nconst,primaryname,birthyear,deathyear,primaryprofession,knownfortitles
nm0536302,Giulio Magnolia,\N,\N,"camera_department,producer,director","tt0218967,tt0289765,tt0408306,tt5193746"
nm0536379,Jay Magnusson,\N,\N,actor,tt0229275
nm0536406,Sally Magnusson,1955,\N,actress,"tt4294740,tt5105274,tt6128318,tt0989300"
nm0536551,Anna Maguire,\N,\N,"actress,director,writer","tt6866224,tt0120631,tt1778108,tt5585414"
nm0536610,Michael Maguire,1955,\N,"actor,soundtrack","tt0159876,tt0112178,tt0165042,tt0096684"
nm0536632,Sharon Maguire,1960,\N,"director,producer,writer","tt1473832,tt0243155,tt0984200,tt1896747"
nm0536664,Bálint Magyar,1910,1992,"director,writer",tt0240666
nm0536670,Lajos Magyar,\N,\N,actor,tt0236113
nm0536740,T.R. Mahalingam,\N,\N,"actor,music_department,soundtrack","tt0369712,tt0246414,tt0241028,tt1492767"
nm0536767,Manmohan Mahapatra,1951,2020,"director,writer,producer","tt0235626,tt0235616,tt0235753,tt0235225"
nm0536802,Mohamed Mahboub Stambouli,1913,2000,actor,"tt0233692,tt0264147,tt0328223"
nm0536936,Jalal Malihabadi,\N,\N,"writer,music_department","tt0271587,tt0424825,tt0232674,tt0268631"
nm0537046,Shiek Mahmud-Bey,\N,\N,"actor,producer,director","tt0155711,tt0252299,tt0103060,tt0098282"
nm0537051,Doug Mahnke,1963,\N,"writer,animation_department,art_department","tt5572686,tt0243980,tt2224455,tt0336822"
nm0537276,Atelier Mahé,1912,1992,"director,writer",tt0229990
nm0537519,Harry J. Maihofer,1924,2002,,"tt0094416,tt0233071"
nm0537800,Piedade Maio,\N,\N,"producer,miscellaneous","tt0154067,tt2151007,tt0086728,tt0207880"
nm0537853,Colette Maire,1953,2008,actress,"tt0259340,tt0211714,tt0266013,tt0348841"
nm0538129,Abdul Majid,1932,2017,"actor,director","tt0235571,tt0235213,tt0235274,tt0235211"
nm0538159,Majnu,1913,\N,"actor,director","tt4796518,tt0036246,tt0384823,tt2100612"
nm0538206,Melinda Major,1974,\N,actress,"tt0379071,tt0238413,tt0188506,tt3499758"
nm0538294,Nagendra Majumder,1894,\N,"director,writer,actor","tt28356802,tt0235966,tt27148521,tt0236385"
nm0538300,Rajesh Majumdar,\N,\N,"writer,actor,music_department","tt0246290,tt0232783,tt0231140,tt0374117"
nm0538306,Tarun Majumdar,1931,2022,"director,writer,music_department","tt0237499,tt0237364,tt0237260,tt0237254"
nm0538349,Wai-Fan Mak,\N,\N,actress,"tt0234116,tt0255327"
nm0538350,Yuet-Man Mak,\N,\N,actress,tt0234116
nm0538371,Maz Makhani,\N,\N,"cinematographer,camera_department","tt9421570,tt6328046,tt3766354,tt10308554"
nm0538431,Leonid Makarychev,1927,1988,"director,assistant_director","tt1714852,tt1612598,tt2111358,tt0230846"
nm0538517,T. Makharadze,\N,\N,producer,"tt0236138,tt0262611"
nm0538771,Leonid Maksimov,\N,\N,actor,"tt0372449,tt0284867,tt0403783,tt1619810"
nm0539034,Sibi Malayil,1956,\N,"director,assistant_director,actor","tt0237009,tt0237038,tt0237309,tt0389973"
nm0539057,Rosina Malbouisson,1955,\N,actress,"tt0236215,tt0139656,tt0139614,tt0194885"
nm0539082,Romany Malco,1968,\N,"actor,soundtrack,writer","tt0439100,tt1204975,tt1621045,tt0405422"
nm0539115,Ken Malcolm,\N,\N,"sound_department,editor","tt0069580,tt0073074,tt0126758,tt0069698"
nm0539321,Jirí Málek,\N,\N,"camera_department,cinematographer,actor","tt0120681,tt2584384,tt1014763,tt0970452"
nm0539424,Béatrice Maleville,\N,\N,"editorial_department,editor","tt0166651,tt0287986,tt0295252,tt0105032"
nm0539559,Ahad Malik,\N,\N,producer,"tt0251169,tt0237097,tt11274096,tt11219782"
nm0539561,Amin Malik,\N,\N,"director,producer,actor","tt1229392,tt1615013,tt0212427,tt1223297"
nm0539601,Yunus Malik,\N,\N,"director,composer","tt11220112,tt0239608,tt11274096,tt9379404"
nm0539747,Malita,\N,\N,actress,"tt4731184,tt0238739,tt0417607,tt0299701"
nm0539752,Jürgen Malitz,\N,\N,"production_designer,art_department,art_director","tt0121027,tt0806901,tt0892183,tt0363393"
nm0539826,Elmar Schäfer,1964,\N,writer,"tt0081860,tt0239117,tt0280841,tt0494467"
nm0539847,Gerardo Malla,1936,2021,"actor,director,casting_director","tt4136774,tt0415421,tt0451590,tt0289646"
nm0539891,Helena Mallarino,\N,\N,actress,"tt0452722,tt6311902,tt3101362,tt13030960"
nm0539988,Denis Malleval,\N,\N,director,"tt3687762,tt0277502,tt1309388,tt1780701"
nm0540000,Lesley Mallgrave,\N,\N,"casting_director,producer,miscellaneous","tt0091064,tt0091223,tt0093560,tt0093405"
nm0540091,Alicia Mallory,\N,\N,actress,"tt0239596,tt0137299,tt1195465,tt1168774"
nm0540133,Eugene Mallove,\N,\N,"writer,miscellaneous","tt0232308,tt1217017,tt0120053"
nm0540136,Frank Malloy IV,\N,\N,"actor,music_department,composer","tt1425922,tt5291924,tt0240507"
nm0540283,Skuli Fr. Malmquist,1973,\N,"producer,production_manager,miscellaneous","tt0461847,tt1695831,tt0808285,tt1598642"
nm0540406,Colin Malone,\N,\N,"actor,writer,director","tt0459085,tt0118276,tt0982917,tt0195462"
nm0540413,Dee Malone,\N,\N,producer,tt0240791
nm0540512,Sonny Malone,\N,\N,"editor,special_effects,visual_effects","tt0474270,tt0412813,tt0368859,tt0426855"
nm0540603,Samantha Maloney,1975,\N,"actress,soundtrack,composer","tt0131857,tt0134269,tt0904208,tt0432402"
nm0540666,Vasilis Malouhos,\N,2022,actor,"tt0219698,tt0265332,tt0184678,tt0220977"
nm0540847,Damuanna Malvankar,1893,1975,actor,"tt0274393,tt0213184,tt0277090,tt0156128"
nm0540879,John Malvino,\N,\N,"camera_department,cinematographer,visual_effects","tt0103772,tt0101458,tt0096874,tt0383574"
nm0540905,Pavel G. Malyarevsky,\N,\N,writer,tt0239995
nm0541037,Harry Mambo,\N,\N,actor,tt0235092
nm0541126,Mammukoya,1946,2023,actor,"tt0228808,tt0282778,tt7268738,tt0292174"
nm0541252,Nodar Managadze,1943,\N,"director,writer,actor","tt0273083,tt0230945,tt0109216,tt0279856"
nm0541378,Anabel Manchester,1978,\N,"location_management,producer","tt0245270,tt0297884"
nm0541390,Dimitar Manchev,1934,2009,actor,"tt0189154,tt0279335,tt0205306,tt0338400"
nm0541503,Mimmo Mancini,\N,\N,"actor,director,writer","tt5438956,tt4598606,tt11214590,tt0178639"
nm0541612,Ashok Mandanna,\N,\N,actor,"tt4731136,tt0087892,tt3169652,tt0244949"
nm0541707,Benoît B. Mandelbrot,1924,2010,,"tt0374493,tt15806620,tt1826020,tt0206501"
nm0541750,Carlo Mandelli,\N,\N,writer,"tt10359378,tt0231563"
nm0542272,Richard Mangode,\N,\N,actor,tt0235549
nm0542502,Manjula,\N,\N,"actress,soundtrack","tt2735328,tt0259699,tt1477066,tt0236977"
nm0542503,Manjunath Nayaker,1976,\N,actor,"tt0098999,tt0130350,tt0250012,tt0308793"
nm0542516,James Manke,\N,\N,"editorial_department,production_manager,editor","tt7657566,tt6723592,tt0114825,tt0159423"
nm0542551,Doug Mankoff,\N,\N,"producer,miscellaneous","tt1821549,tt1285309,tt1369706,tt3859076"
nm0542572,Elizabeth Manley,1965,\N,actress,"tt4701512,tt0182499,tt0115101,tt0233275"
nm0542635,Alakina Mann,1990,\N,actress,"tt0335119,tt0230600,tt0360753,tt0361642"
nm0542639,Alexis Mann,\N,\N,actor,"tt0232480,tt0237513,tt0063376,tt0061553"
nm0542652,Art Mann,\N,\N,"producer,writer,director","tt0449452,tt0435564,tt15205502,tt2313710"
nm0542748,Eric Mann,\N,\N,,tt0229283
nm0542772,Hank Mann,\N,\N,"production_designer,producer,miscellaneous","tt0785016,tt2331047,tt3922124,tt1580426"
nm0542781,Herbie Mann,1930,2003,"soundtrack,composer,music_department","tt0092732,tt0095515,tt0252468,tt0359715"
nm0542822,John W. Mann,\N,\N,"writer,director,actor","tt2363529,tt3906192,tt0117705,tt0138749"
nm0543009,Travis Mann,\N,\N,"miscellaneous,producer,actor","tt0102138,tt1389127,tt0096969,tt1028532"
nm0543187,Erika Manni,\N,\N,"actress,costume_designer,production_manager","tt5501960,tt0279768,tt0245041,tt22471598"
nm0543281,H. Manning,\N,\N,actor,tt0237681
nm0543336,Mary-Beth Manning,\N,\N,"actress,writer","tt3475734,tt7608248,tt0078221,tt21922002"
nm0543455,Joseph Paul Manno,\N,\N,actor,"tt0115346,tt0078704,tt0244098,tt0104450"
nm0543884,David Zen Mansley,\N,\N,"actor,art_department,visual_effects","tt0091083,tt0115571,tt0290334,tt0103064"
nm0544072,Ully Mantell,\N,\N,editor,"tt0239489,tt0197717"
nm0544256,José Manuel,\N,\N,actor,"tt0842918,tt0239705,tt0211879"
nm0544274,Richard Manuel,1943,1986,"soundtrack,actor","tt12663240,tt0844286,tt0081398,tt0091468"
nm0544573,Agnes Mapes,\N,\N,actress,"tt0005398,tt0007963,tt0350544,tt0004733"
nm0544589,Jessie Maple,1937,2023,"miscellaneous,producer,director","tt0232951,tt4810304,tt0234932,tt4810344"
nm0544834,Franca Marangelo,\N,\N,editor,tt0236452
nm0544950,Kate Maravan,\N,\N,"actress,writer","tt8106534,tt0780516,tt2199587,tt1533010"
nm0545051,Ethan Marc,1972,2011,actor,"tt1130728,tt1209340,tt0428185,tt0230535"
nm0545327,Peggy March,1948,\N,"soundtrack,actress,composer","tt0881891,tt0288248,tt0058197,tt10016180"
nm0545563,Elisabetta Marchetti,\N,\N,"director,editor,assistant_director","tt0168348,tt0312103,tt7866122,tt0178132"
nm0545585,Vanda Marchetti,1902,1985,actress,"tt0236817,tt0186637,tt0195434,tt0230455"
nm0545629,Micheline Marchildon,1974,\N,"actress,writer,director","tt1409181,tt12873702,tt2522306,tt0796375"
nm0545679,Minette Marcial,\N,\N,"actress,costume_department","tt0284428,tt0202493,tt1018882,tt0234801"
nm0545812,Soledad Marco,\N,\N,actress,"tt0264219,tt4815782,tt0243711,tt4831430"
nm0545852,Marco Aurélio Marcondes,\N,\N,"producer,production_manager,miscellaneous","tt0235715,tt1730133,tt0120505,tt2956394"
nm0545878,T. Marconi,\N,\N,"cinematographer,director","tt0154833,tt0249104,tt0233938,tt0276606"
nm0545933,Teresa Marcos,\N,\N,"director,writer,producer","tt0231964,tt5624422,tt0433022,tt0338417"
nm0546009,Alfredo Marcovici,\N,\N,producer,tt0243586
nm0546300,Arif Mardin,1932,2006,"soundtrack,music_department,producer","tt0094898,tt0088794,tt0091369,tt0094715"
nm0546349,Martin Marecek,1974,\N,"director,writer,miscellaneous","tt0298919,tt0464341,tt1550311,tt2140287"
nm0546661,Denise Margetts,\N,\N,actress,"tt0092438,tt0297626,tt0245629,tt0090401"
nm0546685,Alex Margineanu,\N,\N,"cinematographer,camera_department,director","tt1896859,tt5135640,tt3521874,tt14131702"
nm0546717,Guy Margo,\N,\N,"actor,miscellaneous,writer","tt0242380,tt0116404,tt0429455,tt3439694"
nm0546750,Don Margolin,\N,\N,actor,"tt0083731,tt2861394,tt0942384,tt0242460"
nm0546833,Daniel Margotta,\N,\N,"actor,producer","tt0106519,tt3758564,tt0309059,tt1722627"
nm0546885,Angelika Margull,\N,\N,"production_designer,director,actress","tt1790895,tt0828029,tt0234421"
nm0547005,Sílvia Maria,\N,\N,actress,"tt0195537,tt0243047,tt0328851,tt0254595"
nm0547020,Mariah Milano,1979,\N,"actress,writer,producer","tt1307941,tt4863792,tt11662446,tt4863818"
nm0547134,Mariano Mariano,\N,\N,actor,"tt0465873,tt0253821,tt0401956,tt0239760"
nm0547180,Peter Marichael,1956,\N,actor,"tt0149534,tt0139787,tt0217221,tt0243700"
nm0547188,Jacqueline de Marichalar,\N,\N,"writer,actress","tt0195389,tt0231349"
nm0547401,Athanasios Marikos,\N,\N,actor,"tt0232588,tt0232699,tt0231101,tt0232703"
nm0547575,Marinella,1935,\N,"actress,soundtrack","tt0180717,tt1379182,tt0303453,tt0202891"
nm0547584,Joe Marinelli,1957,\N,"actor,writer,producer","tt13111040,tt9827854,tt0375063,tt7203552"
nm0547845,Stephen Marino,\N,\N,"camera_department,editor,editorial_department","tt0245023,tt3741428,tt0122076,tt0338988"
nm0547892,Anton Marinovich,1907,1976,"director,writer","tt0298507,tt0343005,tt0344599,tt0300309"
nm0547969,Frank Marion,1869,1963,"writer,producer,actor","tt0231355,tt0235022,tt0258265,tt0235012"
nm0548060,Peter Maris,\N,\N,producer,"tt0228901,tt0206479"
nm0548159,Lily Mariye,\N,\N,"actress,director,writer","tt1895484,tt8080122,tt0108757,tt1520211"
nm0548221,Bonnie Mark,\N,\N,"producer,writer,miscellaneous","tt0106079,tt0106028,tt0118278,tt0197182"
nm0548281,Phillip Mark,\N,\N,director,tt0233670
nm0548663,Mladen Markovic,\N,\N,composer,tt0230899
nm0548750,Frank Markowski,\N,\N,writer,tt0240910
nm0548790,Craig Marks,\N,\N,"composer,music_department,sound_department","tt0441718,tt0450920,tt0367413,tt0337550"
nm0548861,Jennifer Marks,\N,\N,actress,"tt1143144,tt0242716,tt0452046,tt14270702"
nm0548965,Sherman Marks,1912,1975,"director,producer,miscellaneous","tt0043184,tt0050049,tt0060009,tt0439059"
nm0549136,Marly Marley,1938,2014,actress,"tt0234543,tt0193801,tt0194501,tt0977642"
nm0549219,David Marlow,\N,\N,"producer,writer","tt0270846,tt8334236,tt0115243,tt0111151"
nm0549247,Steve Marlow,1965,\N,"actor,set_decorator","tt0414150,tt15381816,tt0284314,tt0193923"
nm0549361,Marc Marmier,\N,\N,"art_department,special_effects,production_designer","tt0078530,tt0102428,tt0110719,tt0085526"
nm0549390,Dan Marmorstein,1954,\N,"actor,composer","tt0238372,tt0274518,tt2542544"
nm0549602,Vincent Marotta,\N,\N,actor,"tt0105986,tt0103491,tt0187357,tt0110123"
nm0549609,David Marouani,1969,\N,"actor,soundtrack,composer","tt0330080,tt10820684,tt4173602,tt6567570"
nm0549611,Millie Marouani,\N,\N,"writer,actress,editor","tt1851990,tt0233544"
nm0549708,Abílio Marques,\N,\N,"actor,assistant_director,composer","tt0273507,tt0257907,tt0241561,tt0194501"
nm0549832,Adriano Marquez,1965,\N,actor,"tt0240230,tt0345906,tt0273235,tt0276061"
nm0549991,Jerzy Marr,1901,1962,"actor,assistant_director","tt0309977,tt1152720,tt0153388,tt0170649"
nm0550090,Alessandro Marrazzo,\N,\N,"production_designer,art_director,art_department","tt0427461,tt0283249,tt0172518,tt3255774"
nm0550100,J. Marreco,1946,\N,"director,cinematographer,editor","tt0260781,tt0259998,tt0260267,tt0261121"
nm0550259,Roberto Marroquín,\N,\N,"director,assistant_director,writer","tt0259999,tt0433110,tt0393173,tt0382213"
nm0550278,Joel Marrow,\N,\N,"transportation_department,miscellaneous","tt0478970,tt0267804,tt4154664,tt4154796"
nm0550296,Ron Marryott,1934,2005,"writer,editor,miscellaneous","tt0109459,tt0103184,tt0244255,tt0106426"
nm0550316,Jonny Mars,\N,\N,"actor,director,producer","tt2321177,tt4073764,tt2762506,tt2382396"
nm0550366,Delfeayo Marsalis,\N,\N,"composer,music_department,actor","tt0120036,tt0102175,tt5783956,tt10514222"
nm0550547,Ed W. Marsh,\N,\N,"visual_effects,producer,miscellaneous","tt0120338,tt15398776,tt6723592,tt9376612"
nm0550917,Isaac Marshall,1962,\N,"actor,miscellaneous","tt0242420,tt0378759,tt0234202,tt0241385"
nm0550933,James Marshall,\N,\N,"editor,editorial_department","tt2392300,tt1676804,tt0955788,tt6354184"
nm0550956,Jimbo Marshall,\N,\N,"actor,production_designer,producer","tt0940829,tt1020864,tt1954560,tt2018096"
nm0551064,Mo Marshall,\N,\N,composer,"tt0088591,tt0270371,tt14055620,tt0237808"
nm0551167,Scott Marshall,1969,\N,"actor,director,assistant_director","tt0817230,tt0350028,tt0093693,tt0368933"
nm0551441,Judy Marte,1983,\N,"actress,producer","tt1825122,tt0316188,tt4474344,tt0389235"
nm0551507,Ludovic Martel,\N,\N,actor,tt0229406
nm0551542,Claudia Martell,\N,\N,actress,"tt0294268,tt0294428,tt0227991,tt0314598"
nm0551606,Giancarlo Martella,\N,\N,"camera_department,cinematographer","tt0232485,tt0056207,tt0188962,tt0089104"
nm0551664,Rose Marten,\N,\N,actress,"tt0038257,tt0242562,tt0045048"
nm0551752,Calle Marthin,1971,\N,"writer,producer,script_department","tt2716382,tt18550140,tt1293400,tt5372890"
nm0551853,Robert B. Martin Jr.,\N,\N,"actor,casting_department,casting_director","tt0132347,tt0240900,tt0284348,tt0325563"
nm0552227,E. le Breton Martin,\N,\N,writer,tt0244436
nm0552425,J. Edie Martin,\N,\N,"director,writer","tt0240946,tt0266957,tt0313332"
nm0552544,John Martin,1952,\N,"sound_department,director,writer","tt0099129,tt0880593,tt0102964,tt10691426"
nm0552922,Rafael Martín,1949,\N,"actor,miscellaneous","tt0231040,tt4136774,tt1381020,tt0297174"
nm0552935,Ray Martin,1944,\N,actor,"tt0112538,tt1530541,tt0101036,tt0309123"
nm0553084,Stanley Martin,\N,\N,"director,writer",tt0235261
nm0553235,Chris Martin-Jones,\N,\N,"director,producer,miscellaneous","tt0108709,tt0163924,tt2258904,tt1442449"
nm0553237,Pierre-François Martin-Laval,1968,\N,"actor,miscellaneous,writer","tt4693588,tt0473910,tt0250223,tt0357111"
nm0553356,Giovanni Martinelli,1885,1969,"actor,soundtrack","tt1254725,tt0488665,tt1822343,tt3647264"
nm0553369,Marco Martinelli,\N,\N,actor,"tt0239055,tt0799791,tt0949354,tt0232431"
nm0553468,Benito Martinez,1971,\N,"actor,producer","tt3488298,tt0286486,tt10323338,tt14734228"
nm0553584,Javier Martínez,\N,\N,"writer,producer,director","tt1688641,tt1001471,tt0234155,tt7336470"
nm0553634,Melissa Martinez,\N,\N,actress,"tt0234407,tt0117774,tt0259393,tt1742334"
nm0553685,Rico Martinez,\N,\N,"producer,director,writer","tt0244484,tt0446616,tt0252884,tt3206508"
nm0553795,Depi Martini,1937,2023,actress,"tt0192197,tt0196523,tt0236396,tt0230583"
nm0553914,Lisa Martino,\N,\N,actress,"tt0376444,tt0351709,tt0166927,tt0110561"
nm0554030,Felipe Martins,1960,\N,"actor,casting_department","tt0186157,tt0853068,tt1615929,tt0138270"
nm0554134,Vasco Martins,\N,\N,"composer,soundtrack","tt1907607,tt1166829,tt0238366,tt1906428"
nm0554136,Zelia Martins,1947,\N,actress,"tt0140994,tt0261163,tt0279007,tt0445380"
nm0554205,Martin Martinuzzi,\N,\N,"actor,miscellaneous","tt0101209,tt0108243,tt0159920,tt0318627"
nm0554231,Zofia Martisová,1934,\N,actress,"tt6554974,tt0318117,tt0175821,tt0250105"
nm0554302,Andrés Martorell,\N,\N,writer,"tt0242154,tt4548618,tt4176928,tt1060243"
nm0554450,Leonid Martynyuk,1932,2013,"director,writer","tt0312451,tt0265386,tt8827142,tt1802511"
nm0554614,Diego Martín,1974,\N,"actor,soundtrack","tt1649444,tt1060067,tt1648216,tt0231040"
nm0554618,E. Martín,\N,\N,"director,animation_department",tt0232661
nm0554660,Javier Martín,1972,\N,"actor,soundtrack,producer","tt0261623,tt0934564,tt0297174,tt0125659"
nm0554781,Vicente Martín,\N,\N,actor,"tt0124958,tt0115284,tt0117358,tt0244341"
nm0555022,Carlos Martínez,\N,\N,actor,"tt0297174,tt0244739,tt0270480,tt0824262"
nm0555026,Carmelo Martínez,1963,2021,composer,"tt2977844,tt0313375,tt0374467,tt0228577"
nm0555145,Jesús Martínez,1913,1994,actor,"tt0228530,tt0235656,tt0252117"
nm0555177,Julian Martínez,\N,\N,,tt0239887
nm0555193,Lucy Martínez,\N,\N,actress,"tt0463298,tt0281414,tt1596029,tt0398457"
nm0555239,María José Martínez,1980,\N,actress,"tt0298149,tt4477628,tt0355119,tt6311902"
nm0555353,Yoya Martínez,1912,2009,actress,"tt0230986,tt0201373,tt0181291,tt0376408"
nm0555410,Cecilia Marum,\N,\N,"animation_department,director,writer","tt0485601,tt1101040,tt0274360,tt1562444"
nm0555768,François-Christophe Marzal,\N,\N,"production_manager,producer,writer","tt4062054,tt9558602,tt0443880,tt0241207"
nm0555839,Ennio Marzocchini,\N,2011,"camera_department,writer,assistant_director","tt2396458,tt0228261,tt0098613,tt0067946"
nm0555840,Karin Marzocchini,\N,\N,"assistant_director,script_department,actress","tt0457430,tt0318021,tt0977203,tt8906268"
nm0555844,Paolo Marzoni,\N,\N,"editor,producer,writer","tt10784428,tt9878814,tt15614616,tt1351672"
nm0555889,Marcel Maréchal,1937,2020,"actor,miscellaneous","tt0843271,tt0235206,tt0102930,tt0079322"
nm0555917,Fausto Antonio Marín Tamayo,\N,\N,writer,tt0231171
nm0556089,Masasa Moyo,1970,\N,"actress,miscellaneous","tt0808151,tt1641384,tt0372588,tt6315800"
nm0556171,Edgar Maschmann,1920,1999,"actor,soundtrack","tt0377980,tt0268854,tt0871910,tt0168313"
nm0556494,Scott Maslen,1971,\N,actor,"tt0088512,tt0350047,tt0144714,tt0084987"
nm0556687,Dorothy Mason,\N,\N,actress,tt0244436
nm0556698,Elizabeth M. Mason,\N,\N,actress,"tt0096180,tt0081383,tt0335674,tt3149538"
nm0557015,Theone Masoner,\N,\N,"director,producer,production_manager","tt2665420,tt5696832,tt2251080,tt0363307"
nm0557042,Fatima Masri,\N,\N,producer,tt0238898
nm0557044,Mai Masri,\N,\N,"director,producer,writer","tt1619804,tt1029243,tt0477653,tt3815424"
nm0557118,Oswaldo Massaini Filho,\N,\N,"production_manager,producer,miscellaneous","tt0241808,tt0142125,tt0176587,tt0177016"
nm0557222,Matt Masella,\N,\N,actor,"tt2820578,tt5086728,tt3746056,tt3685328"
nm0557387,Phyliss Massicot,\N,\N,actress,tt0230469
nm0557459,Annick Massis,1960,\N,actress,"tt0446441,tt5480068,tt0252713,tt1704348"
nm0557544,Oswald Massot,\N,\N,"camera_department,actor","tt0266013,tt0245734,tt4571004,tt1353793"
nm0557617,Pat Mastelotto,1955,\N,"actor,composer,soundtrack","tt0094025,tt0090631"
nm0557630,Homi Master,\N,1949,"director,actor,writer","tt0239001,tt0238942,tt0239002,tt0238979"
nm0557738,Eric Masterson,1970,\N,"actor,miscellaneous,camera_department","tt1733291,tt1303714,tt0401590,tt1283283"
nm0557779,Chas Mastin,\N,\N,"actor,writer","tt0816479,tt0401986,tt1735215,tt0180093"
nm0557903,Yuri Mastyugin,1938,\N,"director,actor,writer","tt0232881,tt0266591,tt0476843,tt0314291"
nm0557904,Takeshi Masu,1955,\N,actor,"tt0184647,tt0475723,tt0346311,tt0498567"
nm0558149,Percy Matas,1940,\N,"director,producer,actor","tt9009334,tt0071427,tt0230891,tt10040392"
nm0558933,Mark G. Mathis,\N,\N,"producer,assistant_director,production_manager","tt0929632,tt0393109,tt0473308,tt0810988"
nm0558996,T.A. Mathuram,1918,1974,actress,"tt0259055,tt0369699,tt0331917,tt0361434"
nm0559058,Luisa Matienzo,\N,\N,"producer,writer,miscellaneous","tt1095432,tt0244072,tt0434382,tt1998213"
nm0559149,Glen Matlock,1956,\N,"soundtrack,actor,composer","tt0429493,tt0091954,tt0335266,tt2312718"
nm0559339,Ray Matsen,\N,\N,"writer,actor","tt10399010,tt0352046,tt1838775,tt0448300"
nm0559410,Ichiho Matsuda,\N,\N,actress,"tt0236383,tt0311764,tt0267141"
nm0559450,Masako Matsue,\N,\N,,tt0235186
nm0559451,Tetsuaki Matsue,1977,\N,"director,writer,cinematographer","tt0235186,tt1538365,tt2412542,tt1436318"
nm0559619,Takashi Matsuo,\N,\N,actor,"tt0399102,tt0473064,tt1018736,tt1386609"
nm0559661,Takeo Matsushita,\N,\N,actor,"tt0050613,tt0108876,tt0120176,tt0057565"
nm0559696,Yasuko Matsuyuki,1972,\N,actress,"tt5607028,tt2013233,tt0768116,tt1142972"
nm0559703,Nao Matsuzaki,1976,\N,"soundtrack,actress,composer","tt0234715,tt1268880,tt0235134"
nm0559730,Ebe Matta,\N,\N,,tt0245324
nm0559876,Jürgen Matthäi,\N,\N,writer,"tt8613238,tt0115088,tt0413185,tt0232850"
nm0559964,Chris Matthews,\N,\N,composer,"tt4113078,tt6705284,tt0229756,tt2198271"
nm0560006,Eddie Matthews,\N,\N,"stunts,actor,producer","tt1276104,tt2649554,tt0369610,tt0116629"
nm0560203,Tom Matthews,\N,\N,actor,"tt0240091,tt0924298,tt5468798,tt0497140"
nm0560316,Vilma Mattila,\N,\N,actress,"tt0395407,tt0233826,tt0401011,tt0328132"
nm0560416,Gene Mattos,\N,\N,producer,"tt0234878,tt0108937"
nm0560585,Martin Matusiak,\N,\N,"cinematographer,art_department,editor","tt0387175,tt3627670,tt0240840,tt1636280"
nm0560643,Akos Matyas,\N,\N,actor,"tt0251014,tt0273235,tt0267963,tt0240230"
nm0560684,Katharina Matz,1930,2021,actress,"tt0403714,tt0379886,tt3042408,tt0439074"
nm0560729,Gilles Maté,\N,\N,actor,tt0233283
nm0561009,David Michael Maurer,\N,\N,"editor,editorial_department,director","tt6794990,tt5028002,tt13784584,tt1031280"
nm0561073,Mauri Stern,\N,\N,"soundtrack,music_department,actor","tt1005814,tt0229288,tt0414766,tt0401921"
nm0561258,Roberto Mauro,1940,2004,"director,writer,production_manager","tt0424266,tt0260467,tt0260380,tt0260010"
nm0561352,Alexandrine Mauvezin-Bosque,\N,\N,"set_decorator,art_department,production_designer","tt5699154,tt0258463,tt4063800,tt0862998"
nm0561364,Max Maven,1950,2022,"actor,miscellaneous,writer","tt0227951,tt0228575,tt0227930,tt0077053"
nm0561569,Ernest Maxin,1923,2018,"producer,director,miscellaneous","tt0063930,tt0196272,tt1705044,tt0273365"
nm0561633,John Maxtone-Graham,1929,2015,miscellaneous,"tt0170980,tt0094416,tt1229946,tt1921647"
nm0561845,Brian Maxx,\N,\N,actor,"tt7756154,tt0243318,tt15210546,tt5132872"
nm0561996,Jerzy May,1966,\N,"actor,writer","tt0112207,tt0178142,tt0907694,tt0111885"
nm0561997,Jim May,\N,\N,"editor,visual_effects,editorial_department","tt1634106,tt12412888,tt0363771,tt2024469"
nm0562112,Robert May,\N,\N,actor,"tt0107863,tt0275467,tt0234151,tt0119556"
nm0562403,Hugo Mayer,\N,\N,"actor,make_up_department","tt8531172,tt0240886"
nm0562431,John Mayer,\N,\N,actor,"tt0243233,tt1874611,tt3875478,tt0176236"
nm0562512,Siobhan Maher,\N,\N,"actress,composer,soundtrack","tt4320944,tt0231019,tt0324696"
nm0562707,Simon Mayle,\N,\N,writer,"tt0238660,tt0363572,tt0365130"
nm0562709,Gregg Mayles,1971,\N,"writer,production_designer,miscellaneous","tt4780496,tt5804456,tt0242419,tt0241385"
nm0562752,Gareth Maynard,\N,\N,"editor,editorial_department,producer","tt0434124,tt19718808,tt0371724,tt5146140"
nm0562906,Patrícia Mayo,1944,\N,actress,"tt0205694,tt0205690,tt0209565,tt0236817"
nm0563111,E.D. Maytum,\N,\N,"director,writer,producer",tt0243150
nm0563121,Baby Mayuri,\N,\N,actress,"tt0262557,tt0238942"
nm0563167,Irina Mazanitis,\N,\N,actress,"tt0155858,tt0135693,tt0085522,tt0083756"
nm0563196,Sergey Mazaev,1959,\N,"actor,music_department,soundtrack","tt0972558,tt0306326,tt0322988,tt12032008"
nm0563267,Bulat Mazhagulov,\N,\N,actor,"tt0237853,tt0272429"
nm0563339,Vasilis Mazomenos,1964,\N,"producer,production_designer,director","tt14605066,tt10761128,tt0239657,tt2006670"
nm0563517,Chris Cobb,1978,\N,"producer,writer,director",tt0233559
nm0563537,Dave Mazzeo,\N,\N,actor,"tt0950692,tt5588412,tt6555770,tt3919790"
