nconst,primaryname,birthyear,deathyear,primaryprofession,knownfortitles
nm0708188,Madhavapeddi Ramesh,\N,\N,"music_department,composer","tt0267950,tt0262608,tt0264357,tt0264415"
nm0708459,Thomas Ramoisy,\N,\N,producer,"tt0254985,tt0945588,tt0363508"
nm0708522,José Ramos Horta,1949,\N,miscellaneous,"tt0104810,tt0258526,tt6168110,tt2301243"
nm0708899,Kiran Ramsay,\N,\N,"sound_department,producer,director","tt0107440,tt0261001,tt0347332,tt0260494"
nm0708983,Doug Ramsey,\N,\N,,tt0251500
nm0709164,Pedro Ramírez Calderón,\N,\N,"cinematographer,editor","tt0287432,tt0258029"
nm0709192,Alejandro Ramírez,\N,\N,actor,tt0256338
nm0709273,Lorenzo Ramírez,\N,\N,actor,"tt0247872,tt0465783,tt0413622,tt0120946"
nm0709364,Parvez Rana,\N,2017,"director,writer","tt1611165,tt4343830,tt3532108,tt14177006"
nm0709367,Rana Shahid,\N,\N,"director,actor,composer","tt11163108,tt11157680,tt7721954,tt11167894"
nm0709373,Shriram Ranade,\N,\N,actor,"tt14010050,tt0192566,tt1520485,tt1314274"
nm0709387,Prince Norodom Ranariddh,1944,2021,,tt0257948
nm0709620,Josh Randall,1972,\N,"actor,writer,production_manager","tt0247091,tt5071412,tt6461706,tt2980696"
nm0709690,Stan Randall,\N,\N,"editor,director,actor","tt0186622,tt17071292,tt0247957,tt0786952"
nm0709804,Satish Ranadive,\N,\N,"director,actor,writer","tt1418704,tt2310456,tt0261031,tt9772858"
nm0709955,Eva Randová,1936,\N,actress,"tt2654270,tt0371653,tt0261891,tt0120955"
nm0709973,Rane,\N,\N,composer,tt0259456
nm0710041,T.S. Ranga,\N,\N,"director,writer,producer","tt0260928,tt0261369,tt0261274,tt0260923"
nm0710109,Daniel Ranger,\N,\N,actor,tt0251125
nm0710140,Warapass Rangsiyath,\N,\N,cinematographer,tt0249856
nm0710419,Wes Ransom,\N,\N,director,"tt0217368,tt0255514"
nm0710463,Iiro Rantala,1970,\N,"composer,soundtrack,writer","tt1043537,tt0366596,tt0138418,tt0246005"
nm0710478,Heikki Rantanen,1960,\N,actor,"tt0249215,tt0330802,tt0248928,tt0216993"
nm0710532,B.V. Subba Rao,\N,\N,actor,tt0257441
nm0710535,Bheema Rao,\N,\N,"actor,producer","tt0309432,tt0280705,tt8050248,tt4507648"
nm0710539,Chitrapu Narasimha Rao,1911,\N,"director,actor","tt0283579,tt0261757,tt0261968,tt0261978"
nm0710543,Amarnadha Rao,\N,\N,producer,tt0246184
nm0710544,Eashwara Rao,\N,\N,actor,"tt0246083,tt0249964,tt8977410,tt0269838"
nm0710545,Easwari Rao,1973,\N,"actress,music_department,producer","tt6929642,tt10698680,tt21990434,tt9537292"
nm0710560,K. Venkateswara Rao,\N,\N,"producer,miscellaneous","tt1308658,tt0245824,tt2679910,tt0268381"
nm0710576,Malleshwara Rao,\N,\N,actor,tt0255315
nm0710580,Nagaraja R.N. Rao,\N,\N,"cinematographer,camera_department","tt0246277,tt3424792"
nm0710587,P.S. Ramakrishna Rao,1918,1986,"director,producer,writer","tt0259392,tt0259339,tt0263529,tt0259724"
nm0710601,Rekha Rao,\N,\N,"actress,music_department,soundtrack","tt0348172,tt0401916,tt1114725,tt0150992"
nm0710708,Mickey Raphael,\N,\N,"music_department,actor,soundtrack","tt1490785,tt0339642,tt0236124,tt0088645"
nm0710775,Andrew Rapoport,\N,\N,actor,"tt0324290,tt0259316"
nm0710839,Doug Rapp,1935,\N,writer,tt0247527
nm0711060,Julius Rascheff,1936,2017,"cinematographer,producer,writer","tt0288606,tt0242626,tt0253387,tt19174976"
nm0711093,Hugo Rascón Banda,\N,\N,writer,"tt0255284,tt0284766"
nm0711163,Jennifer Rashleigh,\N,\N,"cinematographer,director,editor","tt4903078,tt1870476,tt0247806,tt0251039"
nm0711187,Mikko Rasila,1962,\N,"actor,miscellaneous","tt0117908,tt0377216,tt0100534,tt0102727"
nm0711531,Saidah Rastam,\N,\N,composer,"tt1784394,tt0248963"
nm0711539,Ruth Rastedt,\N,\N,actress,"tt0248902,tt1712165,tt0132391"
nm0711753,Kanjibhai Rathod,\N,\N,"director,actor,writer","tt0264751,tt0265388,tt0265615,tt0265614"
nm0711774,Gogi Ratiani,1919,1941,actor,"tt0260251,tt0260233,tt0260053"
nm0711809,Gretta Ratliff,\N,\N,actress,"tt10482654,tt0297259,tt0248738"
nm0711868,Dietmar Ratsch,\N,\N,"cinematographer,producer,director","tt6234836,tt3294340,tt1571407,tt0285056"
nm0711916,Farouq Rattonsey,\N,\N,producer,tt0255713
nm0712178,Olivier Rausin,1965,\N,"producer,production_manager,miscellaneous","tt0485947,tt3792960,tt1565958,tt0364517"
nm0712259,Ravali,1972,\N,actress,"tt0249871,tt0287734,tt0322315,tt0269086"
nm0712346,Jon Raven,\N,\N,"assistant_director,actor,director","tt0268460,tt0299640,tt0246783,tt0246757"
nm0712354,Michael Raven,1969,\N,"director,producer,camera_department","tt0261404,tt0349170,tt0408558,tt0840028"
nm0712688,John Rawnsley,1950,\N,"actor,soundtrack","tt1441951,tt0258935,tt0258089,tt0256422"
nm0712873,Joey Ray,1970,2021,"actor,director,camera_department","tt0426855,tt8295370,tt0411849,tt0309583"
nm0713040,William Ray,\N,\N,,tt0257239
nm0713131,Gordon Rayfield,\N,\N,"writer,producer","tt0065272,tt0985040,tt0048845,tt0303373"
nm0713166,Petri Raymakers,\N,\N,"art_director,art_department,production_designer","tt0164238,tt0185284,tt0286012,tt0262376"
nm0713477,Ray Rayner,1919,2004,"actor,producer","tt0097755,tt6961982,tt0487171,tt0086789"
nm0713479,Richard Piers Rayner,\N,\N,"writer,art_department","tt1599373,tt0257044,tt1708536"
nm0713505,Dorothea Raynor,\N,\N,actress,"tt0018111,tt0248487"
nm0713572,Henriette Raz,\N,\N,"costume_designer,costume_department,production_designer","tt0098575,tt0103616,tt0112767,tt0108435"
nm0713628,Lev Razgon,1908,1999,,"tt0252526,tt0437029"
nm0713758,Marvel Rea,1901,1937,actress,"tt1525895,tt0009695,tt0185768,tt0451388"
nm0713899,Frank Reade,\N,\N,actor,tt0247195
nm0714080,Tom Reamy,1935,1977,"writer,art_department,assistant_director","tt0778728,tt0251844,tt0068595"
nm0714544,John Record,\N,\N,"camera_department,cinematographer","tt0296693,tt0949872,tt0108803,tt0350386"
nm0714602,Lauren Red,\N,\N,actress,tt0250659
nm0714640,Petur Redbird,\N,\N,actor,"tt0259403,tt0251627"
nm0714755,Dhananjay Reddy,\N,\N,producer,"tt0246313,tt0245997"
nm0714760,H.M. Reddy,1892,1960,"director,producer,writer","tt0257441,tt0190360,tt0266300,tt0267017"
nm0714765,M.S. Reddy,1924,2011,"producer,music_department,writer","tt1125830,tt0371114,tt0355869,tt0263306"
nm0714829,Pam Redfern,\N,\N,actress,tt0255221
nm0714855,Jennifer Redford,\N,\N,actress,tt0247928
nm0714989,Bruce Redman,1960,\N,"director,producer,assistant_director","tt0294899,tt0479664,tt0252327,tt0479755"
nm0715000,Erich Redman,1964,\N,"actor,miscellaneous","tt1399664,tt0120815,tt0458339,tt0141926"
nm0715334,Brendan Reed,\N,\N,"writer,actor","tt0108709,tt0250922,tt0307825,tt1232266"
nm0715340,Bruce Reed,1954,2021,actor,"tt3976286,tt0268860,tt0227972,tt0250824"
nm0715377,Darryl Alan Reed,1950,\N,actor,"tt0120749,tt0112346,tt0158371,tt1022603"
nm0715380,David Reed,\N,\N,"actor,art_director,assistant_director","tt0057679,tt0058392,tt0059636,tt0259035"
nm0715501,Joshua Reed,\N,\N,"actor,casting_director,producer","tt0338076,tt0255418,tt0254450,tt0246409"
nm0715614,Natina Reed,1980,2012,"actress,composer","tt0134269,tt0204946,tt0322589"
nm0715786,Miles Reeder,\N,\N,"sound_department,camera_department,composer","tt0366347,tt0448185,tt0374519,tt0165526"
nm0715800,Zac Reeder,\N,\N,"producer,miscellaneous,writer","tt1666187,tt11079096,tt10387818,tt7612548"
nm0715943,Patrick Rees,\N,\N,actor,"tt0112068,tt0253091"
nm0716019,Jeff Reese,\N,\N,actor,"tt1249395,tt0256160,tt0979965"
nm0716160,Billie Reeves,1864,1943,"actor,writer","tt0248273,tt0216246,tt0212769,tt0246505"
nm0716249,Marcelo Reeves,\N,\N,"actor,director","tt1097003,tt0243318,tt5467638,tt0440487"
nm0716502,Jack Regas,1925,2018,"director,miscellaneous,actor","tt0076985,tt10218336,tt1239421,tt0074014"
nm0716510,José Regattieri,\N,\N,"producer,director,actor","tt0260507,tt0190851"
nm0716676,Charles T. Regner,\N,\N,"actor,cinematographer",tt0255325
nm0716807,Ines Rehder,\N,\N,"editor,editorial_department","tt0103558,tt0115117,tt0215454,tt0246349"
nm0716842,Faisal Rehman,\N,\N,actor,"tt0269755,tt5943060,tt6304818,tt14398984"
nm0716844,J.A. Rehman,\N,\N,composer,tt0246277
nm0716845,Khan Ataur Rahman,1928,1997,"composer,actor,writer","tt27125129,tt0249836,tt5311724,tt5285240"
nm0716850,Tanvir Rehman,\N,\N,"art_director,producer,set_decorator",tt0247545
nm0717354,Mark Reid,\N,\N,"production_manager,producer,actor","tt2546024,tt0397138,tt3148266,tt0216485"
nm0717609,Ernst Reijseger,\N,\N,"composer,soundtrack,music_department","tt1615485,tt5420886,tt4441150,tt0462504"
nm0717873,Antoine Rein,\N,\N,"producer,writer","tt0362219,tt0996962,tt1646974,tt0383171"
nm0717966,Hans-Jürgen Reinecke,1937,\N,"cinematographer,camera_department","tt0061685,tt0078716,tt0164146,tt0058967"
nm0718373,Sérgio Reis,1940,\N,"actor,soundtrack,producer","tt1748531,tt0260177,tt0260213,tt0275347"
nm0718407,Otto Reiselt,\N,\N,,tt0256642
nm0718836,Harry Relph,1867,1928,,"tt0189893,tt0249743"
nm0719016,Jun Kung,\N,\N,"actor,composer","tt5514846,tt0251433,tt0380070,tt2171993"
nm0719052,Robert Remus,1948,\N,actor,"tt0093066,tt3997584,tt0227972,tt0086719"
nm0719057,Niko Remus,\N,\N,"production_manager,editor,editorial_department","tt9203694,tt1714915,tt6436726,tt4005402"
nm0719094,Bing'er Ren,1930,\N,actress,"tt0246337,tt0205599,tt0205217,tt0245190"
nm0719321,Mark Rendall,1988,\N,"actor,soundtrack,miscellaneous","tt3830558,tt0429422,tt9252156,tt0389722"
nm0719348,Pierre-Paul Renders,1963,\N,"director,assistant_director,writer","tt0402378,tt0261287,tt0262826,tt14061962"
nm0719371,Chelsea Rendon,1993,\N,actress,"tt5519340,tt2097298,tt7725422,tt3198008"
nm0719449,Melinda Renee,1973,\N,"actress,costume_department,make_up_department","tt0373283,tt0215679,tt0196223,tt0304478"
nm0719451,Michelle Renee,\N,\N,actress,"tt0257947,tt0439179,tt0281321"
nm0719635,Jack Renner,\N,\N,actor,tt0248738
nm0719773,Rosa Renom,1963,\N,actress,"tt0429171,tt0261900,tt0297174,tt2367755"
nm0720216,Marcos Resende,\N,\N,composer,"tt0260289,tt0793352"
nm0720270,Georgine Resick,\N,\N,actress,"tt0256185,tt0253259"
nm0720354,Jay Reso,1973,\N,"actor,producer,stunts","tt0465602,tt0227972,tt1519931,tt1929560"
nm0720372,Ulrich Ress,\N,\N,actor,"tt0277890,tt0101896,tt0083840,tt13339452"
nm0720404,Penne L. Restad,\N,\N,,tt0251021
nm0720457,Félix R. Restrepo,\N,\N,director,tt0257896
nm0720461,Juan David Restrepo,1979,\N,"actor,writer","tt0379264,tt0379463,tt4118466,tt11562724"
nm0720465,Martha Restrepo,\N,\N,"director,actress,assistant_director","tt6311902,tt0401964,tt0213355,tt1414351"
nm0720500,Oskar Retch,\N,\N,"actor,visual_effects","tt0259231,tt0356242"
nm0720570,Carl-Ludwig Rettinger,\N,\N,"producer,writer,director","tt0246348,tt3022510,tt13856600,tt8575442"
nm0720775,Ange-Marie Revel,\N,\N,"editor,editorial_department","tt2371264,tt0364107,tt0112962,tt0261097"
nm0720932,Jean-Luc Revol,\N,\N,"actor,miscellaneous,writer","tt0115973,tt0104008,tt2175745,tt0298135"
nm0721064,Ekrem Resit Rey,1900,1959,writer,"tt28301928,tt2317010,tt0261807"
nm0721198,María Reyes Arias,\N,\N,"actress,writer,miscellaneous","tt0098957,tt7650194,tt0252912,tt1816041"
nm0721222,Ariel Reyes,\N,\N,"camera_department,cinematographer,stunts","tt0115647,tt0216753,tt1468379,tt0253189"
nm0721250,Cisco Reyes,\N,\N,"actor,producer,writer","tt0460637,tt1097013,tt10437218,tt7510166"
nm0721279,Franc. Reyes,\N,\N,"writer,director,producer","tt0880570,tt0775488,tt0262396"
nm0721339,Lico Reyes,1946,2019,actor,"tt5351576,tt0248978,tt0100419,tt2382396"
nm0721634,Carrie Reynolds,\N,\N,actress,"tt0416544,tt0005775,tt0416576,tt0204361"
nm0721663,D. Reynolds,\N,\N,"actor,writer,producer","tt0319987,tt0261570,tt4400688"
nm0721719,Frank Reynolds,1923,1983,writer,"tt14451728,tt1714180,tt0184090,tt28107053"
nm0721778,Jesika Reynolds,\N,\N,"actress,composer","tt0250425,tt0115275,tt0285341,tt0247087"
nm0722034,Lucero Reynoso,\N,\N,actress,"tt0420140,tt0265516,tt0289696,tt0319777"
nm0722397,Cameron Rhodes,\N,\N,"actor,miscellaneous","tt0363771,tt3504048,tt0120737,tt3705412"
nm0722514,Robin Rhodes,\N,\N,"art_department,art_director,production_designer","tt0142134,tt0194143,tt0253847,tt0395580"
nm0722648,Choon Goo Ri,\N,\N,writer,tt0254286
nm0722652,Sang Uck Ri,\N,\N,writer,tt0254594
nm0722653,Ri Yong Ho,\N,\N,actor,"tt0254387,tt6712296,tt6712316,tt2162703"
nm0722695,Boris Riaskov,\N,\N,"production_manager,producer","tt0096733,tt0095155,tt0806879,tt0842384"
nm0722706,Jennifer Riazza,\N,\N,actress,tt0261733
nm0722744,Hugo Ribaric,\N,\N,"cinematographer,camera_department","tt0045952,tt3608322,tt0304380,tt0333225"
nm0722760,Kostas Rigas,\N,\N,actor,"tt0257378,tt0197019,tt0144776,tt0067068"
nm0722846,Elden Ribeiro,\N,\N,actor,"tt0255946,tt0260895,tt0287909,tt0424473"
nm0722884,Júlio Ribeiro,1845,1890,writer,"tt0338840,tt0260781,tt0193796"
nm0723042,Guillermo Ribón Alba,1926,2010,"director,writer",tt0258626
nm0723389,Crissie Rice,\N,\N,,tt0252359
nm0723403,Dempsey Rice,\N,\N,"director,producer,editorial_department","tt0159876,tt11821742,tt0252359,tt1541759"
nm0723449,Jean Rice,\N,\N,"producer,editorial_department,miscellaneous","tt1296899,tt0284188,tt0258687,tt5245290"
nm0723527,Ray Rice,\N,\N,,tt0252359
nm0723743,Richard,\N,\N,,tt0259131
nm0723851,Marc Richard,\N,\N,actor,"tt0251125,tt0262985"
nm0723913,Yann Richard,\N,\N,"actor,art_department,composer","tt0243255,tt0102639,tt0108443,tt0167925"
nm0724158,Joe Richards,\N,\N,"actor,assistant_director,producer","tt1432219,tt0393438,tt2244495,tt2176287"
nm0724204,Larry Richards,\N,\N,"camera_department,actor,cinematographer","tt0115237,tt3454712,tt0117169,tt0177789"
nm0724373,Troy Richards,\N,\N,actor,"tt0254647,tt0365062,tt0305327,tt16978744"
nm0724483,Damien Richardson,\N,\N,"actor,sound_department","tt2087820,tt2761354,tt0479528,tt1024932"
nm0724497,Deborah Richardson,\N,\N,"writer,producer,miscellaneous","tt0364151,tt0500065,tt0092322,tt0896232"
nm0724650,Kenneth W. Richardson,\N,\N,"camera_department,director,writer","tt0251305,tt0139239,tt0316601,tt0145505"
nm0724760,Sandra Richardson,\N,\N,"writer,script_department","tt0251305,tt0316601"
nm0725041,Jonathan Richman,1951,\N,"soundtrack,composer,actor","tt0332047,tt0129387,tt2316411,tt3890160"
nm0725248,George Richter,1892,\N,cinematographer,"tt0009055,tt0008117,tt0008814,tt0006680"
nm0725278,Jake Richter,\N,\N,"miscellaneous,casting_department,editorial_department","tt0199753,tt0141109,tt0113010,tt0117765"
nm0725337,Pim Richter,\N,\N,writer,"tt0108749,tt0874686,tt7747332,tt0806910"
nm0725370,Tobias Richter,\N,\N,"visual_effects,art_department,animation_department","tt2923834,tt8116200,tt8839990,tt0458122"
nm0725384,Yannick Richter,\N,\N,actor,"tt0251523,tt0130444"
nm0725656,Tito Ricordi,\N,\N,writer,"tt2096460,tt1019690,tt13339334,tt19120670"
nm0725762,Misty Riddle,\N,\N,,tt0259731
nm0725769,Rita Riddle,\N,\N,,tt0259731
nm0725784,Billy Riddoch,\N,\N,actor,"tt0117951,tt0111993,tt0111149,tt0301494"
nm0726168,Tobias Riefer,1976,\N,actor,"tt1748271,tt1046997,tt0247017,tt0108810"
nm0726315,Marikena Riera,\N,\N,actress,"tt0329941,tt0220369,tt0166797,tt0370118"
nm0726334,Park Ries,1894,1949,cinematographer,"tt0329709,tt0011335,tt0011815,tt0329243"
nm0726360,Beth Riesgraf,1978,\N,"actress,director,producer","tt0952640,tt8680948,tt4574334,tt12197698"
nm0726431,Jens Riewa,1963,\N,actor,"tt0391805,tt1138303,tt0105931,tt0391887"
nm0726779,Paul Rigne Roach,\N,\N,actor,"tt0254448,tt0174018"
nm0726812,Tassos Rigopoulos,1967,\N,"producer,director,writer","tt2751058,tt0258965,tt0272317,tt15545906"
nm0726926,Loukia Rikaki,1961,2011,"director,writer,producer","tt1660416,tt1000102,tt1000056,tt0259267"
nm0727085,Jon Riley,\N,\N,"producer,director,miscellaneous","tt0462673,tt21332290,tt0402715,tt4585056"
nm0727128,Mimi Riley,\N,\N,"producer,director","tt1587960,tt0421311,tt0369003,tt0254724"
nm0727218,Maisie Rillie,\N,\N,"actress,writer","tt0115243,tt11617250,tt0088778,tt0139185"
nm0727226,Elías Rima Nassiff,\N,\N,actor,"tt0258345,tt0327759,tt0233127,tt0397227"
nm0727459,Nikolás Rincón,\N,\N,"actor,soundtrack","tt5105666,tt0888357,tt4480710,tt3101362"
nm0727623,Teresa Ringholz,\N,\N,actress,"tt0258564,tt0173626"
nm0727692,Scott Rinker,\N,\N,"actor,producer","tt6233618,tt0413573,tt7053188,tt4052886"
nm0727936,Yves Riou,\N,\N,"director,writer,actor","tt4964258,tt2137072,tt11541356,tt3120586"
nm0727957,Jimmy Rip,\N,\N,"soundtrack,music_department,composer","tt0315824,tt0117979,tt0118734,tt0250617"
nm0727967,Thérèse Ripaud,\N,\N,"production_designer,costume_designer,art_department","tt0098238,tt0080009,tt0106822,tt7106814"
nm0727992,Cal Ripken,1960,\N,"miscellaneous,executive","tt0185103,tt17511190,tt4340322,tt0116277"
nm0727997,Alice Ripley,\N,\N,"actress,soundtrack","tt2041381,tt3385704,tt3778354,tt0496424"
nm0728100,Stephen Rippey,1968,\N,"transportation_department,actor,sound_department","tt1056036,tt1231277,tt0475417,tt0412080"
nm0728119,Todd Rippon,1964,\N,actor,"tt0116365,tt18925334,tt0167260,tt0360717"
nm0728179,Oto Ris,\N,\N,actor,"tt0260905,tt0098721"
nm0728180,Francesco Risa,\N,\N,actor,tt0250994
nm0728222,Tommy Riscica,\N,\N,actor,"tt0072362,tt0253326"
nm0728318,Michael Risley,\N,\N,"producer,actor,director","tt10313256,tt0489664,tt13094586,tt4809160"
nm0728458,Yvonne Ristie,\N,\N,actress,"tt0372074,tt0093460,tt0095548,tt0097650"
nm0728531,Billie Ritchie,1878,1921,actor,"tt0195125,tt0362630,tt0249715,tt0247336"
nm0728533,C.W. Ritchie,\N,1931,actor,"tt0489160,tt0248544,tt0269336,tt0438619"
nm0728647,Kane Ritchotte,1991,\N,"actor,soundtrack,miscellaneous","tt2848252,tt0120647,tt0337917,tt0312172"
nm0728772,Justin Paul Ritter,\N,\N,"assistant_director,miscellaneous,writer","tt1071809,tt1297276,tt0253486,tt0435678"
nm0728891,Marc Ritzema,\N,\N,"cinematographer,camera_department","tt2261391,tt5715524,tt7491982,tt17200376"
nm0728959,Marie Riva,\N,\N,actress,"tt0105260,tt0112386,tt0115856,tt0371342"
nm0729368,Nacho Rivera,\N,\N,cinematographer,"tt0247947,tt0289676"
nm0729534,Jeanie Rivers,1980,\N,actress,"tt0246783,tt0322535,tt0491073,tt6589280"
nm0729593,Juanita Riverón,1925,2000,"actress,make_up_department","tt0221156,tt0254281,tt0249912,tt0230630"
nm0729746,Earlena Rixey,\N,\N,,tt0247632
nm0729748,Presley M. Rixey,1852,1928,,tt0247632
nm0729817,Nazim Hassan Rizvi,\N,\N,"producer,writer,director","tt0989725,tt0256692,tt2671334,tt14773780"
nm0729818,Rafiq Rizvi,\N,1988,"director,producer","tt1199437,tt1623650,tt1620689,tt0395263"
nm0729899,John Rizzo,\N,\N,editor,"tt0246409,tt8708462,tt1482891,tt0252180"
nm0730110,Robert Roanne,1929,2016,actor,"tt0196641,tt0258799,tt0070053,tt1337205"
nm0730114,Leif Roar,1937,\N,actor,"tt0178782,tt1570623,tt2654270,tt0261891"
nm0730125,Linda Roark-Strummer,\N,\N,actress,"tt21241210,tt0255969"
nm0730257,Vanessa Robbiano,1976,\N,"actress,writer,miscellaneous","tt0315683,tt0363327,tt1440409,tt0125078"
nm0730330,Derek Robbins,\N,\N,"director,writer,producer","tt1039635,tt0257150"
nm0730392,Julien Robbins,\N,\N,actor,"tt0302957,tt0335704,tt1019690,tt2119492"
nm0730436,Rachael Robbins,\N,\N,"actress,writer,producer","tt2622294,tt1067078,tt2375906,tt1158931"
nm0730504,John 'JR' Robeck,1970,\N,"production_manager,visual_effects,producer","tt0825269,tt0126029,tt0120587,tt0115571"
nm0730552,Josée Roberge,\N,\N,"producer,production_manager","tt0260193,tt1155508,tt5269038,tt3638584"
nm0730630,Diane Robert,\N,\N,actress,"tt0423713,tt0267165,tt0224902,tt0341702"
nm0730724,Vivian Robert,\N,\N,writer,"tt0326151,tt0258253"
nm0730733,Robertha,\N,\N,actress,"tt0246898,tt0244876,tt0080833,tt0250598"
nm0730768,Freddie Roberto,1906,1999,actor,"tt0072886,tt0073965,tt0246763,tt0071315"
nm0730809,Alec Roberts,\N,\N,actor,"tt0181865,tt0108757,tt0245674,tt0255994"
nm0730945,Chuck Roberts,1950,\N,,tt0256555
nm0730953,Cokie Roberts,1943,2019,,"tt0072506,tt0403832,tt3522374,tt5839204"
nm0731075,Emma Roberts,1991,\N,"actress,producer,soundtrack","tt3531824,tt1645080,tt1723121,tt0429591"
nm0731306,Katy Roberts,\N,\N,actress,tt0253373
nm0731404,Mathieu Roberts,\N,\N,"cinematographer,camera_department,producer","tt1479324,tt0259054,tt4276752,tt9764386"
nm0731434,Michele Roberts,\N,\N,actress,"tt0257132,tt0167852,tt0052920"
nm0731678,Will Roberts,1950,\N,"director,producer,editor","tt5546762,tt0211245,tt0381874,tt0251254"
nm0731915,Karen Robertson,\N,\N,actress,"tt0418773,tt0253798,tt0268636,tt0256363"
nm0732082,Crayton Robey,\N,\N,"producer,director,actor","tt0410890,tt0248645,tt1413493,tt0247294"
nm0732108,John Robichaud,\N,\N,"director,writer,cinematographer","tt2034119,tt0255122"
nm0732165,Andy Robin,\N,\N,"writer,producer,miscellaneous","tt0072562,tt0098904,tt0389790,tt0432318"
nm0732214,Louison Roblin,1930,2016,actress,"tt0062725,tt0054156,tt0098238,tt0051473"
nm0732595,Elisabeth Robinson,\N,\N,"producer,writer","tt0145893,tt0120483,tt0112573,tt1436030"
nm0732623,Forbes Robinson,1926,1987,actor,"tt0277233,tt12725470,tt5307286,tt0254549"
nm0732629,Frank Robinson,1935,2019,actor,"tt0086687,tt0103435,tt0115101,tt0105592"
nm0732710,Jamie Robinson,\N,\N,"actor,producer,director","tt6510950,tt15391282,tt0318236,tt0123816"
nm0733075,Scot Robinson,\N,\N,actor,"tt0262411,tt0386676,tt0357413,tt0112056"
nm0733223,Lisa Robison,\N,\N,"editor,camera_department,editorial_department","tt13884444,tt0330251,tt5957766,tt9012876"
nm0733595,Calvin Rocca,\N,\N,"music_department,sound_department,composer","tt1250727,tt2380007,tt2006269,tt1657911"
nm0733947,Jonathan Roche,\N,\N,writer,tt0254627
nm0734043,Scott Rocher,1981,\N,"actor,cinematographer,editor",tt0250501
nm0734133,Lila Roché,\N,\N,actress,"tt0252945,tt0252271"
nm0734134,Tami Roché,\N,\N,actress,"tt0252271,tt0264423,tt0252945"
nm0734213,Bill 'Rocky' Rockar,\N,\N,cinematographer,"tt0252238,tt0249956,tt0414568"
nm0734421,Jay Rodan,1974,\N,"writer,actor,director","tt2310240,tt0302103,tt0284741"
nm0734548,Anthony Roden,\N,\N,"actor,music_department","tt0229469,tt0259414,tt0072709"
nm0734570,Inés Rodena,1905,1985,writer,"tt0261486,tt0361157,tt6826244,tt4003318"
nm0734721,Joan Rodgers,1956,\N,actress,"tt0262236,tt0252722,tt0891500"
nm0734751,Michael E. Rodgers,1969,\N,actor,"tt0298744,tt0452573,tt0388944,tt0205461"
nm0735126,Jorge Rodrigues,\N,\N,"camera_department,cinematographer","tt0200884,tt0261198,tt0261305"
nm0735321,Fiorella Rodriguez,1974,\N,"actress,producer","tt3122174,tt0247871,tt0861365,tt6562002"
nm0735521,Sonia Rodriguez,\N,\N,actress,"tt13651980,tt1484126,tt0106469,tt3182934"
nm0735539,Vince Rodriguez,\N,\N,"director,producer,actor","tt0108941,tt0248974,tt0094517,tt5317726"
nm0735562,Eduardo Terry,\N,\N,"actor,producer","tt1876547,tt1122616,tt0281024,tt0106168"
nm0735607,Danilo Rodríguez Barilari,\N,\N,actor,tt0247805
nm0735744,Belén Rodríguez,1966,\N,,"tt1405465,tt12409054,tt2738424,tt0372056"
nm0735898,Jorge Rodríguez,\N,\N,writer,tt0258184
nm0736113,Sandra Rodríguez,\N,\N,"actress,production_manager,sound_department","tt0198093,tt0120755,tt0231040,tt0423169"
nm0736156,Ángel Rodríguez,\N,\N,"assistant_director,script_department,director","tt0324117,tt0060226,tt0264819,tt0056855"
nm0736321,Randolph Roehbling,\N,\N,actor,"tt0070232,tt0093991,tt0246345,tt0198570"
nm0736475,Jonathon Roessler,\N,\N,"writer,director,producer","tt1143289,tt1567432,tt1024960,tt1400580"
nm0736623,Andi Rogenhagen,1965,\N,"writer,director,animation_department","tt1738292,tt0814101,tt1605735,tt0256761"
nm0736639,Gérard Roger,\N,\N,"production_designer,art_department,set_decorator","tt0249270,tt0112784,tt0077155,tt2764002"
nm0736765,Buck Rogers,\N,\N,"editor,editorial_department","tt0086145,tt0069138,tt0261742,tt1236414"
nm0736863,Elyse Rogers,\N,\N,actress,"tt0165114,tt0248104,tt0378491"
nm0737241,Tom Rogers,\N,\N,"writer,producer,soundtrack","tt11204188,tt0401398,tt26943420,tt4549142"
nm0737293,Vincent Roget,\N,\N,"producer,assistant_director,editorial_department","tt10143498,tt8538552,tt3202120,tt5115024"
nm0737333,Deborah Rogin,\N,\N,writer,tt0254612
nm0737394,Slawomir Rogowski,1957,\N,"production_manager,producer,writer","tt0272263,tt0246593,tt6640078"
nm0737422,Igor Rogulja,\N,\N,actor,"tt0048375,tt0254615"
nm0737432,Rogéria,1943,2017,actress,"tt0260954,tt0202866,tt0181098,tt0201449"
nm0737608,Thomas Rohrer,\N,\N,"music_department,composer","tt0261971,tt2125425,tt6016744,tt1286515"
nm0737703,Ted Roisum,1952,2015,actor,"tt0176326,tt0329030,tt0113862,tt0112104"
nm0737990,Brigitte Rohkohl,1946,\N,actress,"tt0254029,tt0183114,tt0098824,tt0439936"
nm0738098,Gianna Rolandi,1952,2021,actress,"tt1229032,tt0259858,tt0165042"
nm0738130,Núria Roldos,\N,\N,"camera_department,cinematographer","tt0371920,tt0271972,tt6704776,tt9063902"
nm0738207,David W. Rolfe,1951,\N,"director,producer,actor","tt1605592,tt0253705,tt1220584,tt1605541"
