tconst,directors,writers
tt0372049,\N,\N
tt0372051,"nm0209213,nm2414786,nm4454219,nm1409127,nm2218480","nm1404267,nm2077123,nm3427275,nm2833508,nm3099881,nm7098517,nm7992403,nm7929612,nm7233570,nm8276174,nm2045523,nm5132874,nm8276175,nm4538589,nm1259243,nm5850569,nm11137435,nm1691068,nm2508927,nm1306030,nm2543355,nm0209213,nm3000546,nm12694361,nm12694358,nm12694359,nm12694360,nm12694362"
tt0372053,"nm1402893,nm0371407,nm2807842,nm1653760,nm0587883,nm2832159,nm1404620,nm1568771,nm2883861,nm2095052,nm4910485,nm1410170,nm2099843,nm2582602,nm1369269",nm1568771
tt0372055,nm0704289,nm1287835
tt0372056,"nm0133296,nm1970909,nm1665913",\N
tt0372059,nm1642615,nm0806102
tt0372062,\N,"nm0191523,nm0191502,nm0214699,nm0506032"
tt0372063,"nm0080424,nm1086729,nm1746047,nm0723974","nm0411213,nm3018372,nm0529065,nm1403045,nm0633560,nm0832329,nm1243916,nm0926056,nm1405081"
tt0372066,"nm0589067,nm2543280,nm0517457",\N
tt0372068,"nm1079514,nm1099265,nm2889725",\N
tt0372070,\N,\N
tt0372071,"nm0010500,nm1402433,nm1699163",nm2380807
tt0372073,nm0520683,"nm1231243,nm1272499,nm0678955"
tt0372074,nm0813786,nm0097674
tt0372075,"nm1310983,nm1086695",\N
tt0372076,nm0482774,"nm1615030,nm0407150"
tt0372080,\N,"nm1318726,nm1529942,nm1523632,nm1529960,nm1525270,nm0934684"
tt0372081,"nm0015846,nm0704479",nm1615030
tt0372082,\N,\N
tt0372083,nm0448311,nm1766774
tt0372085,nm0133296,\N
tt0372086,nm0125482,nm1179475
tt0372087,nm0825731,"nm0041732,nm0001938,nm0503167"
tt0372088,\N,\N
tt0372089,nm1402433,\N
tt0372091,"nm0446232,nm0369949,nm0493441,nm0932216,nm0471461,nm0680629,nm0363161,nm0492722,nm1016595","nm0437287,nm0926231,nm0432133,nm1230585,nm1097366,nm0502727,nm2224851,nm1016235"
tt0372092,"nm0769431,nm1402200,nm1935975,nm10074600,nm10074598","nm2711321,nm0050815,nm0053215,nm1191258,nm0698631,nm10074650,nm3757489,nm10074652,nm1402200"
tt0372101,\N,\N
tt0372104,nm1161474,\N
tt0372106,nm0100522,nm0100522
tt0372107,nm0150782,nm0150782
tt0372108,\N,\N
tt0372109,\N,\N
tt0372111,"nm1736841,nm0918999",nm0866038
tt0372112,nm0134291,"nm0134291,nm0541334"
tt0372113,nm1093953,nm1093953
tt0372114,\N,\N
tt0372119,nm0349785,\N
tt0372122,nm0156314,nm0156314
tt0372124,nm0192888,nm0809133
tt0372140,nm0003648,\N
tt0372142,nm1399618,nm1399618
tt0372143,nm1399618,nm1399618
tt0372144,nm0874133,nm0001938
tt0372147,nm0718254,nm0718254
tt0372148,nm1051469,nm1051469
tt0372149,nm2311528,\N
tt0372151,nm0130531,nm0130531
tt0372153,"nm0518019,nm1210598","nm0518019,nm1210598"
tt0372158,nm0494944,"nm0561938,nm0001566"
tt0372163,nm1403896,nm1401418
tt0372164,nm0419494,nm0419494
tt0372166,nm0578204,nm0578204
tt0372167,nm0903137,nm0441815
tt0372169,nm0015375,nm0015375
tt0372170,nm1210598,nm1210598
tt0372171,nm0025805,"nm0025805,nm1401784,nm1402454"
tt0372172,"nm1402453,nm1381630","nm1306714,nm1402957,nm1403386"
tt0372173,nm0255386,nm0255386
tt0372174,nm0762517,"nm10626255,nm0762517"
tt0372175,nm0255386,nm0255386
tt0372178,nm1362696,nm1362696
tt0372179,"nm1323657,nm0850229",nm1323657
tt0372180,nm1402169,\N
tt0372182,nm0960375,nm0618915
tt0372183,nm0339030,"nm0524924,nm0006904"
tt0372184,nm0475424,"nm0475424,nm1128368,nm1401468,nm0104086"
tt0372185,nm0490133,nm0225292
tt0372188,\N,\N
tt0372190,nm0293354,nm0293354
tt0372191,nm0768422,"nm0075298,nm0768422"
tt0372194,nm0408389,nm0960106
tt0372200,nm1210598,"nm0518019,nm1210598"
tt0372201,\N,"nm0159745,nm1065319,nm1123422"
tt0372203,nm0880108,nm0452105
tt0372204,\N,\N
tt0372205,\N,\N
tt0372207,nm0125726,"nm0125726,nm0738996"
tt0372212,nm0227762,nm0781261
tt0372214,nm1337197,nm1337197
tt0372215,nm1403189,nm1403189
tt0372217,nm1401857,"nm1401857,nm0238003"
tt0372218,"nm0669307,nm1360561",\N
tt0372221,nm0430156,"nm0430099,nm0727763"
tt0372229,nm1210598,nm1210598
tt0372236,nm0158966,nm0158966
tt0372237,nm0838198,"nm0741740,nm0740115,nm0771065,nm0865847"
tt0372238,nm0230669,"nm0733975,nm1051830"
tt0372246,\N,\N
tt0372248,nm1402555,nm1402555
tt0372249,nm1114894,\N
tt0372252,nm0100522,nm0100522
tt0372254,\N,\N
tt0372259,nm1210598,nm1210598
tt0372260,nm0424998,nm0174723
tt0372265,nm1148633,nm1148633
tt0372267,nm0202036,"nm0202036,nm1065081"
tt0372268,nm0777168,"nm0777168,nm0907504"
tt0372270,nm1401176,nm1401423
tt0372271,nm1401733,nm1401573
tt0372273,nm0926299,nm0926299
tt0372274,nm1404622,nm1404622
tt0372276,nm1403410,\N
tt0372279,"nm0806736,nm0194151",\N
tt0372280,nm0145713,\N
tt0372281,nm0722433,nm0722433
tt0372283,nm1402955,"nm1402955,nm1403899"
tt0372286,nm1334634,nm1334634
tt0372288,\N,\N
tt0372289,nm1383549,\N
tt0372292,nm1402329,nm1402329
tt0372294,nm0759232,nm0350022
tt0372296,\N,\N
tt0372297,"nm0920375,nm0326139",\N
tt0372299,nm0424998,nm0118406
tt0372300,nm0281508,"nm0453022,nm0707476"
tt0372301,nm0863477,"nm0064590,nm0588983"
tt0372303,nm0916189,nm0592436
tt0372305,nm0094081,"nm0094081,nm0504025,nm1403368,nm1403583"
tt0372306,"nm0591430,nm0710888",nm1244958
tt0372307,nm1402574,"nm1403239,nm1403530"
tt0372308,nm1334854,"nm1393935,nm1334854"
tt0372311,"nm1402493,nm1402197",nm1402197
tt0372313,nm1494435,\N
tt0372315,nm0945428,"nm0632688,nm0945428"
tt0372318,nm0482893,"nm0498080,nm0482893"
tt0372319,nm0396248,"nm0159522,nm0307233"
tt0372320,"nm3157822,nm0622871","nm2803193,nm1280688,nm1280872"
tt0372321,nm0939584,nm0939584
tt0372324,nm0881591,"nm0410945,nm4464264,nm0881591"
tt0372326,nm0159154,"nm0172360,nm0043346"
tt0372329,\N,nm0387415
tt0372334,nm0000141,nm0000141
tt0372339,"nm0755389,nm1403769",\N
tt0372343,nm0438671,nm0504025
tt0372345,nm1342891,nm1342891
tt0372346,nm0267902,nm0267902
tt0372351,nm1210598,nm1210598
tt0372352,nm1401623,\N
tt0372355,nm0756090,nm0756090
tt0372356,nm0046623,nm0046623
tt0372359,nm0007399,"nm0007399,nm0396204"
tt0372361,nm0452047,"nm0466614,nm0617737"
tt0372363,nm0122223,\N
tt0372366,"nm1402557,nm1403225","nm1402557,nm1403225"
tt0372370,nm1245435,nm1245435
tt0372375,nm1402180,"nm1402180,nm1418741"
tt0372376,nm0494944,"nm0000273,nm0390603"
tt0372377,nm1278674,nm1773673
tt0372381,nm0282708,"nm0908378,nm1320411"
tt0372385,nm0365811,\N
tt0372394,nm1400984,nm1400984
tt0372398,nm1206722,nm0498080
tt0372399,\N,nm5246545
tt0372400,nm0008244,nm0591046
tt0372401,nm0509436,nm0509436
tt0372402,nm0890499,"nm1077934,nm1405082"
tt0372405,nm1403259,\N
tt0372410,nm0663832,\N
tt0372414,nm0663832,\N
tt0372415,nm0663832,\N
tt0372417,\N,\N
tt0372418,nm0247484,nm0190096
tt0372420,nm1403125,\N
tt0372423,"nm1402846,nm1403578","nm1402436,nm1402846,nm1403578"
tt0372425,\N,\N
tt0372427,nm1403383,nm1403383
tt0372428,nm0809967,nm0258451
tt0372429,nm0946806,"nm1424761,nm0946806"
tt0372432,"nm0082148,nm0421023",\N
tt0372435,nm0208111,nm0757940
tt0372436,nm1401472,\N
tt0372437,\N,nm1961123
tt0372440,nm0701928,\N
tt0372443,nm0759218,"nm1010368,nm0746889,nm1802669"
tt0372448,nm0820232,"nm1714668,nm1275836,nm0471424"
tt0372449,nm0631986,"nm0608807,nm0664985"
tt0372450,nm1402994,\N
tt0372453,nm1119972,"nm1922735,nm1401420"
tt0372457,\N,nm0203477
tt0372459,nm0590122,\N
tt0372461,nm0375717,"nm0375717,nm0017749,nm0256764,nm2476453,nm1402633"
tt0372464,nm0947869,"nm0155988,nm0947869,nm1402626"
tt0372465,\N,\N
tt0372466,nm0950819,\N
tt0372467,nm1402208,\N
tt0372468,nm1404114,\N
tt0372469,"nm1318319,nm1294255","nm1318319,nm1294255"
tt0372472,nm0476620,"nm0054358,nm0255538,nm0369716,nm0405347,nm0475406,nm0476620,nm0617394,nm0685159,nm0718734,nm0746122,nm0797650,nm1249194,nm0865671,nm0956495"
tt0372476,nm1404627,nm2192316
tt0372478,nm0879783,nm0807070
tt0372483,nm1204121,nm1204121
tt0372484,nm0691339,nm0122364
tt0372488,nm0494944,nm0007186
tt0372489,nm1402202,nm1402202
tt0372491,nm1067759,\N
tt0372494,"nm0391557,nm0905588,nm0991489","nm0991489,nm0391557,nm0905588"
tt0372496,nm6409010,nm1583295
tt0372498,nm1144217,\N
tt0372500,nm0631931,nm0866957
tt0372503,nm1402741,"nm1322512,nm1077639"
tt0372504,nm0893676,"nm0530956,nm0510789"
tt0372505,\N,\N
tt0372507,\N,\N
tt0372508,nm1322784,\N
tt0372513,nm0412350,nm0274109
tt0372514,nm0344479,nm1402997
tt0372518,\N,\N
tt0372519,\N,\N
tt0372520,\N,\N
tt0372521,nm0651706,nm0651706
tt0372522,nm0082012,nm1836062
tt0372525,nm1403304,nm1403304
tt0372526,nm0099262,\N
tt0372527,nm1431579,nm0551530
tt0372528,nm0900013,nm0348018
tt0372529,nm1105578,nm1105578
tt0372532,nm0453270,"nm1814871,nm1401416"
tt0372533,nm0497385,nm0497385
tt0372535,nm1401178,\N
tt0372536,nm0608999,\N
tt0372538,nm0460285,"nm0582147,nm1403419,nm1401419"
tt0372542,\N,\N
tt0372545,nm0494944,nm0772003
tt0372546,nm1402827,nm1402827
tt0372555,\N,\N
tt0372557,\N,\N
tt0372560,\N,\N
tt0372565,\N,\N
tt0372566,\N,\N
tt0372567,\N,\N
tt0372570,\N,\N
tt0372574,nm0495148,"nm0317218,nm0495148"
tt0372577,\N,\N
tt0372579,nm0443842,nm0443842
tt0372584,nm0828419,"nm0870052,nm0946391"
tt0372586,\N,nm1059633
tt0372588,nm0005295,"nm0005295,nm0001778,nm0103702"
tt0372589,nm1399618,nm1399618
tt0372592,"nm0122428,nm1144217,nm0662180",\N
tt0372593,nm1144217,\N
tt0372594,nm0617407,"nm1217062,nm1403017"
tt0372595,nm0217035,\N
tt0372598,nm0840522,"nm0408611,nm1010368,nm1001764"
tt0372600,nm1402772,nm1402772
tt0372604,nm1010368,"nm1010368,nm0746889,nm1287004,nm1802669"
tt0372606,nm0532914,nm0532914
tt0372612,nm0386974,\N
tt0372613,nm0508998,"nm1440771,nm0881628"
tt0372615,nm1521016,nm1403278
tt0372617,\N,\N
tt0372618,nm1399618,nm1399618
tt0372620,nm0608741,"nm0097180,nm1856135"
tt0372631,\N,nm1408750
tt0372633,nm5616905,"nm11512364,nm11512365"
tt0372635,"nm2098462,nm0769431",\N
tt0372636,nm1408170,\N
tt0372637,"nm1239566,nm0616438,nm1865061","nm8701755,nm1309671,nm1239566,nm0616438,nm1041134"
tt0372641,nm0016490,"nm1313710,nm1424561,nm0221497,nm0326465,nm0725411,nm0800400"
tt0372642,\N,\N
tt0372643,nm0363401,nm1097745
tt0372644,"nm0380570,nm2188938","nm2170894,nm0380570,nm10672789"
tt0372646,"nm1517200,nm0547094","nm1271735,nm1681832,nm0539254,nm1398560,nm1409624,nm1019146"
tt0372649,"nm1239566,nm0616438","nm1263163,nm13504723,nm1768266,nm0529470,nm1041134,nm1618276,nm3744269,nm1924019"
tt0372650,nm1499537,"nm0411127,nm2869991,nm1639992,nm3118290,nm1316290,nm3396093,nm3015126,nm1402606,nm0038953,nm0437498,nm10791392"
tt0372652,\N,\N
tt0372654,"nm3406794,nm4292208,nm1321897,nm2788089,nm0317710,nm1480600,nm1865061,nm1184949,nm0207103,nm8352267","nm1435075,nm0317710,nm1321897,nm0883742"
tt0372663,\N,\N
tt0372667,\N,nm1041134
tt0372668,\N,nm0280916
tt0372670,nm1406849,\N
tt0372672,nm1898695,"nm1898695,nm1891597"
tt0372674,"nm0004597,nm0326176,nm0907761,nm0245538","nm0101402,nm1590988,nm1640025,nm0799896,nm1379970,nm1136039,nm1557888,nm0561978,nm1115263"
tt0372675,nm1407432,\N
tt0372676,"nm0305617,nm1896284","nm0025821,nm4421395,nm2027927"
tt0372677,nm1205463,\N
tt0372678,nm0838812,\N
tt0372683,\N,\N
tt0372686,"nm1407231,nm4388852,nm1659418,nm4427244,nm1397220,nm2609851,nm1397589,nm9313416,nm2952727,nm3684148,nm3701402,nm3225195,nm2432362,nm6454267,nm1406491","nm1397220,nm14761694,nm4427244,nm1659418,nm3500441"
tt0372687,\N,\N
tt0372692,nm0406654,nm0844639
tt0372694,"nm0319846,nm0701687,nm0554880","nm0143324,nm0145087,nm0488613,nm0559120,nm0856319"
tt0372698,nm0277001,\N
tt0372699,"nm0297591,nm0896684","nm1406153,nm0270804,nm0629819,nm1409626,nm1407809"
tt0372701,\N,\N
tt0372706,nm0379405,nm3238692
tt0372707,"nm1157545,nm0718514",nm0718514
tt0372708,nm0759657,\N
tt0372709,\N,\N
tt0372710,nm0260474,"nm0260470,nm0260474,nm0594752"
tt0372711,\N,"nm0122407,nm1436112,nm1633378,nm0798885"
tt0372712,nm1407534,\N
tt0372713,"nm5744366,nm1420987,nm1406849,nm1407675","nm5744365,nm1407675"
tt0372714,nm0102547,\N
tt0372717,"nm2230959,nm1409116,nm1407285",nm1842579
tt0372722,nm0331290,nm0746467
tt0372724,nm0102547,\N
tt0372725,nm1406122,\N
tt0372727,"nm0585990,nm1205463,nm1720544,nm0156981,nm1931150,nm1322348,nm2386174,nm2139995,nm2067937,nm0111857,nm0134101,nm0006792,nm0004025,nm0342124,nm0471375,nm1233860,nm1301875,nm1173114,nm1717956,nm0863756,nm0004068","nm0439970,nm1173114,nm1428369,nm1360812,nm1848282"
tt0372729,nm1210673,nm7238950
tt0372734,"nm2298949,nm0554519","nm10046914,nm0554519"
tt0372737,nm1091580,nm0407647
tt0372738,"nm0230964,nm0743949","nm2181051,nm0271484,nm3526650,nm0355238,nm0402153,nm1856742,nm2754521,nm0743949,nm0937017"
tt0372740,nm2462636,\N
tt0372741,nm0001675,\N
tt0372742,nm0001675,\N
tt0372743,"nm6422310,nm1088138,nm0250361,nm1409119,nm1405545,nm1282155",nm0732889
tt0372745,\N,\N
tt0372746,\N,\N
tt0372747,nm0918999,"nm0095498,nm14532577,nm0972418,nm0830352"
tt0372755,nm1407417,"nm1409613,nm1407417"
tt0372757,nm0052897,nm0052897
tt0372758,nm1071256,nm1071256
tt0372760,nm0008152,\N
tt0372761,nm0042885,nm0062960
tt0372763,\N,\N
tt0372764,nm0605479,nm0605479
tt0372765,nm0161285,nm0161285
tt0372767,nm1406098,nm1406098
tt0372768,\N,\N
tt0372771,nm0008152,"nm0008123,nm1729127,nm0906233,nm0950351"
tt0372772,\N,\N
tt0372774,\N,\N
tt0372775,nm1334259,nm1334259
tt0372776,nm1391607,\N
tt0372777,nm0052897,"nm0052897,nm1947649,nm1126244"
tt0372780,nm1408010,"nm1406156,nm1408010"
tt0372782,nm0407992,nm0407992
tt0372784,nm0634240,"nm0004170,nm0275286,nm0634240"
tt0372786,\N,\N
tt0372787,nm0798746,\N
tt0372788,nm0962457,nm0962457
tt0372790,nm0201837,\N
tt0372793,nm0620655,\N
tt0372795,nm1407535,"nm1930058,nm1407535"
tt0372796,nm1130777,"nm1431055,nm1130777"
tt0372797,nm0362868,"nm0362868,nm0837808"
tt0372798,nm1407522,\N
tt0372799,nm0723195,nm0723195
tt0372800,"nm0230964,nm0743949",\N
tt0372801,nm1407230,"nm1889934,nm1407230"
tt0372802,"nm0017607,nm0873050","nm0017607,nm0873050"
tt0372803,nm0213983,"nm1480810,nm0320008,nm0909770"
tt0372806,nm0568478,nm0568478
tt0372807,nm1106529,\N
tt0372808,nm1405815,nm1405815
tt0372809,nm1106529,\N
tt0372810,nm0743824,\N
tt0372812,nm1106529,\N
tt0372813,nm1106529,\N
tt0372814,nm0016475,nm0016475
tt0372815,nm0141448,nm1038881
tt0372821,\N,\N
tt0372824,nm0056725,"nm0152145,nm0923941,nm0637660,nm0056725,nm0519969"
tt0372826,"nm0757318,nm1409125",nm0757318
tt0372828,nm0994512,"nm0994512,nm0545341"
tt0372832,nm0552565,nm0047264
tt0372833,nm1408733,\N
tt0372834,nm0485637,"nm0590034,nm1129343,nm0450597"
tt0372837,"nm0000779,nm0428177",nm0000779
tt0372838,nm0587036,nm0587036
tt0372839,nm0587036,nm0587036
tt0372840,nm0587036,nm0587036
tt0372841,nm0587036,nm0587036
tt0372842,nm0587036,nm0587036
tt0372843,nm0587036,nm0587036
tt0372844,nm0587036,"nm0587036,nm0637241,nm0835473"
tt0372845,nm0224445,nm1334208
tt0372849,nm0757541,nm0030663
tt0372851,nm1411888,nm0013564
tt0372852,nm1406424,nm1406424
tt0372854,nm0802377,"nm0154158,nm7023809,nm1407531,nm1433589,nm0007173"
tt0372855,nm0417308,nm1028530
tt0372856,\N,\N
tt0372859,nm0004495,nm0004495
tt0372862,nm0407546,"nm0407546,nm0863094"
tt0372864,nm0344933,"nm0344933,nm0427253,nm0430854,nm0136232"
tt0372866,"nm0788555,nm0377166,nm0414144,nm0455741",nm0682473
tt0372871,"nm0194018,nm0454790,nm0526645","nm0055119,nm0183231,nm0360286,nm0850895"
tt0372873,nm0405374,nm0405374
tt0372879,\N,\N
tt0372880,\N,\N
tt0372881,\N,\N
tt0372882,\N,\N
tt0372883,nm0725470,"nm0725470,nm0940978"
tt0372884,nm0110654,nm0110654
tt0372889,nm1029961,"nm1384462,nm1029961"
tt0372892,nm1203304,"nm1140273,nm1234956"
tt0372893,nm1203304,"nm1140273,nm1409620,nm1314890"
tt0372897,nm0054005,nm0054005
tt0372901,nm0566810,nm0733062
tt0372907,nm0137520,"nm0422815,nm0137520,nm1014029,nm0741942"
tt0372909,nm0000972,"nm0000972,nm0162640,nm0953026"
tt0372912,nm0224445,nm0224445
tt0372917,nm1406870,nm1406870
tt0372918,nm1405839,nm1405839
tt0372919,"nm1154950,nm1154951","nm1154950,nm1154951"
tt0372921,nm1066849,nm1066849
tt0372925,"nm1401244,nm1407144",\N
tt0372926,nm0527203,nm1334027
tt0372928,nm0752960,nm0752960
tt0372929,nm1408336,"nm1367924,nm1408336"
tt0372934,nm1018310,\N
tt0372936,\N,\N
tt0372937,nm1193005,nm1193005
tt0372940,nm1406410,nm1406410
tt0372942,nm1376370,"nm1376370,nm1406165"
tt0372944,nm0309209,"nm1405872,nm1405333,nm0309209,nm1706937"
tt0372948,nm0960375,"nm0255386,nm0001294,nm0716340"
tt0372950,nm1027882,nm6396985
tt0372960,nm1391254,\N
tt0372962,nm0768422,nm1119212
tt0372963,\N,\N
tt0372964,nm0777593,\N
tt0372966,nm1205833,nm1280210
tt0372967,nm1409121,\N
tt0372969,nm1033191,nm1033191
tt0372972,nm0612465,\N
tt0372974,nm0101931,\N
tt0372975,nm0167562,"nm0167562,nm0410072,nm0852081"
tt0372976,nm0828141,nm1407017
tt0372977,"nm1297542,nm1298353","nm1297542,nm1298353,nm1164339,nm1583256"
tt0372978,nm0900251,"nm1409606,nm0900251"
tt0372991,nm1106529,\N
tt0372995,"nm0235402,nm0556194","nm1406815,nm0556194"
tt0373002,\N,\N
tt0373005,\N,\N
tt0373006,nm0032713,\N
tt0373014,nm1274423,nm1274423
tt0373024,nm0003529,nm0003529
tt0373028,nm0802551,nm0802551
tt0373031,nm0193240,\N
tt0373035,"nm3582255,nm5540778",\N
tt0373040,"nm1407466,nm0797520","nm1407466,nm0797520"
tt0373041,nm0066918,\N
tt0373043,nm1504447,nm1407930
tt0373046,nm1407117,nm1407117
tt0373051,nm0108094,"nm0919115,nm0280814,nm0505662,nm0894523"
tt0373056,"nm1406967,nm1653348,nm0768172",\N
tt0373059,nm10910121,\N
tt0373062,nm2135774,"nm1907191,nm1900126"
tt0373063,\N,"nm1907191,nm1900126"
tt0373064,\N,"nm1907191,nm1900126"
tt0373074,nm0159507,"nm0159507,nm0874683,nm0403230,nm0151013"
tt0373075,nm1393959,nm1393959
tt0373077,nm0193240,"nm0046082,nm0377830"
tt0373080,nm0252760,"nm0252757,nm0264367"
tt0373081,nm0403225,"nm1406415,nm1405819,nm1407934"
tt0373083,nm0182970,"nm0182970,nm0855903"
tt0373084,nm0420246,nm0420246
tt0373089,nm0652443,nm0652443
tt0373093,nm1355738,nm1355738
tt0373095,nm0096184,"nm1749026,nm0198003,nm1749061,nm1752050"
tt0373098,nm0100522,nm0100522
tt0373099,nm0819733,nm0819733
tt0373101,nm0091575,"nm0295786,nm0938151"
tt0373103,nm0918301,nm0918301
tt0373104,nm0650548,"nm0650548,nm1407788,nm1407793"
tt0373106,"nm11644334,nm1406654","nm11644334,nm12929447"
tt0373116,nm0395776,"nm0655438,nm0996134"
tt0373118,nm1106529,\N
tt0373120,nm1060171,"nm0200387,nm0340029"
tt0373121,\N,\N
tt0373122,\N,\N
tt0373124,nm0258740,\N
tt0373125,\N,nm1401035
tt0373126,\N,\N
tt0373127,nm1406335,nm1406335
tt0373129,\N,\N
tt0373132,\N,\N
tt0373134,nm1563841,"nm2310601,nm7215307"
tt0373136,nm1405841,"nm0011976,nm1405841"
tt0373138,nm0325935,\N
tt0373139,nm0657632,\N
tt0373141,nm1144143,"nm1409501,nm1144143"
tt0373151,nm1407660,nm1407660
tt0373152,nm0769703,nm0769703
tt0373153,\N,\N
tt0373157,nm0576479,\N
tt0373159,nm1105578,nm1105578
tt0373162,nm0694528,\N
tt0373163,"nm0691061,nm0089502",nm0003152
tt0373169,nm1105578,nm1105578
tt0373170,nm0372366,nm0372366
tt0373172,nm1407417,"nm1407417,nm1405773"
tt0373173,nm1159626,nm1159626
tt0373175,nm0434896,nm0434896
tt0373177,nm1294130,nm1294130
tt0373182,nm0766578,"nm0175145,nm1407619,nm0766578"
tt0373183,nm0483053,nm0483053
tt0373184,nm1085267,"nm1088289,nm1085267"
tt0373187,nm1106529,\N
tt0373191,nm1016130,nm1016130
tt0373193,nm1126293,nm1530620
tt0373195,nm0341873,nm0341873
tt0373196,nm0842257,"nm0842257,nm0906080"
tt0373202,nm2861878,nm0893128
tt0373203,nm1407966,nm1407966
tt0373205,nm2842438,\N
tt0373207,\N,\N
tt0373210,nm0752960,nm0752960
tt0373211,nm0102547,nm0102547
tt0373213,nm1354971,nm1354971
tt0373215,\N,\N
tt0373216,nm0947606,nm0812293
tt0373218,\N,\N
tt0373219,nm0044584,"nm0692586,nm0664084,nm0664085,nm1195712"
tt0373228,nm0924603,\N
tt0373230,nm1396306,nm1396306
tt0373233,\N,\N
tt0373236,nm2218494,"nm10703594,nm2218494"
tt0373241,nm1106529,\N
tt0373245,nm1405551,nm0130293
tt0373247,\N,\N
tt0373248,nm0817662,"nm0878758,nm1406929,nm1406949"
tt0373249,nm0474494,nm0874667
tt0373253,nm0151546,nm0151546
tt0373254,nm0006675,nm0006675
tt0373255,nm0714772,\N
tt0373257,nm0918301,nm0918301
tt0373258,"nm0416537,nm1408100",nm1408100
tt0373261,nm1106529,\N
tt0373262,\N,\N
tt0373263,nm1407464,nm1407464
tt0373267,nm1407969,nm1407969
tt0373269,nm0019749,\N
tt0373271,"nm0200387,nm1060171",\N
tt0373273,"nm0686023,nm0266457","nm0005605,nm1339763,nm0838357,nm0886456,nm0431622"
tt0373274,nm2146854,\N
tt0373276,\N,\N
tt0373280,nm0000490,nm0874844
tt0373281,nm0151546,\N
tt0373282,nm0008152,"nm1028044,nm0347589"
tt0373283,nm0514662,"nm1418750,nm0926449"
tt0373285,nm1106529,\N
tt0373287,nm1065099,\N
tt0373288,nm0862308,nm4556044
tt0373291,"nm0225451,nm1407823","nm0225451,nm1407823"
tt0373293,nm1405515,"nm1406534,nm1405817"
tt0373294,nm0352355,nm0352355
tt0373297,nm1463531,nm1644045
tt0373298,nm0843043,nm0843043
tt0373299,"nm1406935,nm1408696",nm1408696
tt0373300,nm1406888,"nm1485827,nm1406354"
tt0373301,nm1345701,nm1345701
tt0373302,\N,\N
tt0373303,nm0252760,"nm0252760,nm0264367"
tt0373306,nm1406632,"nm1405946,nm1406632"
tt0373309,nm0204746,\N
tt0373311,nm1563841,nm2310601
tt0373315,"nm0008409,nm1355137,nm0943116",\N
tt0373317,nm0102547,nm0102547
tt0373320,nm0080315,\N
tt0373328,nm0591659,nm0591659
tt0373330,\N,\N
tt0373331,nm0347957,nm0121605
tt0373332,nm0414025,\N
tt0373333,nm1406623,nm1406623
tt0373334,nm1162574,"nm1162574,nm1033162"
tt0373335,nm0395368,nm0395368
tt0373336,\N,\N
tt0373337,nm0535644,"nm0535644,nm0670636"
tt0373338,\N,nm0998373
tt0373340,nm1407362,"nm1418735,nm1407362"
tt0373341,\N,\N
tt0373343,nm0191446,nm0191446
tt0373346,nm1406894,"nm1275813,nm1406894"
tt0373347,\N,nm1312876
tt0373348,\N,nm1407976
tt0373353,nm1017674,nm0822136
tt0373355,nm0863477,nm0810055
tt0373356,nm0612465,\N
tt0373357,nm0612465,\N
tt0373358,nm0612465,\N
tt0373359,nm0612465,\N
tt0373360,nm0612465,\N
tt0373361,nm0612465,\N
tt0373362,nm0612465,\N
tt0373363,nm0612465,\N
tt0373364,nm0612465,\N
tt0373365,nm0612465,\N
tt0373367,nm0252805,nm0536914
tt0373368,nm1027882,\N
tt0373376,\N,\N
tt0373378,nm0240104,\N
tt0373381,\N,\N
tt0373382,\N,\N
tt0373389,nm0684850,"nm0283061,nm0610927,nm1442407"
tt0373390,"nm0239291,nm0718467","nm0705722,nm0556893,nm0011302"
tt0373392,nm0447476,nm0447476
tt0373397,\N,\N
tt0373400,nm1405927,nm1407554
tt0373402,\N,\N
tt0373403,nm0587741,"nm0416556,nm0587741"
tt0373409,nm0953262,nm0953262
tt0373410,nm1709222,nm1171761
tt0373411,nm1406437,"nm1406911,nm1408225"
tt0373414,nm0767244,\N
tt0373416,nm0796864,"nm0325166,nm0905858,nm0134244"
tt0373417,nm1406877,nm1406877
tt0373419,nm0442949,nm1407922
tt0373423,nm1032282,nm0230629
tt0373427,nm0151546,nm10954036
tt0373430,nm0408440,"nm0408440,nm0578100"
tt0373432,nm1153499,"nm1407752,nm1153499"
tt0373434,nm1408696,nm1408696
tt0373439,nm0777593,\N
tt0373442,nm0928339,"nm0002042,nm0405934"
tt0373444,nm0381116,nm0381116
tt0373445,"nm0932992,nm0005561",nm0005561
tt0373447,nm1240089,nm1240089
tt0373450,nm0000382,"nm0000382,nm0392035"
tt0373452,nm1016130,\N
tt0373453,nm0373608,nm0373608
tt0373454,nm1133488,"nm1133488,nm1348689"
tt0373455,nm0926603,nm0926603
tt0373457,nm0102379,nm0102379
tt0373458,nm0108879,\N
tt0373459,nm0830387,nm0830387
tt0373460,nm0734931,nm1019504
tt0373463,\N,\N
tt0373464,nm0113845,\N
tt0373465,\N,\N
tt0373469,nm0000948,"nm0356539,nm0000948"
tt0373470,nm0008131,nm0008131
tt0373471,nm1253734,nm1253734
