tconst,directors,writers
tt0231982,\N,\N
tt0231984,nm0812510,\N
tt0231985,nm0311097,"nm0311097,nm0489660"
tt0232000,nm0660252,"nm2611327,nm0660252"
tt0232002,nm0335519,nm0571113
tt0232010,nm0804607,nm0804607
tt0232012,nm0031495,nm0031495
tt0232014,nm0851101,nm0079254
tt0232015,nm0456709,nm0456709
tt0232016,nm0436202,\N
tt0232017,nm0437031,"nm0437031,nm5574897"
tt0232018,nm0451846,\N
tt0232019,nm0196657,nm1141940
tt0232023,nm0438649,"nm4603550,nm1038891"
tt0232025,nm0136025,"nm2097127,nm0136025"
tt0232030,nm0535086,nm0535086
tt0232034,nm0874649,"nm2620730,nm0489660"
tt0232035,nm0464880,\N
tt0232036,nm0814957,"nm0044431,nm0814957"
tt0232037,nm0437031,"nm0700386,nm12497171,nm2792120"
tt0232041,nm0438649,\N
tt0232042,nm0182426,\N
tt0232043,nm0229805,nm7453143
tt0232050,nm0438479,nm0430799
tt0232051,nm0136025,nm1168189
tt0232054,nm0876244,"nm2115669,nm0876244"
tt0232060,"nm0701880,nm0749805","nm0701880,nm0749805"
tt0232061,nm0660252,nm0660252
tt0232062,nm0469601,nm0372877
tt0232063,nm0437031,"nm0437031,nm13643527,nm1879645"
tt0232066,nm0440605,"nm0416078,nm0440605"
tt0232071,nm0853928,nm1031751
tt0232073,nm0002615,\N
tt0232074,nm0136025,nm0136025
tt0232076,nm0851101,nm0851101
tt0232078,"nm0364655,nm0861055",\N
tt0232079,nm0201710,"nm0080327,nm0201710,nm0240882,nm0903423"
tt0232080,nm0451846,\N
tt0232081,nm0451846,"nm0436464,nm1567895"
tt0232083,nm0001031,"nm0253428,nm0001031,nm0035655"
tt0232084,nm0439074,\N
tt0232086,nm0856915,nm0856915
tt0232090,nm0147677,"nm0147677,nm3413231,nm0440359"
tt0232092,nm0660252,nm0660252
tt0232098,nm0195848,"nm0631455,nm0098220,nm0003694,nm0401396"
tt0232099,nm0618261,\N
tt0232100,nm0313745,"nm0316067,nm0696538"
tt0232107,nm0424102,"nm0424102,nm1541014"
tt0232111,nm0318575,nm0318575
tt0232113,nm0391617,"nm0391617,nm0532385,nm0722082"
tt0232114,nm0198765,"nm0198765,nm0723039,nm0768923"
tt0232123,\N,\N
tt0232125,nm0805623,nm0825273
tt0232129,nm0883326,"nm0563732,nm0883326"
tt0232131,nm0208748,"nm0099898,nm0479507,nm0208748"
tt0232136,nm0919041,"nm0039410,nm0919041"
tt0232137,nm0603217,"nm0019295,nm0603217,nm0819485,nm0868531"
tt0232139,nm0464880,\N
tt0232140,nm0133408,nm0133408
tt0232141,nm0898115,\N
tt0232142,nm0457255,\N
tt0232145,nm0770849,"nm0281291,nm0683511,nm0920724"
tt0232146,nm0524866,"nm0874808,nm1186484"
tt0232147,"nm0434387,nm0443609",nm0529376
tt0232149,nm0781748,nm0781748
tt0232151,nm0438118,\N
tt0232152,nm0437031,"nm0437031,nm1879645,nm1033297"
tt0232155,nm0006371,nm0440589
tt0232160,nm0451846,\N
tt0232161,nm0440605,\N
tt0232164,nm0424102,nm0424102
tt0232166,nm0424102,"nm0424102,nm1539653"
tt0232168,nm0438649,nm0007173
tt0232169,nm0463319,\N
tt0232170,nm0687745,"nm2665877,nm0489660"
tt0232181,nm0692105,\N
tt0232182,nm0692105,\N
tt0232183,\N,\N
tt0232185,\N,\N
tt0232187,\N,nm1112850
tt0232188,nm0334552,"nm0334552,nm0609999,nm2680011"
tt0232189,nm0121200,"nm0121200,nm0340497,nm0386629,nm0417931,nm0720195,nm0000636"
tt0232190,\N,\N
tt0232191,nm0687745,"nm2657743,nm0687745"
tt0232193,nm0136025,nm0136025
tt0232194,nm0660972,nm0660972
tt0232195,nm0152931,nm0883322
tt0232196,nm0700172,nm0700172
tt0232197,nm0803072,"nm0460104,nm0730656,nm0896328"
tt0232199,nm0164211,nm0164211
tt0232205,nm1143157,\N
tt0232206,\N,nm2923454
tt0232208,nm1672043,\N
tt0232209,nm0532385,"nm1546019,nm0532385"
tt0232210,nm0261503,\N
tt0232212,nm0853928,nm0465406
tt0232216,"nm2092030,nm0692105",\N
tt0232217,nm0646656,"nm0155009,nm0646656"
tt0232219,nm0313745,"nm2852284,nm1011641,nm0953070"
tt0232223,\N,\N
tt0232224,"nm0436156,nm0441525","nm0436156,nm0441525"
tt0232227,nm0669354,"nm0915619,nm0199325"
tt0232228,\N,\N
tt0232229,nm0924920,\N
tt0232230,nm0166049,"nm0166035,nm0166049,nm0344554"
tt0232231,nm0904182,nm0904182
tt0232235,nm0856915,"nm2493369,nm2624338"
tt0232236,nm0313745,nm0287566
tt0232237,nm0029042,nm0339720
tt0232238,nm0136025,nm0493753
tt0232240,nm0399563,nm0199370
tt0232241,nm0660252,"nm0039350,nm0559320"
tt0232244,nm0851101,nm1073739
tt0232247,\N,\N
tt0232252,nm0437031,"nm6458848,nm0437031,nm11130953"
tt0232260,"nm0442395,nm0839348","nm0442657,nm0592599,nm0006210"
tt0232261,nm0464880,\N
tt0232263,nm0692105,\N
tt0232264,nm0464880,\N
tt0232267,nm0924920,\N
tt0232270,nm0136025,nm0804477
tt0232272,nm0374658,\N
tt0232273,nm0374658,\N
tt0232274,nm0549954,nm0549954
tt0232275,nm0029042,"nm0029042,nm2568724"
tt0232276,nm0436202,\N
tt0232280,nm0438649,"nm0154158,nm1028650,nm1038891"
tt0232288,nm0438479,"nm0474913,nm0624248,nm0788888"
tt0232289,nm0856915,nm0856915
tt0232290,nm0253757,"nm0253757,nm1877636"
tt0232291,nm0463319,"nm1261023,nm1077938"
tt0232292,nm0660252,"nm1487162,nm0660252"
tt0232293,"nm0359634,nm0065615",nm0359634
tt0232295,nm0438101,nm0438101
tt0232296,nm0735904,"nm0649651,nm0735904"
tt0232297,nm0855646,nm0855646
tt0232300,nm0853928,nm1031751
tt0232305,nm0866365,\N
tt0232307,nm0395130,nm0472812
tt0232308,"nm1237936,nm0291085,nm1237868,nm0356917,nm0591969,nm1483083,nm6586950,nm2252245","nm0291085,nm1296986,nm1237868,nm1237936,nm0591969,nm1141377,nm0356917,nm0540133,nm1032075,nm6586956,nm0175608"
tt0232309,nm0642461,nm0227830
tt0232311,nm0567363,\N
tt0232313,nm0539950,nm0175262
tt0232315,nm0438602,nm0039350
tt0232401,"nm0262763,nm0262902","nm0262763,nm0262902"
tt0232414,nm0660252,"nm0527927,nm2036426"
tt0232416,nm0052792,"nm0119770,nm0546446"
tt0232418,nm0029363,"nm0276962,nm0818385"
tt0232419,"nm0994553,nm1045546",\N
tt0232420,nm0278196,\N
tt0232421,nm0574423,nm0574423
tt0232422,nm0021037,"nm0308689,nm0402555"
tt0232423,nm0277052,"nm1097823,nm13216920,nm0801411"
tt0232424,nm0070262,"nm0070262,nm0649651,nm0650390"
tt0232425,nm0147677,nm1084221
tt0232426,nm0672986,\N
tt0232428,nm0451139,nm0659726
tt0232429,nm0265787,nm0619330
tt0232431,\N,\N
tt0232433,nm0136025,"nm0136025,nm0689225"
tt0232434,nm0393148,"nm0393148,nm0937758,nm0778158"
tt0232435,nm0458719,"nm0407834,nm0459156"
tt0232436,nm0392706,"nm0392706,nm0796738,nm0351439"
tt0232437,nm0195433,"nm0195433,nm0422135"
tt0232438,nm0631987,nm0631987
tt0232441,nm0851101,nm0610138
tt0232444,nm0473775,"nm0473775,nm1568345"
tt0232445,nm0660252,nm0253207
tt0232448,nm0660252,"nm10010071,nm1428786,nm0660252"
tt0232450,nm0532384,"nm0115324,nm0407633,nm0440359,nm0532384,nm0678205"
tt0232455,nm0924920,\N
tt0232456,\N,\N
tt0232457,\N,\N
tt0232458,\N,\N
tt0232460,\N,\N
tt0232464,nm4036498,"nm0000875,nm14045791"
tt0232465,nm0873608,"nm0873608,nm0546411"
tt0232471,nm0856915,"nm0443541,nm0856915"
tt0232472,nm0136025,"nm0253207,nm1052713"
tt0232473,nm0223820,nm0223820
tt0232474,nm0154452,"nm0610963,nm1306973"
tt0232475,nm0004501,"nm0369888,nm0765859,nm0004501"
tt0232478,nm0904014,"nm0012634,nm2901580"
tt0232479,nm0532385,"nm0199370,nm0199629,nm0532385"
tt0232480,nm0468002,"nm0332175,nm0468002"
tt0232481,nm0136025,"nm1326835,nm0136025"
tt0232483,nm0853928,nm1097840
tt0232485,nm0728270,"nm1832432,nm0728270,nm1576708"
tt0232486,nm0329574,\N
tt0232491,nm0853928,nm0465353
tt0232492,nm0704424,"nm0182275,nm0526000,nm0701905,nm0704424"
tt0232495,nm0928108,nm0928108
tt0232497,nm0397986,nm0500896
tt0232500,nm0003418,"nm0508446,nm0860155,nm0074980,nm0043742"
tt0232502,"nm0438462,nm0794982",\N
tt0232503,nm0237208,nm0468169
tt0232505,nm0289457,\N
tt0232508,nm1672043,\N
tt0232515,nm0437031,"nm13561910,nm0437031,nm11130953"
tt0232521,nm0456699,nm0833577
tt0232529,nm0451844,"nm1181573,nm0451844,nm3474970,nm0905562"
tt0232531,"nm1867055,nm5036518","nm1306714,nm1077478,nm1402957"
tt0232532,nm1502102,"nm1306714,nm1500388"
tt0232534,nm0758542,nm0758542
tt0232537,nm0565981,"nm0565981,nm0291085"
tt0232538,nm0319690,\N
tt0232542,nm0006371,nm0592599
tt0232543,"nm0056468,nm0805420",nm0454377
tt0232545,\N,\N
tt0232547,nm0692105,\N
tt0232548,nm0155683,"nm0155683,nm0233124,nm0326465"
tt0232550,nm0437031,"nm0437031,nm6916055,nm11165502"
tt0232555,nm0567363,\N
tt0232561,nm0004501,nm0765859
tt0232563,nm0438649,"nm1278847,nm0611514"
tt0232564,nm0463319,\N
tt0232565,nm0457255,\N
tt0232572,nm0437031,nm3406494
tt0232574,nm0322479,nm0322479
tt0232582,nm0427295,\N
tt0232583,nm0438479,\N
tt0232585,nm0442395,"nm0007815,nm0025613,nm0442657"
tt0232591,nm0442395,\N
tt0232592,nm0438118,\N
tt0232594,nm0391750,nm0391750
tt0232598,nm0437031,nm9735200
tt0232600,nm0004501,nm0004501
tt0232603,nm0054374,nm0054374
tt0232604,nm0526868,\N
tt0232605,\N,\N
tt0232609,nm0946756,\N
tt0232610,nm0735904,"nm0350623,nm0495041,nm0735879"
tt0232611,nm0893536,"nm0328000,nm0893536"
tt0232612,nm0092633,nm0092633
tt0232617,nm0116188,\N
tt0232620,nm0716343,"nm0259262,nm0716343"
tt0232621,nm0538709,"nm0106404,nm0892839"
tt0232622,nm0624374,nm1597692
tt0232624,nm0440605,nm1547764
tt0232625,nm0437031,"nm0437031,nm12574960"
tt0232626,nm0451846,\N
tt0232632,nm0410139,nm0156112
tt0232633,nm0001238,"nm0307870,nm0504243,nm0001238"
tt0232639,nm0424102,\N
tt0232640,nm0437031,"nm0437031,nm13486877,nm11130953"
tt0232641,nm0002411,nm0002411
tt0232642,nm0016176,nm1376162
tt0232643,nm0217526,nm0217526
tt0232644,nm0457255,\N
tt0232645,nm0450068,"nm0439277,nm0450068,nm0878162,nm0878749"
tt0232648,\N,\N
tt0232649,\N,\N
tt0232650,nm0359870,"nm0359870,nm0538715"
tt0232652,nm0254454,nm0254454
tt0232657,"nm0037710,nm0838630",nm0838630
tt0232659,\N,\N
tt0232660,nm0708903,nm0708903
tt0232661,"nm2170711,nm3791829,nm0554618,nm0855789",nm4554707
tt0232662,\N,nm1112850
tt0232666,nm0003600,"nm0003600,nm0201192,nm0210051,nm0251642,nm0265759,nm0421046"
tt0232671,nm0440924,nm0440924
tt0232672,nm0639739,nm0639739
tt0232674,nm0006371,"nm1547764,nm0159342,nm0536936"
tt0232676,nm0037790,"nm0146124,nm0004642"
tt0232679,nm0191258,"nm0191258,nm0519005"
tt0232680,nm0377497,nm0377497
tt0232682,\N,\N
tt0232685,nm0199370,nm0199370
tt0232691,nm5981121,\N
tt0232702,nm0397850,"nm0034860,nm0397850"
tt0232707,nm0660972,nm0660972
tt0232709,nm0287566,nm0287566
tt0232711,nm0851101,nm0610138
tt0232714,nm0280432,\N
tt0232715,\N,\N
tt0232719,\N,\N
tt0232721,nm0954087,\N
tt0232725,\N,"nm0547969,nm0567363"
tt0232731,nm0470465,"nm0074217,nm0215646,nm0470465"
tt0232734,nm0451846,nm1802372
tt0232735,nm0438649,"nm0315926,nm0619050"
tt0232736,nm0893774,"nm0784805,nm0893774"
tt0232739,nm0004501,"nm0634118,nm0765859,nm0004501"
tt0232746,nm0946756,"nm0329574,nm0946756"
tt0232750,nm0954713,"nm0900663,nm0954713"
tt0232753,nm0440424,"nm0440424,nm1253437"
tt0232754,nm5557513,\N
tt0232757,nm0397834,\N
tt0232759,nm0442395,nm0788888
tt0232764,nm0136025,nm0610138
tt0232765,"nm0469378,nm0302780","nm0302780,nm0469378"
tt0232766,nm0378408,"nm0223160,nm1523031"
tt0232767,nm0857888,"nm1135147,nm0117686,nm0187664"
tt0232769,nm0853928,nm0465353
tt0232770,nm0006371,"nm0440589,nm0595879"
tt0232778,nm0438602,"nm0438602,nm0548067"
tt0232779,nm0341896,nm0229183
tt0232783,nm0464880,nm0538300
tt0232784,nm0451846,"nm0996945,nm1867085,nm0436464,nm0713592"
tt0232785,nm0881178,nm0714309
tt0232789,nm0660252,nm0079254
tt0232790,nm0856915,"nm0287566,nm2569853,nm0856915"
tt0232791,nm0109356,nm0773971
tt0232794,\N,\N
tt0232795,nm0287566,nm0287566
tt0232797,nm0851101,nm0559320
tt0232801,nm0403967,nm0403967
tt0232811,nm0280432,nm0280432
tt0232818,nm0687575,\N
tt0232821,nm0280432,\N
tt0232823,nm0280432,nm0280432
tt0232826,nm0436202,"nm9089636,nm0788888,nm0841918"
tt0232831,nm0901202,nm0901202
tt0232834,nm1095551,\N
tt0232844,nm0029042,nm0493753
tt0232845,nm0851101,nm0079254
tt0232846,nm0136025,"nm0039844,nm0660278,nm0819990"
tt0232848,nm0029042,nm0500780
tt0232850,nm0917274,"nm0559876,nm0917274"
tt0232852,\N,\N
tt0232855,nm0034934,"nm0548614,nm0793533"
tt0232858,nm0029042,nm0287566
tt0232859,nm0535086,nm0535086
tt0232860,nm0529264,nm0947899
tt0232863,nm0464880,\N
tt0232864,\N,nm0175262
tt0232865,nm0531691,\N
tt0232867,nm0853928,nm1097840
tt0232870,nm0688327,"nm1206478,nm0688327"
tt0232873,nm0668201,\N
tt0232877,nm0764751,"nm0137116,nm0503053,nm0764751"
tt0232878,nm0437031,"nm0437031,nm13479296,nm13328685"
tt0232881,nm0557903,nm0826763
tt0232882,nm0955670,"nm0885433,nm0955670"
tt0232883,nm0437782,"nm0437782,nm9801375"
tt0232884,"nm0734287,nm0616886,nm0710932,nm1595250","nm0616886,nm0710932"
tt0232893,nm0466136,"nm0276838,nm0443549,nm0466136"
tt0232894,nm0909337,nm0909337
tt0232898,nm0121506,"nm1212495,nm0121506,nm0147677"
tt0232899,nm0117929,nm0117929
tt0232900,nm0491601,nm0491601
tt0232902,nm0459077,"nm0361142,nm0758891"
tt0232903,nm0317163,\N
tt0232905,nm0928770,nm0928770
tt0232906,nm0239161,nm0546394
tt0232908,nm0213983,nm0909770
tt0232909,nm0050148,nm1227348
tt0232910,nm0903541,nm0795994
tt0232911,nm0243354,"nm0243354,nm0289488"
tt0232913,nm0538055,"nm0538055,nm0612880"
tt0232914,nm0029042,nm0287566
tt0232915,nm0783091,nm0957729
tt0232916,"nm0359870,nm0803830","nm0803830,nm0359870,nm0436320,nm0546394"
tt0232919,nm0435633,"nm0435633,nm0904498"
tt0232923,nm0438479,\N
tt0232924,nm0065716,"nm0065716,nm0039569,nm1320296"
tt0232925,nm0006371,"nm0006371,nm0592599"
tt0232926,nm0250034,"nm0513858,nm0727999"
tt0232928,nm0845353,"nm0259795,nm0782557"
tt0232932,nm0692105,\N
tt0232940,nm0280432,nm0280432
tt0232946,nm0567363,\N
tt0232947,nm0487113,"nm0927481,nm0487113,nm0529618,nm0825551,nm2547420"
tt0232951,nm0544589,\N
tt0232954,nm0781207,"nm0781207,nm1326246,nm0167367"
tt0232955,nm0720195,"nm0067864,nm0720195,nm0833141"
tt0232956,nm0909770,nm0909770
tt0232957,nm0003438,nm0003438
tt0232960,nm0451846,"nm0154123,nm0729815"
tt0232962,nm0291085,\N
tt0232963,nm0533073,\N
tt0232964,"nm0732998,nm1078021",nm0732998
tt0232966,nm1729212,\N
tt0232967,nm0660252,nm1073739
tt0232968,nm0853928,nm0339720
tt0232969,nm0029042,nm0493753
tt0232970,nm0812479,nm0526733
tt0232972,nm0002411,\N
tt0232973,nm0464880,\N
tt0232975,nm0136025,"nm2097127,nm1168189"
tt0232977,nm0437031,"nm0437031,nm1879645,nm1138093,nm0802379"
tt0232979,nm0851101,nm1073739
tt0232987,nm0894201,nm0502196
tt0232988,nm0853928,nm0540010
tt0232990,nm0089790,"nm0089790,nm0892839"
tt0232992,nm0822891,nm0769365
tt0232993,nm0509733,\N
tt0232994,nm0448395,"nm0408195,nm0448395"
tt0232995,nm0004501,"nm0739759,nm0004501"
tt0232998,nm0461784,"nm0583118,nm1785784,nm1529436"
tt0233000,nm0859231,nm0859231
tt0233001,nm0749599,"nm2074973,nm0749599"
tt0233002,"nm0075843,nm0850402",\N
tt0233004,nm0308548,nm0308548
tt0233006,nm0501471,\N
tt0233008,nm1137445,nm1137445
tt0233009,nm0025874,"nm0311028,nm0025874"
tt0233014,nm0433471,"nm0433471,nm0445006"
tt0233023,"nm0091575,nm0467646,nm0695111,nm0334353,nm0493615,nm0556226,nm0649100,nm0001603,nm0675068,nm0732306,nm0761739,nm0781751,nm0042996,nm0085457,nm0106474,nm0204243,nm0293177,nm0318085,nm5051615,nm0769874,nm0832407,nm4966115","nm2726642,nm0040986,nm0085457,nm0111756,nm0119722,nm0001986,nm0147118,nm0158738,nm0165021,nm0000092,nm0168413,nm0171924,nm0173679,nm0190540,nm1074155,nm0264088,nm0295357,nm0296484,nm0063953,nm0337582,nm0358839,nm0377750,nm0397051,nm0439922,nm1045824,nm0491306,nm0005131,nm0506851,nm0531792,nm0542970,nm0556226,nm0566588,nm1155854,nm0633468,nm0651570,nm0001603,nm0675052,nm0692188,nm0761739,nm0772003,nm0787992,nm0790533,nm0792938,nm0833879,nm0898733,nm0899225,nm0004180,nm0907186,nm0907209,nm0928492,nm0494170"
tt0233025,"nm0056770,nm0303832,nm0617308","nm0261834,nm0305653,nm0580847,nm1104085,nm0665651"
tt0233026,"nm0136649,nm0637956","nm0629819,nm2075414"
tt0233031,nm0499969,"nm0221497,nm13099997,nm0545356,nm0844327"
tt0233032,"nm0506354,nm1201539","nm0308099,nm0915397"
tt0233033,"nm3646326,nm3700573,nm1124615,nm0403597,nm0323368,nm0692997,nm1802117","nm1374533,nm1378005,nm1524770,nm1349008,nm0330820,nm7067226,nm1932394,nm1044464,nm0941314,nm0192551,nm0227837,nm0805596,nm0146068,nm0470928,nm1135023,nm0991379,nm1380670,nm0075487,nm0663293,nm0664632,nm1986243,nm0942827,nm0209105,nm8711551,nm1493271,nm3529704,nm1339763,nm1059532,nm4187787,nm2606832,nm14617293,nm10578433,nm0224851,nm0675708"
tt0233034,nm0375224,nm0511807
tt0233036,"nm1386672,nm2836634,nm3463668,nm1317983,nm0669364,nm1633069,nm1175640,nm3778272,nm2137742,nm1391978,nm1618157,nm1642954,nm0604516,nm1831500,nm3030654",nm0932753
tt0233038,nm0122222,\N
tt0233039,nm0400634,\N
tt0233041,nm0653797,"nm0041143,nm1434696,nm0114180,nm0287149,nm1159174,nm1622245,nm0571066,nm0674902,nm1093722,nm0842468,nm0743361,nm0370081,nm0349843,nm0065506,nm0833666,nm1115084,nm0319175,nm0140105,nm0572397,nm1085846,nm1587020,nm0365533,nm0905173,nm0382655,nm0382614,nm0848091,nm0188349,nm2715080,nm0783889,nm0824900,nm0363393,nm2862098,nm0578859,nm2008887,nm0465576,nm1646429"
tt0233043,\N,\N
tt0233044,nm0104193,"nm1051830,nm0601881"
tt0233047,"nm1122580,nm3007528,nm0276100",\N
tt0233048,nm0074719,"nm0038117,nm0074719,nm0635960"
tt0233049,nm0273986,nm1272922
tt0233050,"nm0181884,nm0267399,nm0537354,nm0754763","nm0057007,nm0154499,nm0604356"
tt0233052,"nm0518910,nm0359387,nm0001219,nm0343622,nm0003557,nm0688343,nm0742819,nm0802033","nm6691115,nm0604263,nm0685587,nm0812747,nm0819045,nm0940361,nm1625195"
tt0233053,\N,"nm0312076,nm9262888"
tt0233054,nm0201438,nm0201438
tt0233056,nm0191832,nm0214177
tt0233057,"nm0587717,nm3463668,nm0733123,nm0449966,nm3623849",\N
tt0233058,nm1908747,\N
tt0233061,nm1158705,\N
tt0233062,nm0430991,"nm0618975,nm0670636,nm0895160"
tt0233065,"nm0563509,nm0952791","nm0563509,nm0952791"
tt0233067,"nm0560308,nm0617427,nm0457900","nm1511422,nm1486953,nm0457900,nm0560308,nm0617427,nm1301455,nm0676194,nm1506965,nm1488216,nm1106484,nm0899453"
tt0233069,"nm0226290,nm0540543,nm0201541,nm0005826","nm2126137,nm0201541,nm0792774,nm0342374,nm4343829,nm9888032,nm0005826,nm9505744,nm2206490,nm0719152,nm0916477"
tt0233070,\N,\N
tt0233071,\N,nm0664355
tt0233079,\N,\N
tt0233080,nm0335658,"nm0463172,nm0616083"
tt0233081,nm0578049,"nm0209997,nm0578049"
tt0233082,nm1135717,\N
tt0233083,nm0783203,"nm0134503,nm1279592"
tt0233084,nm0835156,"nm0578889,nm0562687,nm0142627,nm1633145,nm0018661,nm0104090,nm0263280,nm0801703,nm0493215,nm0679810,nm0006396,nm0376835,nm2163353,nm0813442"
tt0233085,nm2036635,\N
tt0233090,nm0820868,"nm1618278,nm1399358"
tt0233092,"nm0194720,nm0288290,nm1634709","nm0009484,nm0106039,nm0616497"
tt0233095,nm1013658,"nm1093691,nm1013658,nm2150764"
tt0233096,nm0335093,"nm0779797,nm0633147,nm0814109,nm0282198,nm0880381,nm0887534"
tt0233098,nm2138342,\N
tt0233099,"nm0219974,nm0473488","nm0120455,nm0615086"
tt0233102,"nm0873926,nm0106068,nm0131064,nm0308945,nm0473488,nm0815562",nm1104059
tt0233103,"nm10916855,nm7440808","nm0097241,nm0805589,nm1113182"
tt0233105,nm0914368,nm0880243
tt0233110,nm2063456,"nm0502643,nm0687683"
tt0233112,"nm0066875,nm0179189","nm2654231,nm0181019,nm0181020,nm2661434,nm2660961,nm2657637"
tt0233115,nm0724047,nm0571032
tt0233117,nm2159068,nm2159068
tt0233119,nm0917239,nm1460350
tt0233120,"nm1402887,nm1760763",nm0332948
tt0233122,"nm1194001,nm0036817",nm0461340
tt0233124,\N,\N
tt0233126,nm0950819,"nm0373659,nm0656257"
tt0233127,nm0722969,"nm0301441,nm1982470"
tt0233129,"nm1936760,nm4534759","nm0069051,nm0003944,nm0458342,nm0676345,nm2047704,nm1936760,nm0630447,nm0372773,nm3204073,nm2152533,nm0338569,nm0899567,nm0092736,nm0296929,nm0562007,nm0779436,nm1010414"
tt0233133,nm0367121,"nm0067864,nm0367121"
tt0233135,nm0282457,nm0282457
tt0233136,nm0282457,nm0282457
tt0233137,nm0282457,\N
tt0233139,\N,\N
tt0233140,nm0953960,nm2180036
tt0233142,nm0509028,"nm0714428,nm0509028,nm0076791"
tt0233143,\N,\N
tt0233145,nm0474839,"nm2944577,nm0474839,nm1524886"
tt0233146,nm0474837,nm0080325
tt0233147,nm0474839,"nm0080432,nm1524886"
tt0233148,nm0482297,"nm0482297,nm13328685,nm1253437"
tt0233153,nm0501185,"nm0614269,nm0833959"
tt0233154,nm0641967,nm0518840
tt0233157,nm0874133,nm0001191
tt0233159,nm0474915,nm0474915
tt0233162,nm0493990,\N
tt0233170,nm0660972,"nm2475716,nm0660972"
tt0233175,nm1131827,\N
tt0233177,nm0004596,nm0693655
tt0233180,nm2574133,nm2574133
tt0233181,nm0534489,\N
tt0233182,nm0474839,"nm1024196,nm0474839"
tt0233185,nm0315553,\N
tt0233187,nm0715636,nm0715636
tt0233191,"nm0345743,nm0785392","nm0345730,nm0345743"
tt0233193,nm0474839,"nm0097894,nm0474839,nm1524886"
tt0233198,nm0888739,nm0888739
tt0233199,nm0207108,\N
tt0233200,nm0342778,nm0842762
tt0233202,nm0474839,"nm0474839,nm1129275,nm0729815"
tt0233203,nm0069930,\N
tt0233204,nm0176472,nm0176472
tt0233205,nm0786470,"nm1698565,nm0880064,nm1691093"
tt0233206,nm0474839,"nm0474839,nm1652170"
tt0233207,"nm0083152,nm0786249",\N
tt0233209,\N,\N
tt0233210,nm0664525,\N
tt0233214,nm0661394,nm0661394
tt0233215,nm0085865,\N
tt0233217,nm0482425,\N
tt0233218,nm0652082,nm1364195
tt0233219,nm1059286,nm1059286
tt0233220,nm0474839,nm0097894
tt0233221,nm0315553,"nm0315553,nm0873116"
tt0233222,"nm0471487,nm0659549",\N
tt0233223,"nm0471487,nm0659549",\N
tt0233226,nm0474837,"nm0080418,nm0154158,nm1035272,nm0269806,nm0948335"
tt0233227,nm0474827,"nm2160957,nm1359852,nm1228532,nm0795652"
tt0233228,nm0836687,nm0884171
tt0233230,nm0069711,nm0069711
tt0233231,nm0481570,\N
tt0233232,nm0603287,"nm1141312,nm0603287,nm1302309"
tt0233234,nm0008150,nm0008150
tt0233237,nm0058799,nm0058799
tt0233238,nm0058799,nm0058799
tt0233239,nm0475069,nm2188260
tt0233240,\N,\N
tt0233241,nm0262401,"nm0262401,nm4552028"
tt0233242,nm0456862,\N
tt0233245,nm0471468,"nm0471468,nm0754164"
tt0233246,nm0789748,nm0417503
tt0233251,nm0770496,\N
tt0233252,nm0954087,\N
tt0233255,nm0474827,"nm2160957,nm0097894,nm1228532"
tt0233258,nm0085865,\N
tt0233259,nm0671321,nm0671321
tt0233262,nm0243801,nm0243801
tt0233263,"nm5095793,nm0753459","nm0217808,nm0678963"
tt0233264,nm0474839,"nm1359852,nm0474839"
tt0233267,nm0915007,nm0422382
tt0233268,nm0475069,nm2188260
tt0233270,nm0471468,nm0471468
tt0233271,"nm0569696,nm0644271","nm0730018,nm0907778"
tt0233272,nm0569697,nm0730018
tt0233274,nm0850958,"nm0000073,nm0927618"
tt0233275,nm0582401,nm0745218
tt0233276,\N,"nm0301826,nm0000709"
tt0233277,nm0875744,"nm0122364,nm0927618"
tt0233278,nm0335883,"nm0374352,nm0860144"
tt0233281,nm0474822,"nm1876686,nm0474822"
tt0233283,nm0100365,nm0100365
tt0233285,nm0001908,\N
tt0233288,nm1486764,\N
tt0233289,nm0691061,nm0691061
tt0233292,"nm0471487,nm0659549","nm2820521,nm0471424"
tt0233293,nm0812274,nm0526478
tt0233294,\N,\N
tt0233295,nm0569697,nm0907778
tt0233298,nm0311435,"nm0004170,nm0227704,nm0613460,nm0863622,nm1047603"
tt0233300,nm0816350,\N
tt0233301,nm0816350,\N
tt0233304,nm0235066,nm0422382
tt0233305,nm0003776,nm0003776
tt0233307,"nm0794837,nm2391552",nm0457503
tt0233308,\N,\N
tt0233309,nm0082748,"nm0082748,nm0414246"
tt0233310,nm0257288,"nm0077175,nm0257288"
tt0233312,nm0845007,"nm0146974,nm0218268,nm0995957,nm0575804"
tt0233313,"nm1595272,nm1461501","nm1595272,nm1461501"
tt0233315,"nm0169486,nm0798079","nm0169486,nm0798079"
tt0233316,nm0456862,\N
tt0233318,nm0575963,nm0575963
tt0233321,nm0482297,"nm11153406,nm0482297,nm1033297"
tt0233322,\N,\N
tt0233325,"nm0687523,nm0451940",nm0064559
tt0233326,"nm0471487,nm0659549",nm0471424
tt0233329,nm0471468,nm0471468
tt0233330,nm0471468,nm0471468
tt0233331,nm0475069,"nm0437077,nm9735200"
tt0233335,\N,\N
tt0233336,\N,\N
tt0233337,\N,\N
tt0233338,nm0083015,"nm0196362,nm0214539,nm0684509,nm0860019"
tt0233342,nm0321129,nm2398469
