tconst,directors,writers
tt0202571,nm0337615,"nm2592139,nm0815193"
tt0202572,nm0163034,"nm0217258,nm0316363"
tt0202573,"nm0024464,nm0535957,nm0648372",nm0296703
tt0202579,nm0729466,"nm0006018,nm0487939,nm0701993,nm0729466"
tt0202580,nm0619103,nm1215757
tt0202582,nm0003282,"nm0003282,nm1170398,nm1140531"
tt0202583,nm0320946,"nm0546672,nm0751675"
tt0202584,nm0557927,nm0559406
tt0202586,nm0115200,nm2560039
tt0202587,nm0594677,nm0594677
tt0202589,nm0814271,nm0814271
tt0202591,nm0835828,\N
tt0202592,nm0054974,nm0054974
tt0202593,nm0156636,nm0867718
tt0202594,nm0568081,nm0568081
tt0202595,nm0400480,"nm0240582,nm0400480"
tt0202596,nm0059563,nm0791789
tt0202599,nm0382783,nm0512330
tt0202601,nm0789105,\N
tt0202602,nm0409079,"nm0397875,nm0409079"
tt0202604,nm0634607,"nm0368074,nm0559556,nm0634607,nm0945282"
tt0202605,"nm0332740,nm1729114","nm0332740,nm1729114"
tt0202612,nm0340170,"nm0340170,nm0512863"
tt0202614,nm0285238,nm0285238
tt0202615,nm0438602,nm0586130
tt0202616,nm0354497,nm1096564
tt0202618,nm0165005,nm0165005
tt0202620,nm0955942,nm0955942
tt0202623,nm0103655,nm0480217
tt0202626,nm0543323,"nm1366630,nm0397273"
tt0202627,"nm0475852,nm0946638","nm0038305,nm0948940"
tt0202629,nm0889402,"nm0041827,nm11740214,nm0889403,nm0889402"
tt0202630,nm0450509,"nm0450509,nm0697859"
tt0202639,nm0684175,"nm0144652,nm0684175"
tt0202640,nm0379092,"nm0318078,nm0420203"
tt0202641,nm0208343,nm0208343
tt0202642,nm0785135,nm0785135
tt0202644,nm0819965,nm0819965
tt0202648,nm0330242,\N
tt0202654,nm0000343,"nm3507094,nm0356436"
tt0202655,nm0362855,"nm0047575,nm0362855"
tt0202656,nm0884152,"nm0816458,nm0884152"
tt0202657,nm0532337,nm0532337
tt0202660,nm0127294,nm0700951
tt0202663,nm0476993,\N
tt0202664,nm0412017,"nm0086452,nm0410725,nm6641099"
tt0202665,nm0783652,"nm0465270,nm0783652"
tt0202666,nm0411850,"nm0659368,nm0711483"
tt0202667,nm0040125,nm0200226
tt0202669,nm0050302,nm0737397
tt0202670,"nm0538931,nm0878010","nm0440522,nm0538931,nm0878010"
tt0202672,nm0768011,"nm0411734,nm0594496,nm0768011"
tt0202675,nm0391828,"nm0002585,nm0494866,nm1430641,nm0221188"
tt0202677,nm0003160,nm0003160
tt0202682,nm0864775,"nm0906413,nm0946883"
tt0202686,nm0438808,\N
tt0202691,"nm0041707,nm0228134,nm2301273,nm0335431,nm0607084","nm0188782,nm1213677,nm1084053"
tt0202693,nm0323744,"nm0486760,nm0068834,nm0323744"
tt0202695,nm0003469,nm0003469
tt0202697,nm0159201,"nm0159201,nm0473325"
tt0202698,nm0768050,\N
tt0202700,nm1175962,"nm5535888,nm5536249"
tt0202701,nm0031967,nm0031967
tt0202703,nm0873608,"nm0873608,nm0237319"
tt0202705,nm0477483,nm0586130
tt0202706,nm0516316,"nm0516316,nm9550708,nm9550655,nm9550707"
tt0202707,nm0945679,"nm3378688,nm0850812"
tt0202710,"nm0563568,nm0563569",\N
tt0202711,nm0790957,"nm0063269,nm0790957,nm0940138"
tt0202712,nm0610011,\N
tt0202713,nm0483896,"nm0275081,nm0816458"
tt0202714,nm0380835,"nm0158967,nm0244672,nm0380835,nm0584751"
tt0202716,"nm0142438,nm0181884,nm0897829","nm0233902,nm0422579,nm0895693"
tt0202717,"nm0096372,nm0096375","nm0096372,nm0096375,nm0096386"
tt0202718,nm0320592,"nm0549592,nm0869125"
tt0202719,"nm0928782,nm1322345,nm0448508","nm0000720,nm0003061,nm0278115,nm0293161,nm0295357,nm0363492,nm0435888,nm0777129,nm0777338,nm0777442,nm0783450,nm0853010,nm0001878,nm0958387"
tt0202720,nm0954817,"nm0042894,nm2342799,nm0176420,nm0895715"
tt0202722,"nm0388338,nm0400994","nm0713797,nm0943909"
tt0202723,"nm1703600,nm0913230,nm1060019,nm0774708,nm0357906,nm0322261",\N
tt0202724,"nm0075666,nm0276317,nm0390844,nm0667182,nm0846070,nm0925870,nm0286517,nm0742819","nm0041864,nm0937725,nm0076965,nm0701487,nm0148723,nm0588536,nm2147629,nm0488484,nm2174548"
tt0202725,"nm0563961,nm0249928,nm0149491","nm0382102,nm0563961,nm0710432,nm0564053,nm7422382,nm0425093,nm1746162"
tt0202726,"nm0326950,nm0871352,nm0273084","nm0023993,nm0206838,nm0634036"
tt0202728,nm0224258,"nm0023359,nm2412594,nm2410788,nm0307204,nm0516641"
tt0202730,nm0209949,"nm1122033,nm0664416"
tt0202731,\N,"nm1068533,nm1068649,nm1068712,nm1072406,nm0347435,nm1069406"
tt0202732,"nm0400994,nm0940995,nm0193787","nm0437353,nm0908624"
tt0202735,"nm7859258,nm0093334,nm0715660,nm0562932,nm0909239,nm6718258,nm4922784","nm0342285,nm0694344"
tt0202737,nm0096375,"nm0096375,nm0096386,nm0704378,nm2205622,nm1071098"
tt0202738,nm0777319,nm0950098
tt0202739,"nm0188463,nm0520961",\N
tt0202741,"nm0742392,nm0656257,nm0827868,nm0001281,nm1544982,nm1113788,nm0169874,nm2476502,nm0768213,nm0348668,nm0974993,nm0004805,nm0446058,nm0453994,nm0373659,nm2705478,nm1372423,nm0217891,nm1143941","nm0004805,nm0446058,nm0453994,nm11516462,nm0007184,nm1140290,nm0799052,nm0406237,nm0306999,nm1849742,nm0198636,nm1089476,nm0640840,nm0382769,nm0448909,nm1342242,nm2846261,nm1698562,nm0358562,nm0804443,nm0736579,nm0970268,nm0743501,nm0280624,nm0316139,nm0416853,nm1793987,nm0692634,nm0780980,nm1226391,nm2050648,nm1380070,nm1383735,nm0011689,nm0453996"
tt0202742,"nm0142438,nm0764730","nm0060370,nm0105441,nm0547640,nm0602424"
tt0202743,nm0493948,"nm0042894,nm0173073,nm2342799"
tt0202745,"nm0447583,nm0432627","nm0040022,nm0214036,nm0256079,nm0271082,nm0833828,nm6245665,nm0324611,nm0674095,nm1738753,nm1100637,nm0889990"
tt0202746,"nm0156013,nm0913637,nm0128225,nm0148252,nm0730894,nm0874716,nm0957197,nm0958449","nm0050332,nm0114187,nm1108246,nm0638683,nm0749163,nm0851234,nm0174396,nm0423561,nm0748706,nm0769831,nm0867542,nm2776869"
tt0202747,"nm0170235,nm0997302,nm0848222","nm0037475,nm0518353,nm0612901"
tt0202748,"nm0044803,nm0732218,nm0444709,nm0002973,nm0957197,nm0485878,nm0614682,nm0872823,nm0118530,nm0006798,nm0005367,nm0113054,nm0007008,nm0773689,nm0589168","nm0560033,nm0614682,nm0395271,nm0457736,nm0326346,nm0692708,nm0696642,nm0533938,nm0240384,nm0834816,nm0991408"
tt0202750,"nm0554045,nm0780391","nm0765747,nm0868627"
tt0202752,"nm0013889,nm0113054,nm0037708,nm0004627,nm0330140,nm0761401,nm0035106,nm0385151,nm0677953,nm0621137","nm0005082,nm0628214,nm0077111,nm0338169,nm0349935,nm0361274,nm0441338,nm0603867,nm0628548,nm0859432,nm0863988"
tt0202753,\N,\N
tt0202755,"nm0437124,nm0297948,nm0476729","nm0008350,nm0357836,nm0029331,nm0032905,nm0906740,nm0945517"
tt0202756,nm0096372,"nm0096372,nm1071098"
tt0202757,nm0096372,"nm0096372,nm1071098"
tt0202758,nm0096375,"nm0096375,nm0704378,nm2205622,nm1071098"
tt0202759,"nm0096372,nm0096375","nm0096372,nm0096375,nm1071098"
tt0202762,nm0096375,"nm0096375,nm1511405,nm7542912,nm1071098"
tt0202763,\N,nm1072406
tt0202765,"nm1136926,nm0535647,nm0598173,nm0871352","nm0053738,nm0996432,nm0053745"
tt0202766,"nm0504297,nm0541562,nm0148252,nm0212703,nm0307680,nm0913637","nm0833821,nm0004094,nm1021683,nm1392479,nm0505622,nm0509481,nm0825217,nm0245736"
tt0202768,\N,nm0253167
tt0202769,nm0047195,"nm0146299,nm1088298"
tt0202770,"nm0100187,nm0273084,nm0326950,nm0871352","nm0037475,nm0518353,nm0895693"
tt0202771,"nm0193787,nm0338207",nm1252458
tt0202772,nm0311927,nm0311927
tt0202773,nm0465352,"nm1029414,nm1425438"
tt0202776,nm0003282,\N
tt0202777,nm0613668,"nm0411107,nm0452878"
tt0202782,nm0450581,nm0450581
tt0202784,nm0475542,"nm0462081,nm1162925"
tt0202785,nm0381599,"nm0519533,nm0381599,nm7118013"
tt0202787,nm0535744,"nm2098902,nm2216185,nm2103126"
tt0202788,nm0553941,nm0553916
tt0202789,nm0003358,\N
tt0202792,nm0758033,nm0758033
tt0202793,nm0100505,"nm0100505,nm0210811"
tt0202795,"nm0315493,nm0100505",nm0315493
tt0202797,"nm0225630,nm0346079",\N
tt0202799,"nm0230279,nm0230303","nm0230279,nm0230303"
tt0202800,nm0872903,nm0463989
tt0202806,nm0910644,"nm0227845,nm0728894"
tt0202807,"nm0488617,nm0689900","nm0488617,nm0689900,nm1017138"
tt0202808,nm0677951,"nm0365063,nm0776068"
tt0202809,nm0365496,nm0365496
tt0202810,nm0586331,"nm0051934,nm0243020,nm0263442,nm0294849"
tt0202812,nm0239291,nm0524418
tt0202813,nm0690741,"nm0212611,nm0690741,nm2098392,nm0876545"
tt0202814,nm0471837,"nm0380748,nm0718592"
tt0202815,nm0932055,\N
tt0202816,nm0365496,\N
tt0202817,nm0128452,nm0128452
tt0202818,nm0431079,"nm0303706,nm0431079"
tt0202819,nm0813085,nm0813085
tt0202821,nm0281814,"nm0233050,nm0317596,nm0386601"
tt0202822,nm0542720,nm0524418
tt0202829,nm0111673,"nm0111673,nm0729971"
tt0202830,nm0555476,nm0455839
tt0202831,"nm0923139,nm0331653",\N
tt0202832,nm0343275,"nm0178126,nm0248003,nm0343275,nm0351586"
tt0202835,nm0633502,"nm0629252,nm0633502"
tt0202837,nm0198786,"nm0070880,nm0274853,nm0332417"
tt0202838,nm0833666,"nm0606784,nm0065506,nm0833666"
tt0202839,nm0782341,nm0782341
tt0202841,nm0449784,\N
tt0202842,nm0204864,"nm0204864,nm0703823"
tt0202849,"nm0003358,nm0816869",nm0003358
tt0202852,nm0616805,nm0616805
tt0202855,"nm0292654,nm0292655","nm0677758,nm0750048"
tt0202856,nm0455873,"nm0455873,nm0812783"
tt0202859,nm0406108,"nm0562015,nm0432643"
tt0202860,nm0798554,"nm1212510,nm0798554"
tt0202861,nm0557927,nm0847026
tt0202864,nm0134682,"nm0134682,nm0481792"
tt0202866,nm0798554,"nm0079174,nm0156025,nm0798554"
tt0202868,nm0017391,"nm0013283,nm14651302,nm0523502"
tt0202872,nm0610314,"nm0430590,nm2470757,nm0610314"
tt0202875,nm0531372,nm0083337
tt0202877,\N,"nm0342278,nm0342303"
tt0202880,nm0559602,"nm1165468,nm0765770"
tt0202881,"nm0506124,nm1170793",nm0911552
tt0202884,nm0773593,"nm1957190,nm0773593"
tt0202885,"nm0274307,nm0782755,nm0784056","nm0620602,nm0799288"
tt0202887,nm0194878,\N
tt0202890,nm0015340,"nm0015340,nm0855389"
tt0202891,nm0197929,"nm0197929,nm0434019"
tt0202892,nm0411746,nm0559406
tt0202895,nm0461985,"nm0452878,nm1628373"
tt0202896,nm0393988,nm0393988
tt0202897,nm0454095,nm0454095
tt0202898,nm0617655,"nm0302055,nm0314957,nm0709180,nm0889588"
tt0202900,"nm8021196,nm0793332",nm8021196
tt0202904,nm0366457,nm0132358
tt0202905,nm0486600,"nm0244672,nm0486600,nm0765021"
tt0202907,nm0003358,nm0003358
tt0202908,nm0793881,"nm0793881,nm0946592"
tt0202909,nm0434066,\N
tt0202910,nm0157140,nm0559695
tt0202913,nm0103663,nm0103663
tt0202917,nm0210811,nm0210811
tt0202919,nm0368074,"nm2808853,nm0368074"
tt0202922,nm1661491,nm0694344
tt0202924,nm0319781,nm0319781
tt0202928,"nm0240337,nm0064394,nm0479682,nm0140646",nm10588760
tt0202931,nm0436770,nm0849099
tt0202932,nm0634607,"nm0648958,nm0793881"
tt0202934,nm0403439,nm0403439
tt0202935,nm0086116,"nm0062452,nm0086116"
tt0202936,nm0331471,"nm1181962,nm0847026"
tt0202937,nm0032829,nm1207061
tt0202938,nm0434382,nm0297687
tt0202940,nm0434382,"nm1207061,nm0948940"
tt0202942,nm0411085,"nm0297813,nm0411085"
tt0202944,nm0593014,\N
tt0202945,nm0411085,nm0411085
tt0202946,nm0465226,nm4446106
tt0202947,nm0441149,"nm1376345,nm3021106"
tt0202950,nm0605267,nm1376345
tt0202951,nm0605245,"nm0368074,nm0475156,nm1241967"
tt0202952,nm0032829,nm1207061
tt0202956,nm14597767,"nm0594332,nm0847244"
tt0202957,nm0434382,nm0038305
tt0202960,nm0766207,"nm1856874,nm0847244"
tt0202962,nm0850813,nm0409467
tt0202963,nm0619966,"nm1326987,nm1323766,nm1328271"
tt0202965,nm0758924,"nm0758924,nm0898998"
tt0202966,nm0386303,\N
tt0202967,nm0297935,"nm0199025,nm0464817"
tt0202970,nm0837418,"nm1143207,nm0855446"
tt0202971,\N,\N
tt0202977,nm1048554,"nm11819999,nm11819998,nm0945348"
tt0202978,nm0035630,nm0035630
tt0202985,nm0559502,nm0849107
tt0202989,nm0004627,"nm0236306,nm0465736"
tt0202991,nm0467408,"nm0467408,nm1735356"
tt0202994,nm0007762,"nm0524418,nm0227598"
tt0202996,nm0239569,"nm0239569,nm8217581,nm0526815"
tt0202999,nm0152831,nm0152831
tt0203003,"nm0472087,nm0688933","nm0472087,nm0688933"
tt0203009,nm0525303,"nm0525303,nm0668902"
tt0203012,\N,\N
tt0203013,nm0461960,nm0461960
tt0203014,nm0437912,\N
tt0203015,nm0612834,nm0209391
tt0203016,nm0083104,"nm0361527,nm0519286,nm0781367"
tt0203019,nm0863387,nm0809899
tt0203020,nm0210811,nm0071141
tt0203021,nm0949031,"nm0442704,nm0793881"
tt0203022,nm0331471,nm0440378
tt0203024,nm0299206,nm0440383
tt0203027,"nm0645009,nm0645010",nm0645009
tt0203028,nm0273356,"nm0273356,nm0701935"
tt0203030,nm0798554,"nm0156025,nm1214351,nm0692488,nm0798554"
tt0203031,nm0006854,nm0942590
tt0203035,nm0605741,nm0605741
tt0203036,nm0187659,nm0187659
tt0203037,nm0475908,"nm0440569,nm0476089"
tt0203039,"nm0537695,nm0920375",\N
tt0203040,nm0849011,"nm0849068,nm2085938"
tt0203044,nm0796402,\N
tt0203047,nm0873641,"nm0873641,nm0308799,nm0279480"
tt0203048,nm0902507,nm0502851
tt0203050,nm0792202,nm0792202
tt0203051,nm0216816,"nm0216816,nm0349927,nm0491230"
tt0203052,"nm0619923,nm0865918","nm0619923,nm0865918"
tt0203053,nm0170113,"nm0170113,nm0589702,nm0003587"
tt0203054,"nm0134857,nm0723229","nm0134857,nm0723229"
tt0203056,nm0237866,nm0237866
tt0203058,nm0473151,"nm0473151,nm0351439"
tt0203060,nm0210811,nm0210811
tt0203062,nm0458242,"nm0458242,nm0627143"
tt0203066,nm2176818,nm2502938
tt0203067,"nm0210811,nm0100505",nm0210811
tt0203068,nm0050048,nm0302055
tt0203074,nm0223412,"nm0463504,nm1834353,nm1618302"
tt0203076,nm0593892,nm0898812
tt0203078,nm0192311,nm0192311
tt0203080,nm0046104,"nm0046104,nm5021567,nm1063710"
tt0203081,nm0763634,"nm1292325,nm0647449,nm0763634"
tt0203082,nm0299173,"nm0812228,nm0914941"
tt0203083,nm0620008,"nm0038356,nm1168084"
tt0203084,\N,nm0866707
tt0203086,nm0508629,\N
tt0203088,nm0500609,"nm0743232,nm0537885,nm0330195"
tt0203089,nm0210811,nm0210811
tt0203090,nm0796402,"nm0578099,nm0796402"
tt0203092,nm0661345,"nm0144689,nm0549592,nm0595063,nm0661345,nm0869125"
tt0203093,nm0211643,nm0700478
tt0203094,nm0691892,nm0691892
tt0203096,nm0084713,"nm0084713,nm1020892,nm0309960"
tt0203100,nm0881591,"nm0370591,nm1175738,nm0881591"
tt0203101,"nm0297935,nm0475542","nm1175738,nm0633986"
tt0203102,nm0881591,"nm0370591,nm1175738,nm0881591"
tt0203103,nm0049728,"nm0049728,nm0076459,nm0076472,nm0158034"
tt0203104,nm0267454,"nm0144812,nm0223924,nm0267454"
tt0203105,nm0561089,"nm0561089,nm0080576"
tt0203107,nm0793997,"nm0559637,nm0594509"
tt0203110,nm0668646,nm0668646
tt0203111,nm0051733,nm0051733
tt0203113,nm0677880,"nm0953790,nm0157069,nm0629274"
tt0203115,nm0888739,"nm1095867,nm5523454,nm0062937,nm5523255,nm0956573,nm0888739"
tt0203116,nm0035630,\N
tt0203118,nm0751719,nm0751719
tt0203119,nm0322242,"nm0578011,nm0778476"
tt0203122,"nm0523438,nm0769334","nm0173625,nm0523438,nm0769334"
tt0203123,nm0022335,"nm0022335,nm0407119"
tt0203126,nm0796194,"nm0162970,nm0796194"
tt0203127,nm0557945,"nm0411107,nm0557945"
tt0203128,nm0031835,"nm0838572,nm0866707"
tt0203132,nm0368051,"nm0368051,nm0464810"
tt0203138,nm0700299,"nm0700299,nm0688226,nm0664416,nm0815192"
tt0203139,nm0636495,"nm0000118,nm0319501,nm0233548,nm0037326,nm0113576"
tt0203141,nm0431240,nm0439011
tt0203142,nm0935777,\N
tt0203144,nm0681162,nm0681162
tt0203147,nm0904274,\N
tt0203150,nm1057316,\N
tt0203151,nm0222116,\N
tt0203152,nm0827560,\N
tt0203156,nm0524551,"nm0275493,nm0524551,nm0894509,nm0898865,nm0928753"
tt0203157,nm0590518,nm0638254
tt0203158,nm0704700,nm0704700
tt0203162,nm0704664,nm0704664
tt0203166,nm0600546,nm0600546
tt0203168,nm0548071,"nm0548071,nm0643582,nm0652804"
tt0203169,nm0924261,nm0924261
tt0203170,nm0365496,\N
tt0203172,nm0044218,nm0299134
tt0203174,nm0475756,"nm2073696,nm2085193,nm0945282,nm1166443"
tt0203176,nm0443181,"nm0443181,nm0377427"
tt0203177,nm0798554,"nm0133308,nm0156025,nm0798554"
tt0203178,nm0555610,"nm2818093,nm0555610"
tt0203179,nm0003282,\N
tt0203181,"nm0229480,nm0733748","nm0733748,nm0229480"
tt0203182,nm0904937,nm0904937
tt0203184,"nm0184323,nm0566380","nm0184323,nm0566380"
tt0203185,nm0773593,nm0773593
tt0203186,nm0006621,nm0006621
tt0203188,nm0605450,nm0849005
tt0203189,nm0084642,"nm0918826,nm0771627,nm0338456,nm0956910,nm0393645"
tt0203191,nm0881591,"nm0256870,nm0849005"
tt0203192,nm0812479,"nm0795697,nm0812479"
tt0203206,nm0558533,nm0558533
tt0203212,"nm0192062,nm0285643",\N
tt0203214,nm0493842,nm1111069
tt0203217,nm0540949,"nm0707202,nm0890564"
tt0203218,nm0015236,nm0468934
tt0203221,nm0632818,"nm0559577,nm0609427,nm0866744"
tt0203223,nm1847764,nm1847764
tt0203224,nm0331471,"nm1181962,nm0847026"
tt0203225,nm0078654,"nm0078654,nm2888334"
tt0203226,"nm0015085,nm1729057,nm0357359",nm0946695
tt0203227,nm0357359,"nm0406851,nm0323658,nm0946695"
tt0203228,"nm0406851,nm0782877","nm0406851,nm0946695"
tt0203230,nm0518836,nm0518836
tt0203232,nm0041229,"nm0398786,nm2780539"
tt0203234,nm0559431,"nm0651519,nm0839783"
tt0203235,nm0619170,"nm0619170,nm0620031,nm1453457"
tt0203236,\N,nm1210942
tt0203237,nm1735905,"nm1210942,nm0959983,nm0866742,nm0368048"
tt0203239,"nm0391617,nm0805623","nm0575500,nm0391617"
tt0203244,nm0840467,\N
tt0203246,nm0422377,"nm0495848,nm0503971,nm0796710"
tt0203247,nm0617106,"nm0506718,nm0249134,nm0523431,nm0880204,nm0905173,nm0918083,nm1152450,nm0017447,nm6168437,nm0834669,nm0456158,nm0498278"
tt0203248,"nm0600503,nm0011225,nm1317262,nm1425385,nm0425389,nm1293104,nm0665840,nm1310207,nm0266390,nm0703745,nm0391905,nm0512647,nm1471376,nm0235196,nm0924880,nm1237416,nm0816090,nm0404241,nm1398781,nm2374126,nm0461628","nm0149498,nm0573121,nm1652146,nm0285828,nm1093521,nm0020814,nm1129740,nm1370956,nm1003828,nm1458164,nm0123263,nm1952342,nm0383505,nm1649642,nm0906550,nm0905593,nm1628294,nm1628317,nm1814055,nm0641468,nm0247783,nm0549286,nm1877925,nm1639615,nm0682022"
tt0203251,"nm0724504,nm0386619,nm0001486,nm0677951","nm0073764,nm0203286,nm0245943,nm1189292,nm1189293,nm1536488,nm0372449,nm0375446,nm1445875,nm1066006,nm0685063,nm0741627,nm0764588,nm0776041,nm0919925,nm0936536,nm0938170,nm0996167"
tt0203252,\N,\N
tt0203253,nm0027214,\N
tt0203254,"nm0403597,nm0885795,nm0909924,nm2723382","nm2306830,nm2429026,nm1380670,nm1993267,nm1129327,nm0885795,nm0600694,nm1986243,nm2925521,nm2688290,nm0766558,nm1040177,nm0991379,nm1493271,nm1074118,nm1113276,nm1115022,nm1044464,nm1703661,nm1776781,nm2444213,nm0562582,nm1040467,nm1940507,nm0556829,nm7389172,nm7389191,nm0224851,nm2928339,nm0675708"
tt0203255,\N,"nm0112408,nm1189133,nm0370933"
tt0203256,nm0339934,nm0919720
tt0203257,nm0802341,nm0727119
tt0203259,"nm0686853,nm0211523,nm0504716,nm0152650,nm0002728,nm0538744,nm0053157,nm0593576,nm0286517,nm0696309,nm0793455,nm0806252,nm0952352,nm0001726,nm1226492,nm0438279,nm0002127,nm0467646,nm0076681,nm0380802,nm0229650,nm0852676,nm0197700,nm0002835,nm0798517,nm0276317,nm0908833,nm0570995,nm0215123,nm0003497,nm0549685,nm0646895,nm0592808,nm0394012,nm0322128,nm0742819,nm0921625,nm0703867,nm0080601,nm0066584,nm0666508,nm0005113,nm0940668,nm2343031,nm0001139,nm2581581,nm0735504,nm0921464,nm0069513,nm0315298,nm0327064,nm0961594,nm0124079,nm0385151,nm4169505,nm0424800,nm0427880,nm0575389,nm0144301,nm0444709,nm0582721,nm0792309,nm0956910,nm0111391,nm0616254,nm0159154,nm0552140,nm0066218,nm0005165,nm0755261,nm0258066,nm0333239,nm0371348,nm0533713,nm0005204,nm0487112,nm0264220,nm0998575,nm0714844,nm0187091,nm0106230,nm0002399,nm0823068,nm0110644,nm2834669,nm0005154,nm0571964,nm0172877,nm0067090,nm0343622,nm0005116,nm0663101,nm0726638","nm0552588,nm0500329,nm4092295,nm0219693,nm3811045,nm6235332,nm8336127,nm1108104,nm11008357,nm0357671,nm0676892,nm7325357,nm1286496,nm3977073,nm0566972,nm0289100,nm1028478,nm0269763,nm0922388,nm0125322,nm1161696,nm4445335,nm0155961,nm2604261,nm6077508,nm0361927,nm0958418,nm1038953,nm0874276,nm1332931,nm0326734,nm2383893,nm1038120,nm1157808,nm0842478,nm0438432,nm0248580,nm2456804,nm0179244,nm0046371,nm0596711,nm1637526,nm1620470,nm2201310,nm4386227,nm0675219,nm1031878,nm1871198,nm0622250,nm1308578,nm4546012,nm0364709,nm1775867,nm0657970,nm0121653,nm0447721,nm0467644,nm2373535,nm2813715,nm6984474,nm2344866,nm5522858,nm3681143,nm2920890,nm0308194,nm1889799,nm0067619,nm0282105,nm0300800,nm0324611,nm1469599,nm1802857,nm3278327,nm0104333,nm8574515,nm8756916,nm6661618,nm5599697,nm4871795,nm1305404,nm0049569,nm0362379,nm1031554,nm1002023,nm0132319,nm0342057,nm0651580,nm0733149,nm0827873,nm0919098,nm0295286,nm1922620,nm0963382,nm0202997,nm1500876,nm1844375,nm0506027,nm0081299,nm0029556,nm0398986,nm0519666,nm0265011,nm0271123,nm0642668,nm5863438,nm2396827,nm1631709,nm2078312,nm1779986,nm1809263,nm5665780,nm6829028,nm11740658,nm6086835,nm0785352,nm0937725"
tt0203260,"nm0553151,nm0641989,nm0597124,nm0291361,nm0217487","nm0159447,nm0291361,nm0524807,nm0553151,nm0597124,nm0597130,nm0605903,nm0605931,nm0641989"
tt0203264,"nm1446149,nm0810602","nm0354525,nm1446149"
tt0203265,nm0080588,"nm0561026,nm0228489,nm1057738,nm0561041"
tt0203266,nm0350271,"nm0118592,nm0839996"
tt0203267,nm0198254,nm0198254
tt0203268,"nm0809823,nm0572443","nm0111046,nm0456158,nm0498278,nm0339897,nm0055556,nm0255196,nm0284894,nm0389280,nm1646504,nm1618255,nm1829981,nm0842020,nm0905173"
tt0203269,nm0245615,"nm1111368,nm0646323,nm0608037,nm2657236,nm0313056,nm0313075,nm0365272"
tt0203271,"nm0000989,nm0176661,nm0679013,nm0828720,nm0728688","nm0068545,nm0090205,nm0154940,nm6564437,nm0217568,nm0219068,nm1023688,nm0262213,nm0272209,nm0280234,nm0285218,nm0325267,nm0368719,nm0371092,nm0371907,nm1011468,nm0497738,nm0523365,nm0650581,nm0744577,nm13934097,nm0789675,nm0792553,nm0795738,nm0823551,nm0829044,nm0877957,nm0919925,nm0923585,nm2468873"
tt0203272,nm3592465,nm0596606
tt0203274,nm0724425,nm0724425
tt0203275,"nm0666362,nm0527206,nm0881662,nm0204190,nm0240327,nm0952712","nm1163183,nm0249133,nm0506718,nm0523431,nm0547850,nm3912049,nm0781796,nm0911660,nm0941314"
tt0203276,nm0693398,"nm0299746,nm0699535,nm0727225,nm0730719"
tt0203281,nm0766492,\N
tt0203282,nm0467373,nm0229183
tt0203284,nm1221182,"nm1221182,nm0198460"
tt0203285,"nm0003650,nm0511675,nm0901600,nm0285858","nm0285858,nm0003650,nm0511675,nm0901600"
tt0203286,nm0498711,nm0344065
tt0203289,nm0659313,nm0659313
tt0203290,\N,\N
tt0203291,\N,\N
tt0203292,nm0341896,"nm0341896,nm0548067"
tt0203293,nm0827974,"nm1242262,nm0827974"
tt0203295,nm0815204,nm0815204
tt0203297,nm0344973,"nm0124000,nm0344973"
tt0203298,nm0206926,\N
tt0203299,nm0882694,"nm0576278,nm0882694"
tt0203300,nm0326934,"nm0326934,nm0160942"
tt0203302,"nm0572235,nm0613120",\N
tt0203303,nm0827974,"nm0542777,nm0802847,nm0827974"
tt0203304,nm0827974,"nm0827974,nm0206898"
tt0203305,\N,\N
tt0203306,nm0608692,nm2497594
tt0203307,nm0206926,nm0206926
tt0203309,nm0136025,nm0586130
tt0203310,nm0174345,nm0174345
tt0203314,\N,\N
tt0203316,nm0474743,"nm1207041,nm0474743,nm0849005"
tt0203318,nm0812177,nm0812177
tt0203319,nm0465169,"nm2535359,nm0316225,nm0527927,nm0586130,nm2036426,nm0248775,nm0685063,nm0699622,nm0757157,nm0874997"
tt0203320,\N,\N
tt0203323,nm0960440,"nm0088640,nm0960440"
tt0203326,nm0634601,"nm1165468,nm0945692"
tt0203330,\N,\N
tt0203331,nm0827899,"nm0163051,nm0827899,nm0941173"
tt0203334,\N,\N
tt0203335,nm0110086,"nm0447190,nm0110086,nm0079198"
tt0203343,nm0023929,nm0023929
tt0203344,nm1125865,\N
tt0203352,\N,\N
tt0203354,nm0827974,nm0827974
tt0203360,nm0924920,\N
tt0203361,\N,\N
tt0203363,\N,\N
tt0203370,nm0812176,nm0812176
tt0203373,\N,\N
tt0203374,\N,\N
tt0203375,\N,\N
tt0203376,\N,\N
tt0203381,nm0659992,\N
tt0203392,nm0924920,\N
tt0203394,"nm0226768,nm0001090",nm0528978
tt0203395,nm0039368,\N
tt0203397,nm0273348,"nm0273348,nm0602668,nm0868531"
tt0203402,nm0133426,"nm0133426,nm0143353,nm0379586,nm0579258,nm1088318"
tt0203403,nm0924920,\N
tt0203405,nm0592135,nm0592135
tt0203406,nm0668201,\N
tt0203408,nm0545099,"nm0088478,nm0059158"
tt0203411,nm0080636,\N
tt0203415,nm0002189,nm10304264
tt0203421,nm0646832,"nm1410924,nm0646832,nm0649859"
tt0203423,nm0875204,"nm0406725,nm0849107"
