tconst,directors,writers
tt0353463,"nm1323671,nm1323836",nm1321690
tt0353464,\N,\N
tt0353471,nm0153031,\N
tt0353472,nm0439178,nm0415981
tt0353473,nm1323967,nm1323967
tt0353474,"nm0138164,nm0862073","nm0138164,nm0862073"
tt0353476,nm1325489,"nm12013010,nm2759742"
tt0353477,nm0024303,nm0415538
tt0353478,nm1154422,"nm1597822,nm2134185"
tt0353481,nm0436382,"nm0436382,nm1012016"
tt0353483,nm1324050,nm1324050
tt0353485,nm0363021,nm1066396
tt0353487,nm1324121,nm1324121
tt0353489,nm0837977,"nm0910550,nm1325872"
tt0353490,"nm1325737,nm0487008",nm0487008
tt0353491,nm1115716,nm1115716
tt0353493,nm1314099,nm1314099
tt0353496,"nm0796504,nm0482309","nm0482309,nm0796504"
tt0353497,nm0436379,nm0436379
tt0353500,nm1103152,nm1098543
tt0353501,nm0529390,nm0865715
tt0353504,nm1322349,"nm1322349,nm0996004"
tt0353511,nm0770984,\N
tt0353512,nm1321889,"nm0032016,nm1322586"
tt0353515,nm0532263,"nm0431971,nm0095589"
tt0353517,nm0649785,nm0649785
tt0353519,nm1230977,nm1563138
tt0353523,nm1231905,nm1231905
tt0353525,nm0647498,"nm1470635,nm0861149"
tt0353528,nm0287198,"nm0000150,nm0403804"
tt0353529,nm0310031,nm0000636
tt0353531,nm0710596,\N
tt0353532,nm0259499,nm0259499
tt0353533,nm0156566,"nm1018363,nm1294845,nm0844036"
tt0353534,nm0415852,"nm1597822,nm0415852"
tt0353536,nm2334538,nm2334538
tt0353539,nm0652860,"nm0809732,nm1545956"
tt0353544,nm1324753,"nm2035395,nm1324753"
tt0353545,nm1141083,nm1141083
tt0353546,nm0835831,"nm1545974,nm0835831"
tt0353553,"nm1551293,nm1457820",nm1509215
tt0353555,nm0092555,"nm0092555,nm1351748,nm1864503"
tt0353557,nm0335519,nm0082611
tt0353558,\N,\N
tt0353560,\N,\N
tt0353562,nm0899794,"nm1509215,nm0435454"
tt0353564,"nm1083603,nm1010866",\N
tt0353566,nm0302600,nm1044927
tt0353569,nm1324517,"nm0517839,nm1563138"
tt0353570,nm0034229,\N
tt0353572,nm0283994,\N
tt0353574,nm0857002,"nm0845785,nm2041307"
tt0353576,nm0824328,"nm0824328,nm0999858"
tt0353580,nm1276404,"nm9089649,nm9089650,nm9089648,nm1356979"
tt0353581,"nm1325471,nm1278098","nm1325471,nm0508525,nm1278098,nm11434001"
tt0353583,"nm0803350,nm0007144",nm0803350
tt0353586,nm0857002,"nm1509215,nm1618251"
tt0353590,nm0536818,\N
tt0353591,nm0857002,nm1066396
tt0353592,nm0363021,nm0845785
tt0353593,nm1285611,nm2048656
tt0353594,"nm0482309,nm0796504","nm0796504,nm0482309"
tt0353595,nm1428884,"nm1509215,nm1428884"
tt0353596,nm1323191,nm1550223
tt0353598,nm0997190,nm0997190
tt0353599,nm0707364,nm0657532
tt0353600,nm1251424,"nm9589893,nm9589894"
tt0353602,nm1319453,"nm1319453,nm5619372"
tt0353603,nm0695286,nm1509215
tt0353604,nm0765873,nm4661422
tt0353605,nm0151524,\N
tt0353606,nm0467820,nm1509215
tt0353608,nm1313623,nm0820208
tt0353609,nm1324500,\N
tt0353611,nm0898524,"nm10663426,nm0898524"
tt0353615,nm0862015,"nm1509215,nm0435454"
tt0353616,nm0025805,nm1465835
tt0353617,nm0899143,"nm1825168,nm1269722"
tt0353619,nm0080245,"nm0080245,nm2494902,nm2540811"
tt0353623,nm0361580,nm0361580
tt0353625,nm0119689,nm2091795
tt0353626,nm0857000,\N
tt0353627,nm0363021,"nm0698184,nm1248932"
tt0353628,nm0402383,"nm0818416,nm0818415,nm0000636,nm0086820"
tt0353629,nm0745199,nm1044482
tt0353636,nm0045089,nm1509215
tt0353639,nm0595926,nm1285611
tt0353643,nm0415852,nm1509215
tt0353646,nm0857002,nm1509215
tt0353647,nm1066330,nm1323169
tt0353657,nm0695314,nm0729164
tt0353658,nm0862015,"nm11112775,nm0862015"
tt0353660,\N,\N
tt0353661,"nm0472306,nm0901174","nm0472306,nm0901174"
tt0353662,nm6891759,\N
tt0353663,"nm0725354,nm0901174","nm0725354,nm0901174"
tt0353665,nm1698387,"nm1698387,nm0595982,nm0719857,nm0655315,nm0846010"
tt0353666,nm0689319,"nm1324831,nm0164929"
tt0353667,nm0279146,"nm0279146,nm0919901"
tt0353669,nm0569036,nm0569036
tt0353670,nm1038653,nm1038653
tt0353671,nm0904406,nm0904406
tt0353672,nm0495620,"nm0317493,nm0335238,nm0084253,nm1325519,nm0805824"
tt0353675,nm0890864,\N
tt0353676,nm0277337,nm0277337
tt0353683,\N,\N
tt0353684,"nm1457820,nm1551293",nm1509215
tt0353685,nm0442828,"nm0442828,nm1577584"
tt0353687,nm1624141,nm0132631
tt0353688,nm0435050,nm1001625
tt0353689,nm0496928,"nm0289448,nm1322070"
tt0353690,nm0496928,"nm0289448,nm1322070"
tt0353691,nm0209853,nm1340266
tt0353693,nm0331797,"nm0331797,nm0959181"
tt0353694,"nm2574133,nm9610514","nm9610515,nm1818220"
tt0353698,"nm1325472,nm1324203",\N
tt0353699,nm1323899,"nm0796504,nm0482309,nm1269722,nm2134185"
tt0353700,nm0862015,"nm1550021,nm1550022"
tt0353704,nm1154422,"nm0435454,nm2134185"
tt0353709,nm0862015,"nm1018206,nm1465835"
tt0353712,nm0045089,nm0430573
tt0353714,nm0894129,\N
tt0353716,\N,\N
tt0353718,nm1322402,\N
tt0353719,nm0335431,nm0872542
tt0353721,"nm0579079,nm0662180","nm1401662,nm0579079,nm0662180,nm1403480"
tt0353724,nm0709315,\N
tt0353725,nm0430485,nm0695196
tt0353729,nm0449394,"nm0076819,nm1322432,nm0449394"
tt0353730,nm0874164,nm0874164
tt0353731,nm0236650,nm0236650
tt0353737,nm0396884,nm0396884
tt0353739,nm0862015,"nm1509215,nm0435454"
tt0353743,nm1048032,"nm1065326,nm0464881"
tt0353748,nm0145713,\N
tt0353751,"nm1291985,nm1323681",\N
tt0353753,"nm2794076,nm0856863",nm1509913
tt0353759,nm0756932,"nm1459445,nm1459905"
tt0353761,nm0410658,"nm0410658,nm1322069"
tt0353765,nm0209216,nm0209216
tt0353766,nm0015133,nm1269722
tt0353767,nm1324517,nm1269722
tt0353769,nm0030791,nm0820208
tt0353771,nm0138307,nm0138307
tt0353772,nm0921008,"nm0623651,nm0273125"
tt0353773,nm0630022,"nm1326841,nm0511957"
tt0353774,nm0934578,nm2193444
tt0353777,nm0695286,"nm1509215,nm2814922"
tt0353778,nm0579755,nm0579755
tt0353779,nm1325481,"nm2828101,nm1325481"
tt0353780,nm0475495,"nm1523334,nm2022326"
tt0353782,nm0756945,nm1597822
tt0353783,nm1003279,"nm1269722,nm1003279"
tt0353784,nm0302201,"nm0302201,nm0883570"
tt0353785,nm0025870,\N
tt0353786,nm1323798,\N
tt0353790,nm0128764,nm1302000
tt0353791,"nm0201997,nm0443609",nm0069462
tt0353792,nm1185286,nm1999895
tt0353794,nm0248208,nm0248208
tt0353795,nm0857002,nm1509215
tt0353796,nm0435050,"nm0415538,nm0435050"
tt0353802,nm0859074,"nm1523334,nm0859074"
tt0353811,"nm1323639,nm1324357",nm1323639
tt0353814,nm0632300,nm0632300
tt0353816,nm0444544,nm0444544
tt0353817,nm0649009,"nm0582808,nm1351275"
tt0353818,nm0407061,"nm0347202,nm0407061,nm1043713,nm0579105"
tt0353823,nm0488233,nm1324757
tt0353824,nm0820198,\N
tt0353825,nm0685751,"nm1325867,nm0685751"
tt0353832,nm0109885,nm0109885
tt0353835,"nm1291985,nm1323681","nm1291985,nm1323681"
tt0353836,nm1322480,nm1322480
tt0353838,nm1321891,"nm1550021,nm1550022"
tt0353842,nm1325481,"nm1431061,nm0893449"
tt0353843,nm0151545,\N
tt0353845,nm0354565,"nm0354565,nm0685650"
tt0353848,nm1323147,\N
tt0353849,nm0622553,nm0928642
tt0353857,nm0415852,"nm1509215,nm4055083"
tt0353859,nm0857002,"nm1431061,nm0893449"
tt0353860,nm0657084,nm0657084
tt0353867,"nm0140893,nm0174068,nm0505842,nm0733227,nm0842830,nm0908833,nm0211523","nm0707931,nm0140893,nm0000297,nm0185805,nm0202997,nm0936976,nm0942753,nm0415110"
tt0353868,nm0201405,nm0201405
tt0353869,nm0054751,nm0054751
tt0353871,nm0897278,nm0451694
tt0353875,nm1078209,nm1078209
tt0353879,nm1261059,nm1261059
tt0353880,nm0857002,"nm1999895,nm0882219"
tt0353882,\N,\N
tt0353884,nm0436382,\N
tt0353885,\N,nm1323980
tt0353886,nm1461386,nm0952107
tt0353887,nm0021037,"nm0308689,nm0402555"
tt0353893,nm0015133,nm1818220
tt0353894,nm1324528,"nm10663426,nm1324528"
tt0353898,nm1298049,"nm1113370,nm1113835,nm0268818"
tt0353899,nm1323983,nm13028663
tt0353900,nm0030061,nm1509215
tt0353902,nm0542060,"nm0182891,nm0301953,nm0682709,nm1125007"
tt0353909,nm0899794,nm1999895
tt0353913,\N,\N
tt0353916,nm1154422,"nm1509215,nm1154422"
tt0353917,nm0556845,"nm0397371,nm0556845"
tt0353920,nm0145713,"nm0145713,nm0146997"
tt0353921,nm0437792,"nm0359880,nm0437792"
tt0353922,nm0041075,nm1524141
tt0353923,nm0843128,"nm0276613,nm0841702"
tt0353935,"nm0482309,nm0796504","nm0796504,nm0482309"
tt0353936,nm0772574,"nm0342278,nm0342303,nm1938445,nm1324346"
tt0353938,nm0419658,nm8709009
tt0353940,nm0021037,\N
tt0353946,nm0248542,\N
tt0353948,nm0034229,\N
tt0353953,nm1323111,nm0628240
tt0353957,nm0211190,"nm0683362,nm0457451"
tt0353960,nm0435050,nm1066396
tt0353961,nm0302135,"nm0302135,nm0883570"
tt0353962,nm0512007,"nm0512007,nm0862073"
tt0353963,nm1314766,nm1314766
tt0353964,nm0539034,nm1269722
tt0353965,nm0519031,"nm1602188,nm0519031"
tt0353969,nm0094435,"nm0094435,nm1323286,nm1646563"
tt0353970,nm1325476,nm1431061
tt0353971,nm0675961,"nm0618915,nm0675961"
tt0353972,nm0030791,nm1269722
tt0353974,nm0417562,\N
tt0353975,nm0030791,nm0820208
tt0353978,nm0030791,nm0657532
tt0353980,nm1322078,"nm1322773,nm1323640"
tt0353981,nm0631230,nm0588099
tt0353982,nm1325476,nm1431061
tt0353983,nm1172578,nm1172578
tt0353984,nm0490375,"nm0192244,nm0490375,nm1344928"
tt0353987,nm0195579,nm0023764
tt0353991,nm0703890,"nm0331355,nm0924471"
tt0353993,nm0273730,"nm0883570,nm0273744"
tt0353995,nm1314706,nm1062540
tt0354002,nm0862215,nm0862215
tt0354004,nm1031045,\N
tt0354005,nm1323382,\N
tt0354008,nm0377375,"nm0236279,nm1322696,nm0319069"
tt0354009,nm0904412,"nm3462391,nm0904412"
tt0354010,nm0045102,"nm0045102,nm11927821"
tt0354012,nm1269627,nm1269627
tt0354013,nm1031732,nm1330730
tt0354017,nm1066252,nm1041254
tt0354020,nm1325469,"nm1325469,nm1323270"
tt0354021,nm0783306,nm1294090
tt0354024,nm0898524,nm0820208
tt0354027,nm0533954,nm0533954
tt0354028,nm1194342,"nm1461816,nm1194342"
tt0354029,nm0030791,nm1269722
tt0354034,nm1322784,nm1322784
tt0354038,nm0415852,nm0620686
tt0354039,nm0272024,"nm0272024,nm5738332"
tt0354041,nm0435050,"nm1509215,nm1003279"
tt0354042,nm0595921,nm1509215
tt0354043,nm1049039,\N
tt0354052,"nm1457820,nm1551293",nm1509215
tt0354053,nm1325476,nm2567537
tt0354054,\N,\N
tt0354055,\N,\N
tt0354056,\N,\N
tt0354057,nm0435050,nm1001625
tt0354058,"nm1457820,nm1551293",nm1509215
tt0354063,nm1322799,nm1322799
tt0354066,nm0862015,"nm1550021,nm1550022"
tt0354067,nm1324308,\N
tt0354068,nm0532702,"nm0532702,nm1008161"
tt0354069,nm0718647,nm0718647
tt0354072,nm0752956,"nm0278161,nm0468888,nm0752956"
tt0354074,nm1964412,nm1964412
tt0354077,nm1321900,nm1321900
tt0354078,"nm3755602,nm0671831,nm0156955","nm1639988,nm4739348,nm0473325"
tt0354079,nm0765761,"nm0765761,nm0865557"
tt0354082,\N,nm1089128
tt0354083,nm0384879,"nm0151373,nm0569224,nm0590343"
tt0354084,nm0461628,"nm0151373,nm0590150"
tt0354087,nm0208876,"nm0798233,nm0124508,nm0543526,nm0209351,nm0399430,nm0535277,nm0717919,nm1154085"
tt0354088,nm0341001,nm0399560
tt0354091,"nm0439111,nm0843588","nm0439111,nm0843588"
tt0354092,\N,nm1114780
tt0354096,nm0324244,"nm1322152,nm0324244"
tt0354098,nm0842857,"nm1325752,nm0569120"
tt0354100,nm0435050,nm1001625
tt0354104,"nm0707363,nm0857002",nm1509215
tt0354105,nm0564491,nm0564491
tt0354106,nm0034229,\N
tt0354108,nm0430573,nm0430573
tt0354109,nm0777209,nm0338936
tt0354112,nm0729409,nm0307408
tt0354114,nm0192698,"nm0246417,nm2216067,nm0747739"
tt0354124,nm0269375,"nm0036061,nm0266862,nm0269375"
tt0354125,nm1085267,nm1085108
tt0354130,"nm0654105,nm1324474",nm1324474
tt0354131,nm0613318,nm0613318
tt0354134,nm0905847,"nm1272040,nm0486782"
tt0354139,nm0323418,nm0387877
tt0354140,nm0122236,nm0644048
tt0354141,nm0045089,nm1509215
tt0354143,nm0753591,nm0127919
tt0354144,nm1324517,"nm2060010,nm0882219"
tt0354146,nm0239161,"nm0347875,nm0389348"
tt0354148,nm0820208,nm0820208
tt0354149,nm0363021,nm0657532
tt0354152,nm0899794,nm1509913
tt0354157,nm0707364,nm1999895
tt0354158,nm2794076,nm1509913
tt0354162,nm0259554,"nm0259554,nm1324264"
tt0354163,nm0786042,nm0619760
tt0354164,nm0456420,"nm1509215,nm4945493"
tt0354165,nm0727210,"nm1322667,nm0697362,nm1270361"
tt0354166,nm0064723,"nm1259702,nm0296737"
tt0354167,nm0501402,"nm1325870,nm0005640"
tt0354168,nm1319260,nm0767902
tt0354170,nm1325467,nm1325467
tt0354173,nm0227622,\N
tt0354174,nm0480005,"nm7013024,nm0480005"
tt0354182,nm1100579,"nm1322408,nm1322841,nm1324631"
tt0354187,\N,\N
tt0354190,nm0280119,nm0858390
tt0354191,nm0943116,nm1066621
tt0354192,nm0903088,"nm1323149,nm1324749"
tt0354194,nm1324709,nm1324709
tt0354196,nm0459746,"nm1318272,nm0002021,nm0459746,nm0503658"
tt0354198,"nm1457820,nm1551293",nm1509215
tt0354202,nm0869664,"nm0240104,nm0940257"
tt0354203,nm0816166,nm0816166
tt0354209,nm0257148,"nm0076587,nm0257148,nm0281291,nm0464241,nm1323354,nm0509551,nm0770049"
tt0354210,nm0918030,nm0918030
tt0354211,"nm0148105,nm0895796",nm0771646
tt0354213,nm0295543,"nm0683362,nm0179952"
tt0354214,nm0006737,"nm0006737,nm0639144"
tt0354216,nm0928691,nm1322535
tt0354222,nm0772135,\N
tt0354224,nm0777683,nm1323293
tt0354226,nm0120983,nm0357239
tt0354227,nm1322869,\N
tt0354228,nm0003606,"nm0459978,nm0508095"
tt0354230,nm0427275,nm1066396
tt0354233,nm1015063,\N
tt0354234,nm0490620,nm0939147
tt0354238,nm0583800,nm0309265
tt0354239,nm0583800,"nm0214590,nm1318749,nm0354150,nm1320539"
tt0354240,"nm1283320,nm1050280",nm1040318
tt0354243,nm0839008,"nm1326372,nm0839008,nm1328521"
tt0354245,nm0357553,nm0435150
tt0354247,nm1324378,"nm0112563,nm1319295"
tt0354248,nm0064723,"nm0064723,nm0002021"
tt0354254,nm1097758,nm1097758
tt0354257,nm0023639,"nm0023639,nm0438810"
tt0354261,nm0880880,nm0376683
tt0354262,nm1364162,"nm0047155,nm0253126,nm0324139,nm4240603,nm0482848,nm0516700,nm0872040"
tt0354263,"nm0491708,nm0061085,nm0698964,nm1327729,nm0676017",\N
tt0354264,"nm1732942,nm1163264","nm0266420,nm1157598,nm2016872,nm1226231,nm1020914,nm0688943,nm0521454"
tt0354266,"nm0057424,nm0694995,nm0818633",\N
tt0354267,nm0297239,\N
tt0354268,nm0344463,\N
tt0354271,"nm0449871,nm0565111,nm0570954,nm1356501","nm1326280,nm1497264,nm1042702,nm2160334,nm6424607,nm1329748,nm1027084,nm1027087,nm0206675,nm0455057,nm1511409,nm9357898,nm1326200,nm0865785,nm0912949,nm0654162"
tt0354273,\N,\N
tt0354274,"nm0002848,nm0938347","nm1341945,nm0376849,nm0414547,nm0821773,nm1375739"
tt0354275,\N,\N
tt0354276,nm0467790,"nm1741952,nm1464152,nm1081569"
tt0354279,"nm0169557,nm1374530","nm0169557,nm0664600"
tt0354281,"nm0394378,nm0233608","nm1178309,nm1101738,nm1080629,nm0286091,nm0639244,nm0209398,nm1105913,nm1376598,nm0207948,nm7333682"
tt0354282,nm0742392,"nm0338988,nm0506669,nm1484694"
tt0354284,nm0289513,"nm1215923,nm0127774,nm0289513"
tt0354286,"nm1326502,nm0043909,nm0218640","nm0349923,nm0349930"
tt0354287,"nm1580764,nm0729455,nm1369106,nm1865463,nm0351237,nm1277088","nm1277089,nm1274633,nm1275402,nm1397794,nm1398009,nm1400906,nm1278265"
tt0354289,"nm0235693,nm0308659,nm0281865,nm0662091","nm0048762,nm0164860,nm0166553,nm0382161,nm0630079,nm1102982"
tt0354290,"nm0820121,nm0181761",nm0274160
tt0354292,"nm0093505,nm0549373","nm1265194,nm1329517,nm1398631,nm0647222,nm0709307,nm0127917,nm0549373"
tt0354293,"nm1291232,nm1794072",\N
tt0354294,nm0727972,"nm1326552,nm0727972"
tt0354295,\N,"nm1463726,nm1727525,nm1327950"
tt0354296,"nm1114354,nm0846117,nm0739168","nm0471715,nm0095060,nm0154396"
tt0354298,nm1206722,"nm1282374,nm1282824,nm1287750"
tt0354302,nm0458722,"nm0458722,nm0804992"
tt0354303,"nm0619242,nm2402329",nm0594645
tt0354304,"nm0636812,nm0768089,nm0869226",nm1188688
tt0354305,"nm1890565,nm1346657",\N
tt0354306,"nm0289513,nm1365435,nm2735164,nm2027510,nm2020183,nm1365275","nm1363359,nm0310747,nm1365275,nm1301721,nm0702279,nm1365343,nm2158891,nm2343677,nm1186436,nm1536506,nm0032720,nm1729314,nm0702198,nm1718037,nm1181159,nm3497510,nm1371751,nm2020183,nm2108530"
tt0354307,nm0344463,"nm0344463,nm1311235"
tt0354309,nm1029466,"nm1625171,nm1326250"
tt0354310,nm1135135,nm0332806
tt0354313,"nm0434511,nm0854576",nm0438458
tt0354314,nm1414926,\N
tt0354316,\N,nm0297990
tt0354317,nm0623107,"nm0194551,nm1065128,nm1397144,nm3052530"
tt0354318,"nm0013140,nm0212381,nm1147348,nm0011241,nm1709209,nm0278172,nm0287842,nm0382102,nm0989662,nm1326093","nm1440770,nm2709647,nm1290573,nm0382102,nm1927479,nm0563961,nm1926559"
tt0354319,nm0093505,"nm0127917,nm0508154,nm0893817"
tt0354320,nm0688076,\N
tt0354322,"nm1365435,nm0289513","nm1000380,nm0070932,nm1729279,nm1363925,nm0596913,nm1364396,nm1204038,nm0844983,nm0996046"
tt0354323,nm1326561,"nm1661182,nm0812176"
tt0354325,nm1098107,nm0528170
tt0354331,\N,\N
tt0354333,"nm2129029,nm1272108,nm1557672,nm1201495,nm1735382,nm1418713,nm1182532,nm7709518,nm2613042,nm2091307,nm1243745,nm0994518,nm0293679,nm0546458,nm1353175,nm2189851,nm2330003,nm0356624,nm0241982,nm0382719,nm0529021,nm1351885,nm2398381,nm2224088,nm2063854,nm2443566,nm0867114,nm2589005,nm0363668,nm0693433,nm2297522,nm1777483,nm0510358,nm0242439,nm0740382,nm4032989,nm3740703,nm1425937,nm1453535,nm1317255,nm2381509,nm4518968,nm0822216,nm2027297,nm1348556,nm1686849,nm5128587,nm1697311,nm0817895,nm1645026,nm2442257,nm1461357,nm1153494,nm7959480,nm7137424,nm3635577,nm0920396,nm1293047,nm2574778,nm0200028,nm1642945,nm6921255,nm5647399,nm3133371,nm1789568,nm4396898,nm1892737,nm2407373,nm10293418,nm1384317,nm2418610,nm2205937,nm10542772,nm4873687","nm1645026,nm2443566,nm0075276,nm2437950,nm2027297,nm4396898,nm1803025,nm1384317,nm2476849,nm2407373,nm0159522,nm1348556,nm14643349,nm0185979,nm2475244,nm0200028,nm0215378,nm7644665,nm0253179,nm1642945,nm1201495,nm4061479,nm1686849,nm1220703,nm3742050,nm1490692,nm9757500,nm1040182,nm2442257,nm1461357,nm1892737,nm1639513,nm0382719,nm2613042,nm2468443,nm1317255,nm2129029,nm5837331,nm5647399,nm0562396,nm2468366,nm8938253,nm2558932,nm2063854,nm2472199,nm3740703,nm1557672,nm0740966,nm1697311,nm0817895,nm1182532,nm2476563,nm1191212,nm0848163,nm2458257,nm1418713,nm1337908,nm1078394"
tt0354334,"nm0577416,nm0467712","nm0260041,nm0373315,nm0412938,nm0457900,nm1441930,nm0501486,nm0510118,nm0758860,nm0865647"
tt0354335,"nm1164262,nm1521049",\N
tt0354336,nm0875721,"nm0226201,nm2858066,nm0875721"
tt0354338,"nm3360099,nm1353162",nm3652547
tt0354342,"nm0481987,nm8954081,nm3801595,nm0782893","nm1747171,nm4200412,nm8954081,nm1857860,nm0481987,nm1378027,nm2047291,nm3801595,nm1337755,nm2655928"
tt0354345,"nm4431304,nm2510088,nm1585391",\N
tt0354346,"nm2892436,nm12134373",nm1410815
tt0354351,nm1299659,"nm1328464,nm0593381,nm0753246,nm0173082"
tt0354352,nm1190322,\N
tt0354354,\N,\N
tt0354355,nm0918999,nm0463171
tt0354356,nm0654830,"nm0654830,nm0076814"
tt0354358,nm1326086,\N
tt0354361,nm0155233,\N
tt0354364,nm1326706,"nm0034866,nm0112446"
tt0354367,\N,\N
tt0354368,\N,\N
tt0354369,\N,\N
tt0354375,\N,"nm0325140,nm0771728,nm1604866"
tt0354378,nm0046867,nm0046867
tt0354384,\N,\N
tt0354385,nm0349982,"nm0211964,nm0349982"
tt0354387,nm0854576,nm0438458
tt0354389,nm0122414,nm1298543
tt0354390,nm0122414,nm1298543
tt0354397,nm1286933,nm1286933
tt0354398,nm0570117,\N
tt0354399,nm0665262,nm0665262
tt0354400,nm0041334,nm0041334
tt0354402,nm1319091,nm1319091
tt0354405,nm1329166,"nm1329166,nm1331152,nm0836917"
tt0354407,nm0001214,\N
tt0354408,nm0791556,\N
tt0354410,nm1028302,nm1033688
tt0354412,\N,\N
tt0354413,\N,"nm0013094,nm0127373,nm0154074,nm0001674,nm0843100"
tt0354416,nm1086509,"nm0435673,nm0659760,nm1652170"
tt0354417,nm1276404,"nm12245444,nm12207585,nm12245445"
tt0354422,nm1327665,\N
tt0354424,nm0503457,"nm0503457,nm1075167,nm1327863"
tt0354425,nm0655556,nm0655556
tt0354426,nm0243354,"nm0184261,nm0243354"
tt0354430,nm0106015,\N
tt0354431,nm0090013,\N
tt0354435,nm2001520,\N
tt0354436,nm0585783,nm0585783
tt0354439,\N,\N
tt0354440,nm1327196,\N
tt0354443,nm1069445,"nm0576830,nm0021283,nm0617737"
tt0354445,nm0806492,nm0147825
tt0354448,nm0630112,nm0630112
tt0354458,nm0065404,nm3957478
tt0354459,nm0196950,\N
tt0354463,nm2341237,nm2341237
tt0354464,nm0589106,"nm0176981,nm2423633"
tt0354465,nm0589106,nm0410101
tt0354466,nm0589106,nm1096705
tt0354468,nm0926688,nm0478852
tt0354469,\N,nm2163479
tt0354471,nm1327191,"nm1009035,nm1327191"
tt0354474,"nm0678892,nm0988945,nm0593978,nm6519203,nm0747613,nm0109885,nm0262402,nm1327373,nm0555616,nm1328079,nm0780915,nm0871779,nm0893318,nm0898384","nm0678892,nm1155200,nm0593978,nm6519203,nm0747613,nm11479982,nm0109885,nm1563053,nm0262402,nm0331809,nm0479351,nm1327373,nm0484230,nm0555616,nm12547852,nm1328079,nm0780915,nm0893318,nm1185990"
tt0354479,nm2089382,nm2089382
tt0354484,\N,\N
tt0354487,nm0502479,nm0757612
tt0354489,"nm1327673,nm1329168",\N
tt0354490,"nm0076349,nm0109376,nm0873211","nm0873211,nm0076349"
tt0354491,nm0404000,nm0415274
tt0354495,nm0437654,nm0437654
tt0354496,nm0199474,nm0199474
tt0354498,nm0504980,nm0150977
tt0354502,nm1315826,"nm1326653,nm1328019,nm1315826"
tt0354503,nm0820232,nm0820232
tt0354507,nm0156848,nm0156848
tt0354509,nm0072644,"nm0435189,nm0208713"
tt0354510,nm0617049,nm1097000
tt0354522,nm0095745,nm0970268
tt0354524,nm0356867,nm0356867
tt0354525,nm1253734,nm1253734
tt0354528,nm1328045,"nm1326652,nm1326743,nm0325095,nm0627280,nm1327741,nm1328045"
tt0354533,nm1351834,nm1351834
tt0354535,nm7426274,nm7426274
tt0354538,nm0223522,"nm1339147,nm4555421,nm2236210,nm1339233,nm1182352"
tt0354547,\N,nm2313721
tt0354551,nm0903819,nm0617049
tt0354553,nm0319241,nm0319241
tt0354558,nm0001988,nm0001988
tt0354559,"nm0512794,nm0796139",\N
tt0354560,\N,\N
tt0354561,\N,"nm1716406,nm2304056"
tt0354562,\N,nm1729471
tt0354563,"nm1326406,nm0113799,nm0205539,nm1326912,nm1064232,nm0449989,nm9117077,nm1197971,nm0956537",\N
tt0354564,"nm0544874,nm0863816",nm1329525
tt0354565,nm1311738,\N
tt0354566,nm0910951,\N
tt0354568,nm1167900,\N
tt0354574,nm0284744,"nm0284744,nm0520521,nm1327544"
tt0354575,"nm0504654,nm0001885","nm1452387,nm1300606,nm0504654,nm0001885"
tt0354577,nm0476931,\N
tt0354578,nm13205044,nm13205044
tt0354579,nm0502479,"nm1326674,nm1327995,nm0796221,nm0502479"
tt0354585,nm1818027,"nm1818027,nm1818245"
tt0354588,nm0089324,"nm0089324,nm2559887"
tt0354589,nm0757556,nm0757556
tt0354592,nm0690794,"nm1241012,nm0688630,nm0690794"
tt0354593,nm0158409,"nm0158409,nm0159483"
tt0354594,nm1326085,nm1326085
tt0354595,nm0000770,"nm1326238,nm0686233"
tt0354596,\N,nm0907502
tt0354598,nm0929324,\N
tt0354599,nm0509026,\N
tt0354600,nm1326337,nm0055101
tt0354603,nm1106163,nm1106163
tt0354604,nm0335924,nm0335924
tt0354606,nm0335924,nm0335924
tt0354609,nm0139036,"nm0139036,nm2556340"
tt0354615,"nm1369245,nm0564969","nm6878082,nm6878093,nm6878160,nm1369245,nm0396741,nm1720650,nm6878143,nm6875497,nm2056433"
tt0354621,nm2095224,nm2095224
tt0354623,nm0098400,"nm0000850,nm0812373,nm0243463"
tt0354628,nm0106015,\N
tt0354629,\N,\N
tt0354633,nm0158557,"nm1172492,nm0560943"
tt0354638,"nm1122444,nm1639052,nm2933310","nm1326452,nm2279681,nm0959388"
tt0354639,"nm1271462,nm1303218","nm1271462,nm1303218"
tt0354642,nm0660181,nm0660181
tt0354643,nm0470728,nm1215153
tt0354651,nm0824615,\N
tt0354652,nm0722047,nm0722047
tt0354653,\N,\N
tt0354662,nm1328135,\N
tt0354664,nm0506748,\N
tt0354668,nm2287741,nm2287741
tt0354671,nm0851253,\N
tt0354672,\N,\N
tt0354681,nm0451568,"nm0451568,nm0675796,nm1802810"
tt0354682,nm1328196,nm1156259
tt0354684,nm0437526,"nm0406772,nm1327703,nm0840613"
tt0354686,nm0686137,nm0686137
tt0354689,nm0417386,nm0417386
tt0354690,nm0649895,"nm0532146,nm0700335"
tt0354691,nm1326294,\N
tt0354692,nm1253215,\N
tt0354694,nm1174172,nm1424191
tt0354695,nm0845142,"nm1330944,nm0623054,nm0881929"
tt0354696,nm1163149,\N
tt0354699,nm0617049,nm0617049
tt0354700,nm0617049,nm0617049
tt0354704,nm0819715,nm1328208
tt0354711,nm1793108,\N
tt0354713,\N,\N
tt0354716,\N,\N
