tconst,directors,writers
tt0417594,nm1253078,nm1253078
tt0417597,nm1661707,nm1661707
tt0417598,nm1662691,nm1661891
tt0417599,nm8860509,nm8860509
tt0417600,nm0881662,"nm0778880,nm1662743,nm0330207"
tt0417601,nm0401674,"nm0134853,nm0401674"
tt0417602,nm0752193,nm1933496
tt0417603,nm0347098,nm0347098
tt0417607,nm0632479,\N
tt0417608,nm0040116,\N
tt0417609,nm0086471,\N
tt0417610,nm1145057,"nm0083201,nm1145057"
tt0417611,nm0632479,\N
tt0417614,nm1664088,nm1661902
tt0417618,nm0441952,"nm3291895,nm0947660,nm0441952"
tt0417620,nm0444902,"nm0653228,nm0956975"
tt0417621,nm0094850,\N
tt0417628,nm1724967,nm1724967
tt0417629,nm0632698,"nm0044709,nm1662805"
tt0417632,"nm0084478,nm0267943","nm0084478,nm0267943"
tt0417641,nm0040116,nm0040116
tt0417642,nm1326706,"nm0826878,nm0108006"
tt0417643,nm0040116,\N
tt0417647,"nm0257793,nm0267943","nm0257793,nm0267943"
tt0417651,\N,\N
tt0417653,nm0632479,nm0632479
tt0417657,nm0604704,nm0771175
tt0417658,nm0357584,"nm0001977,nm0357584,nm0823196"
tt0417659,nm0632479,"nm0632479,nm0289448"
tt0417662,nm0040116,\N
tt0417665,nm1662731,nm1662731
tt0417666,nm1294496,"nm0763626,nm1294496,nm12554252"
tt0417667,nm1663829,"nm1473176,nm1663829"
tt0417668,nm8235425,\N
tt0417669,nm0632479,nm0632479
tt0417670,nm0632479,\N
tt0417672,nm0632479,nm0632479
tt0417673,nm1001923,\N
tt0417676,nm1001923,nm1001923
tt0417678,nm1307096,nm1307096
tt0417680,nm0040116,nm0040116
tt0417684,nm1530440,nm1530440
tt0417685,nm1463946,nm1463946
tt0417686,nm1266897,"nm0518724,nm1266897"
tt0417687,nm0162952,nm0162952
tt0417691,nm1463946,nm1463946
tt0417694,nm0005549,"nm1980501,nm0750823"
tt0417696,\N,nm1188407
tt0417706,nm0267943,nm0267943
tt0417707,nm0478284,"nm0478284,nm0572352"
tt0417708,nm0991856,"nm1930061,nm0618965,nm1947789"
tt0417709,nm0267943,nm0267943
tt0417712,nm0781356,"nm1662745,nm0781356"
tt0417717,"nm1637779,nm1229177",\N
tt0417718,nm0143900,\N
tt0417720,"nm1291312,nm1296588",\N
tt0417722,nm1455041,nm1455041
tt0417730,\N,\N
tt0417731,nm0571983,nm1648106
tt0417734,nm0938630,nm0938630
tt0417735,nm1028137,"nm1028137,nm2333804,nm1664463,nm3991863,nm4466053"
tt0417736,nm1662732,nm1662732
tt0417737,nm0509540,nm0509540
tt0417741,nm0946734,"nm0460141,nm0746830"
tt0417744,nm1410503,nm1410503
tt0417745,nm0886156,"nm2080784,nm1672178,nm0589523"
tt0417747,nm0152916,nm0152916
tt0417750,nm0377412,\N
tt0417751,nm0559879,"nm1668058,nm1828855"
tt0417754,\N,nm0001920
tt0417755,nm0117678,nm0117678
tt0417757,nm0772905,\N
tt0417758,nm0695370,nm0000265
tt0417761,\N,\N
tt0417765,nm1171770,"nm1171770,nm3468281,nm2507234"
tt0417767,nm0656860,\N
tt0417772,nm0095448,\N
tt0417773,nm0458242,nm0458242
tt0417776,nm1662675,"nm1662675,nm1664446"
tt0417777,nm1066215,"nm12555670,nm0196372"
tt0417778,nm0889402,"nm0207401,nm0657922,nm0889402,nm0889403"
tt0417781,nm0267943,nm0267943
tt0417782,nm0661832,"nm10107889,nm6927776,nm1162003,nm0661832,nm1664469"
tt0417791,nm0640740,"nm0128997,nm1971888"
tt0417792,nm0632479,\N
tt0417793,nm0351746,"nm1664453,nm0558435"
tt0417795,nm1228423,nm1228423
tt0417797,nm0325374,\N
tt0417798,nm1665928,\N
tt0417799,nm1709214,nm1709214
tt0417801,nm1171917,nm1171917
tt0417802,nm0943951,nm1000527
tt0417805,nm0820081,"nm0090067,nm1661898"
tt0417806,nm0257397,nm0257397
tt0417807,nm0351531,nm0960106
tt0417814,nm0267943,\N
tt0417816,\N,\N
tt0417817,nm1407803,nm1407803
tt0417819,"nm2853579,nm0062488","nm2853579,nm0062488"
tt0417821,nm0137770,"nm0137770,nm1168286,nm0419494"
tt0417825,nm1309874,"nm0271485,nm1168286"
tt0417826,nm0509087,nm0509087
tt0417827,nm1665906,"nm1665906,nm1668161"
tt0417831,nm0288330,"nm0296954,nm0480237"
tt0417833,nm0258902,nm0070872
tt0417841,nm0459964,\N
tt0417844,nm1662702,nm1662702
tt0417849,nm0351411,nm0960106
tt0417854,nm0258581,nm0960106
tt0417856,nm0227762,nm0649320
tt0417858,nm1667623,nm1667623
tt0417859,nm0235583,"nm1355534,nm0654032,nm0540899"
tt0417861,nm0258581,nm0649320
tt0417862,\N,\N
tt0417863,nm1044682,nm1044682
tt0417865,nm1394837,nm1394837
tt0417866,nm1667134,nm1667134
tt0417869,nm0200847,"nm1662750,nm0200847"
tt0417870,nm0598706,nm0517282
tt0417871,nm0749914,"nm0749914,nm0010434,nm0895221"
tt0417872,nm0074382,"nm0074382,nm0415621"
tt0417873,nm0074382,nm0415621
tt0417874,"nm1662684,nm1053217","nm1664468,nm1621125"
tt0417875,nm1009137,"nm1009137,nm1070446"
tt0417876,"nm0148105,nm0512548",nm0958454
tt0417877,nm1662680,nm1662680
tt0417878,nm0137384,nm0137384
tt0417883,nm1662727,\N
tt0417887,nm0001090,nm0199309
tt0417890,"nm1662683,nm0433829,nm1655026","nm1662683,nm0433829,nm1655026"
tt0417893,"nm0302323,nm0721342",nm0575671
tt0417894,nm0745498,"nm1662744,nm0947710,nm1662786"
tt0417895,nm1664076,nm1664076
tt0417896,"nm0205860,nm0512548","nm1664458,nm0512548,nm1662760"
tt0417897,"nm0509327,nm0903088,nm0936851,nm0226290,nm0381269,nm0879493","nm0281291,nm0311903,nm0717977"
tt0417903,nm0894204,"nm0886668,nm0689017"
tt0417904,nm1665942,\N
tt0417905,\N,\N
tt0417907,nm0958257,"nm0958248,nm0958257"
tt0417909,"nm1435384,nm1662725","nm1662725,nm1536080"
tt0417911,nm1049039,nm1049039
tt0417912,nm0878763,\N
tt0417915,nm1310338,\N
tt0417917,nm0951139,"nm0414047,nm0951139"
tt0417918,\N,\N
tt0417923,nm1662156,nm1662156
tt0417924,"nm0512548,nm0626812","nm1105627,nm0512548,nm0626587"
tt0417925,nm0176368,nm0176368
tt0417926,"nm0727348,nm0069167",nm0069167
tt0417927,nm0702131,nm1666004
tt0417930,nm0002194,nm0002194
tt0417932,nm1662728,"nm2702236,nm4172688,nm4171962,nm4171805,nm2443021,nm1662728"
tt0417934,nm0357143,nm0748509
tt0417935,"nm0135167,nm0421827","nm0142849,nm0548151"
tt0417938,nm0308376,\N
tt0417940,nm0156017,nm0648339
tt0417942,nm1459512,nm1459512
tt0417943,nm0715733,nm0921421
tt0417944,nm0894787,"nm0148437,nm0158323,nm0894787"
tt0417945,nm0304604,"nm0304604,nm0513041"
tt0417949,nm1346885,nm1346885
tt0417950,nm1443923,nm1443923
tt0417951,nm0486237,nm0486237
tt0417953,\N,\N
tt0417954,nm0415007,nm0415007
tt0417956,\N,\N
tt0417958,nm1435062,nm1435062
tt0417963,nm0752193,nm2127036
tt0417965,nm0480044,\N
tt0417966,nm0725607,nm0725607
tt0417967,\N,\N
tt0417971,nm0652579,nm0652579
tt0417973,nm1721779,"nm1721764,nm1721785,nm1721786,nm1721779"
tt0417976,nm0155280,"nm0155280,nm0848826"
tt0417978,nm0040116,\N
tt0417988,nm0040116,\N
tt0417989,nm1386587,nm1386587
tt0417991,"nm0190853,nm1287750","nm1431194,nm11230010,nm0215853,nm3656453,nm2951012,nm1432775,nm1340266,nm0759260,nm2176530,nm1500652"
tt0417995,"nm0512548,nm0626812",nm0626587
tt0417997,nm0086471,\N
tt0418001,nm0615948,nm0615948
tt0418004,nm0827750,nm0827750
tt0418007,nm0000530,nm0000530
tt0418008,nm1664672,"nm1664672,nm1666016"
tt0418009,nm0421846,nm0369573
tt0418014,nm1665941,nm1665941
tt0418016,nm1662722,nm1662722
tt0418017,nm0435788,\N
tt0418018,nm0517029,"nm2034545,nm0517029,nm0210938"
tt0418020,nm1664091,nm1664091
tt0418032,\N,\N
tt0418034,nm0516220,nm3603456
tt0418035,nm0061489,"nm0092435,nm0000636"
tt0418038,nm0339254,\N
tt0418046,nm0208960,\N
tt0418047,nm0040116,\N
tt0418048,nm0596571,"nm0143353,nm1354190,nm0904729"
tt0418049,nm0892897,"nm0141138,nm0143353,nm0904729"
tt0418052,nm1347684,nm1662788
tt0418053,nm2537380,nm2894532
tt0418056,nm0559305,"nm0503693,nm0775659"
tt0418063,nm1416687,nm0677603
tt0418073,nm1662723,"nm1664451,nm1662804,nm1664449"
tt0418075,nm1410989,"nm1662777,nm1662778"
tt0418079,nm0936851,"nm0281291,nm0386045,nm0683511,nm0772967"
tt0418084,nm0998794,"nm0998794,nm0710011"
tt0418086,"nm0205803,nm1706378",nm0044741
tt0418089,nm0040116,\N
tt0418090,nm1665931,nm1665931
tt0418091,nm0320285,"nm0320285,nm1723239,nm0677758,nm0750048"
tt0418092,"nm0230964,nm0286671,nm0335283,nm0388198,nm0539950,nm0611683,nm0691194,nm0743949",\N
tt0418093,nm1667629,"nm1075407,nm1667629,nm1666022"
tt0418096,nm0542498,"nm1249419,nm1090330,nm1403790"
tt0418102,nm0221988,nm0597878
tt0418104,nm1383363,"nm1383363,nm1664461"
tt0418106,nm1041479,nm1041479
tt0418107,\N,\N
tt0418108,\N,\N
tt0418110,nm0686375,"nm1145142,nm0750048,nm0677758,nm0686375"
tt0418112,nm0040116,\N
tt0418115,nm0333705,"nm0040158,nm0459451,nm0778346"
tt0418118,nm1662726,\N
tt0418122,nm0549838,"nm0549838,nm0898183"
tt0418123,nm1202543,nm1202543
tt0418128,nm0516220,"nm0528978,nm0928492"
tt0418129,nm0350099,nm0350099
tt0418130,nm0001090,nm0199309
tt0418131,nm0262693,"nm0262693,nm0348363"
tt0418135,nm1664097,\N
tt0418139,nm0267943,nm0267943
tt0418141,"nm0421874,nm1245812","nm1250208,nm0770158,nm0878006,nm1245812"
tt0418142,nm0226768,nm0226768
tt0418149,\N,"nm0532168,nm0574241"
tt0418150,"nm0302323,nm0721342","nm0302323,nm0260491,nm0721342,nm0519983,nm0309453"
tt0418151,"nm0302323,nm0721342","nm0302323,nm0260491,nm0721342,nm0519983"
tt0418152,nm0415007,\N
tt0418156,nm1662713,\N
tt0418159,nm1663692,nm1663692
tt0418160,nm2816109,\N
tt0418162,nm1665952,nm1665952
tt0418164,nm1662733,nm1662733
tt0418165,nm0289011,"nm1668141,nm0289011"
tt0418170,nm0769103,\N
tt0418171,"nm1664849,nm1665919",\N
tt0418172,nm0401203,\N
tt0418173,nm0994332,"nm0716396,nm0270885,nm4075605,nm1662741,nm1662742,nm0339715,nm1554693,nm1661894,nm0994332,nm0996153,nm1664472"
tt0418174,nm0222135,nm0222135
tt0418177,nm0632479,nm0632479
tt0418180,nm1566919,nm1566919
tt0418181,nm1662721,\N
tt0418191,nm0297502,"nm0297502,nm1114416,nm3222575"
tt0418194,nm0315384,\N
tt0418195,nm7842983,"nm0442251,nm0826451,nm5899103,nm1473805"
tt0418196,nm0340997,"nm0343809,nm0690168"
tt0418199,nm1553332,nm1553332
tt0418202,nm0651995,nm0013072
tt0418203,nm0896856,nm0089777
tt0418204,nm0040116,\N
tt0418206,nm1662712,nm1662712
tt0418207,nm1589680,nm1589680
tt0418209,nm0102127,nm0880243
tt0418217,nm0040116,nm1291160
tt0418221,nm0451998,"nm1662766,nm1662791"
tt0418222,nm1076971,"nm1347443,nm1665996"
tt0418223,nm0743834,nm0743834
tt0418224,nm0533820,"nm0533820,nm0832559"
tt0418226,nm0374673,nm0718637
tt0418227,nm0108004,nm0991388
tt0418228,nm0823146,nm0084601
tt0418229,nm1506891,nm1506891
tt0418233,"nm1664075,nm1661706",\N
tt0418235,nm1776036,nm1706561
tt0418239,"nm0452102,nm0516360,nm0647438","nm0647438,nm0452102,nm0491956"
tt0418240,\N,\N
tt0418242,nm1074697,nm0309453
tt0418243,nm0745292,nm0745292
tt0418247,"nm0130549,nm2981664",\N
tt0418250,nm1662701,nm1662701
tt0418251,nm1664081,nm1664081
tt0418252,nm1126058,\N
tt0418253,nm0530789,nm0530789
tt0418254,nm0954381,\N
tt0418259,nm0893111,"nm0017623,nm0054649,nm0284958,nm0316034,nm0320495,nm0893111"
tt0418263,nm1094687,\N
tt0418265,nm0467341,nm0467341
tt0418266,nm0785966,nm0785966
tt0418267,"nm1649049,nm1664016","nm1649049,nm1664016"
tt0418268,"nm0027992,nm1509890",nm0027992
tt0418269,nm0267943,nm0267943
tt0418271,nm0719886,nm0931388
tt0418279,nm0000881,"nm0649460,nm0476064,nm0736966"
tt0418281,nm0454095,nm0454095
tt0418285,nm1665938,"nm1104806,nm0660178,nm1665938,nm0819996"
tt0418287,nm1665058,nm1665058
tt0418291,nm0169537,"nm0169537,nm1662787"
tt0418292,nm0758285,\N
tt0418294,nm0229914,nm0266430
tt0418299,nm0681535,"nm0274769,nm0681535,nm0741824"
tt0418303,nm1667635,nm1667635
tt0418305,nm1662720,nm1662720
tt0418308,nm0267943,nm0267943
tt0418309,nm0882445,"nm2658173,nm0548316,nm0882445"
tt0418310,nm1455402,nm1455402
tt0418312,nm0399594,nm1860640
tt0418315,nm0113617,nm1268794
tt0418316,\N,\N
tt0418318,nm0367547,nm1196725
tt0418320,nm1348556,nm1348556
tt0418322,nm0267943,nm0267943
tt0418323,nm1649362,nm1649362
tt0418324,nm0040116,\N
tt0418325,nm0556076,nm0556076
tt0418327,nm0912380,\N
tt0418329,nm1320422,nm2073429
tt0418330,"nm0361675,nm0793119",nm0407456
tt0418332,nm0267943,nm0267943
tt0418338,nm1473593,nm1141666
tt0418341,nm1126400,nm1126400
tt0418342,nm0012801,"nm0012801,nm1665971"
tt0418345,nm0902823,nm0902823
tt0418351,nm0097653,nm0097653
tt0418356,nm0267943,nm0267943
tt0418357,nm1190672,nm1190672
tt0418362,nm0223522,"nm0063357,nm0415514"
tt0418364,\N,\N
tt0418367,"nm0698297,nm1543850,nm0279567",\N
tt0418368,nm1671938,\N
tt0418370,nm0553379,"nm0553379,nm1818231,nm0954277"
tt0418372,\N,"nm1697442,nm1668035,nm1035261"
tt0418373,nm0226798,\N
tt0418375,nm0335658,"nm1754601,nm0743121"
tt0418377,"nm1671945,nm0611327",nm1671945
tt0418379,nm0291125,"nm0550295,nm1668163"
tt0418380,nm0652813,nm1143610
tt0418383,"nm0608007,nm1017012",\N
tt0418387,"nm1007856,nm1923331","nm2149059,nm2156827,nm14530961,nm1879049,nm2161288,nm8759737,nm2156092,nm0032157,nm2705657,nm1918682,nm1754527,nm1665980,nm2047019,nm3934854,nm1285087,nm0726534,nm1465558,nm14657589,nm2605359,nm2601065,nm3412891,nm1280973,nm1780031,nm1925278"
tt0418390,nm0657720,nm1665965
tt0418391,nm0690741,nm0526977
tt0418392,\N,\N
tt0418393,\N,\N
tt0418394,nm2756347,nm1122312
tt0418395,nm1256146,\N
tt0418396,nm0646179,"nm3202061,nm2644914,nm1145142,nm0224765,nm0274853,nm0551630,nm0646179,nm0862589"
tt0418399,"nm0735869,nm0220240","nm0220240,nm9690351,nm0735869"
tt0418401,"nm3429600,nm0834427,nm0504665,nm1243742,nm0115442,nm1590772,nm2429303,nm1437872,nm3687194,nm1574142",\N
tt0418402,"nm1371608,nm10097524,nm2977002",nm1371608
tt0418403,nm0081599,\N
tt0418407,nm1671938,\N
tt0418412,"nm1140121,nm6737725,nm2188938,nm1409746,nm6738390","nm5178297,nm6737725,nm6488523,nm6488522,nm0602355,nm0699962,nm6737729,nm1382622"
tt0418413,nm0066107,nm0943017
tt0418415,\N,nm1010380
tt0418424,"nm0367524,nm0312889,nm0242966,nm0299182,nm0593618,nm1046827,nm0265422,nm0025112,nm0996454,nm1752573,nm2005538,nm0711838,nm0507528,nm1069778,nm0578361,nm0623738,nm0801683,nm1012778","nm0367524,nm0630988,nm0608567,nm1386298,nm1979001,nm0296929,nm0124089,nm0420411,nm0674472,nm1802845,nm1525348,nm0565749,nm1275228,nm1920946,nm1094792"
tt0418426,nm1259873,nm1259999
tt0418427,nm0189327,"nm1662778,nm1665778"
tt0418429,nm0185699,"nm0056192,nm1672233"
tt0418430,nm0832093,"nm0307283,nm0589238"
tt0418432,nm0113965,\N
tt0418434,"nm0903819,nm1672078","nm0049354,nm1347692"
tt0418435,"nm1318340,nm0590769","nm0033520,nm1603393,nm0590769"
tt0418436,\N,nm0093905
tt0418437,"nm0141498,nm0044941,nm1164262",\N
tt0418438,nm0493944,nm0493944
tt0418439,\N,\N
tt0418440,nm0854576,"nm1665980,nm1049095"
tt0418442,"nm1493826,nm3457620,nm0154737",\N
tt0418443,"nm2547954,nm2582644,nm1636499,nm1279629",\N
tt0418445,\N,\N
tt0418446,\N,\N
tt0418449,\N,\N
tt0418450,"nm0395776,nm1189471","nm0031976,nm1345512,nm0303991,nm1002564,nm0972418,nm0698795,nm0788009"
tt0418451,nm1684585,"nm1676109,nm1684585,nm1680428,nm1672241"
tt0418453,\N,\N
tt0418455,nm0421314,nm0421314
tt0418457,nm0784577,\N
tt0418458,nm1672014,nm1650315
tt0418460,"nm0122216,nm0122217","nm1209132,nm1104579,nm0333033"
tt0418467,"nm1676039,nm1106529",\N
tt0418470,nm0784577,\N
tt0418471,"nm1671997,nm2686376",nm1665987
tt0418476,nm1066081,\N
tt0418477,\N,\N
tt0418484,nm1318393,"nm1318393,nm1678493,nm0799126"
tt0418485,nm0759848,nm0759848
tt0418487,nm0959977,\N
tt0418491,nm1037484,nm1037484
tt0418494,nm0027733,"nm1171024,nm0074719,nm0542520"
tt0418497,nm0556079,\N
tt0418499,nm0226323,nm0226323
tt0418511,nm0110978,"nm0016301,nm0110978"
tt0418515,nm6955979,nm0037791
tt0418531,nm0805374,nm0254707
tt0418535,nm1697522,"nm1697522,nm1664967,nm0078864,nm1698572"
tt0418539,nm0851537,nm0851537
tt0418545,nm0090034,nm0090034
tt0418582,\N,\N
tt0418583,nm1665910,nm1665910
tt0418585,nm1667622,nm1667622
tt0418586,nm0000524,nm0058983
tt0418587,nm1407554,nm1407554
tt0418589,"nm1669041,nm0912038",\N
tt0418590,nm0921631,"nm0547852,nm0691892,nm0921631"
tt0418592,\N,\N
tt0418593,nm0556079,"nm1672143,nm0556079"
tt0418594,nm1265226,nm1265226
tt0418595,nm0833810,"nm0584770,nm0833810"
tt0418598,nm1216990,"nm1216990,nm0864605"
tt0418599,nm0661345,"nm0110292,nm0551431,nm0661345"
tt0418602,nm1672034,"nm1714226,nm1715510,nm1720839,nm1720889,nm1672034,nm1720910,nm1718054,nm1718057"
tt0418603,nm0515491,"nm0045936,nm0133381,nm0207060"
tt0418604,nm1234893,"nm0026782,nm0362734"
tt0418605,"nm0069167,nm0727348",\N
tt0418611,nm1107383,"nm1107383,nm0160126"
tt0418612,nm0007210,nm0577516
tt0418614,"nm1667636,nm1668162","nm1667636,nm0638254,nm1668162"
tt0418619,"nm0827194,nm1294255","nm0258234,nm0827194,nm1294255,nm1394833,nm1367055,nm1319124,nm1319693"
tt0418621,nm1665905,nm0754934
tt0418623,nm0945617,"nm0782865,nm0847026,nm0644942"
tt0418624,nm1107383,nm1107383
tt0418625,"nm1435934,nm1108007,nm1112583,nm1315989","nm1435934,nm1108007,nm1112583,nm1315989"
tt0418627,nm0642882,"nm0756612,nm0642882"
tt0418631,nm0349654,nm0349654
tt0418634,\N,\N
tt0418635,nm1138774,nm1138774
tt0418636,nm0709101,nm0709101
tt0418639,nm0005705,"nm0005705,nm0415354"
tt0418640,nm1672033,nm1669668
tt0418642,nm0352961,nm0352961
tt0418646,nm0003776,nm1226733
tt0418647,nm0309691,nm0309691
tt0418648,nm1672059,nm1672059
tt0418650,nm1319057,"nm1319057,nm1319288,nm1626384"
tt0418651,"nm1664850,nm1665948","nm1664850,nm1665948"
tt0418652,nm1315229,nm1315229
tt0418653,nm0457883,nm0457883
tt0418657,nm0861826,"nm0861826,nm0749191"
tt0418658,nm0324244,"nm0324244,nm0731862"
tt0418659,nm0092149,nm0092149
tt0418662,nm1667641,nm1667641
tt0418663,nm1668958,nm0835635
tt0418670,\N,\N
tt0418672,nm0592178,"nm0937321,nm1106767"
tt0418675,nm1312641,"nm1312641,nm0938350"
tt0418676,nm0804662,nm0804662
tt0418680,nm0012860,nm0012860
tt0418681,nm0488108,"nm0170236,nm0765026"
tt0418686,nm0171560,"nm0171560,nm0182011"
tt0418688,nm1676059,nm1676059
tt0418689,nm0000142,"nm0115310,nm0353673,nm1669383,nm0694612"
tt0418690,nm1436455,nm1450944
tt0418692,nm0727348,\N
tt0418693,nm0427805,nm0067663
tt0418695,nm1672033,nm1669668
tt0418697,nm0176133,nm0176133
tt0418698,nm0788873,"nm1524886,nm0788873"
tt0418700,nm0784577,\N
tt0418701,nm0688031,"nm0212621,nm0586690"
tt0418704,nm0003761,nm0003761
tt0418705,nm1283275,"nm1350860,nm1275059,nm1277206,nm1232262"
tt0418709,nm0003761,nm0003761
tt0418712,nm1676060,"nm1669238,nm2398349,nm1676213,nm1676236"
tt0418714,nm0687044,\N
tt0418716,\N,\N
tt0418718,nm0959977,\N
tt0418727,nm0802634,nm0438627
tt0418729,"nm2845233,nm0486968",nm2845233
tt0418733,nm0644484,"nm0654032,nm0001789"
tt0418735,nm0079511,"nm0079511,nm1665320"
tt0418737,nm0974205,nm0974205
tt0418739,nm0646215,"nm5240128,nm0182275,nm0646215"
tt0418741,nm0392305,"nm0392305,nm1367055,nm1394833,nm1319124,nm1319693"
tt0418743,nm1047314,nm1047314
tt0418746,"nm0155988,nm1667638",nm1665986
tt0418749,nm0784577,\N
tt0418750,nm1119671,nm1119671
tt0418752,nm0937253,nm1264216
tt0418753,"nm0047259,nm0053190","nm0047259,nm0053190"
tt0418757,nm1672033,nm1672179
tt0418758,nm0100365,nm0494598
tt0418759,nm0208545,nm1628102
tt0418760,nm1515024,\N
tt0418762,nm1672019,nm1085907
tt0418763,nm0005222,"nm0115310,nm1666018"
tt0418765,"nm1339032,nm2133250","nm1339032,nm2128256,nm2133250"
tt0418766,\N,\N
tt0418767,nm0959977,\N
tt0418769,nm1114031,"nm0818922,nm0052246,nm0342032,nm0204884"
tt0418773,nm0607275,nm0533666
tt0418775,nm0959977,\N
tt0418776,nm1671997,nm1672102
tt0418778,nm0643696,"nm0453965,nm0643696"
tt0418781,nm1665905,"nm1454363,nm0436424"
tt0418783,nm0253298,\N
tt0418784,nm0959977,\N
tt0418786,nm1665908,nm1665908
tt0418787,nm0008878,nm1703677
tt0418791,nm0959977,\N
tt0418793,nm0258902,"nm0238898,nm0781261"
tt0418795,nm1834170,nm1834170
tt0418797,"nm1669668,nm1672033",nm1669668
tt0418798,nm0438855,nm0438855
tt0418799,nm0959977,\N
tt0418800,nm0959977,\N
tt0418801,nm0959977,\N
tt0418802,nm0768422,"nm0468805,nm0768422"
tt0418805,\N,\N
tt0418808,nm1596503,"nm1666011,nm1596503,nm1668146"
tt0418809,nm0258581,nm0960106
tt0418810,nm0209853,nm0407150
tt0418811,nm0347890,"nm0230479,nm0876561"
tt0418812,nm0959977,nm0015611
tt0418815,nm0367915,"nm1668136,nm0367915"
tt0418816,\N,\N
tt0418817,\N,"nm13068429,nm13068427,nm0783717"
tt0418818,nm0788391,\N
tt0418819,nm0001681,nm0001681
tt0418822,nm0087741,nm1676188
tt0418823,nm0254123,\N
tt0418824,nm1066081,\N
tt0418825,nm0335924,nm0335924
tt0418831,nm1246883,nm0498080
tt0418832,nm0899364,"nm1083676,nm0899364,nm2316149"
tt0418835,nm0513600,"nm0513600,nm0257129,nm0649907,nm11801935"
tt0418837,nm0607551,"nm0607551,nm0788945"
tt0418838,nm1676032,\N
tt0418839,nm1664666,nm1666013
tt0418847,nm0218252,nm0218252
tt0418849,nm0121789,\N
tt0418851,nm1270715,nm1270715
tt0418852,\N,\N
tt0418853,\N,\N
tt0418854,"nm1519271,nm1487663","nm1519271,nm1487663"
tt0418857,nm1672033,nm1669668
tt0418858,nm0959977,\N
tt0418859,nm0959977,\N
tt0418860,nm1672033,nm1669668
tt0418862,nm1672033,nm1669668
tt0418863,nm1672033,nm1669668
tt0418865,nm1672033,nm1669668
tt0418866,nm1672033,nm1672249
tt0418867,nm1669021,"nm1672097,nm1676194,nm1251677,nm1676209,nm1346689"
tt0418869,nm0725526,nm0725526
tt0418872,nm0015214,"nm0015214,nm1419498"
tt0418873,"nm1671981,nm1277564","nm0124020,nm1671981,nm0833713,nm0857543"
tt0418879,nm1424658,"nm1672277,nm1424658"
tt0418880,nm0201713,"nm0201713,nm0080327,nm0802143,nm3168813"
tt0418881,nm1843238,\N
tt0418884,nm0244424,nm0244422
tt0418887,nm0236729,nm0236729
tt0418888,nm1293437,\N
tt0418891,nm0028065,\N
tt0418893,nm0408389,nm0649320
tt0418896,nm1411179,nm1411179
tt0418897,nm0366573,"nm0055634,nm0582750,nm0804345"
tt0418903,nm0755663,"nm1671398,nm0755663"
tt0418905,nm0571965,"nm1676160,nm0140170"
tt0418906,nm0451262,nm5507508
tt0418914,"nm1676894,nm0693599","nm0972390,nm0589166,nm0589247"
tt0418915,"nm1669023,nm1672057",\N
tt0418916,"nm1669023,nm1672057",\N
tt0418924,nm0209853,nm1672135
tt0418928,nm0205829,nm0781261
tt0418929,\N,nm2276296
tt0418930,nm0556079,nm1672238
tt0418933,\N,\N
tt0418937,nm0727348,nm0299860
tt0418940,"nm0400071,nm0544286",\N
tt0418941,nm0665889,\N
tt0418955,nm1048521,\N
tt0418957,nm1514370,nm1514370
tt0418959,\N,\N
tt0418961,nm1672033,"nm1669668,nm1672247"
tt0418963,nm1672033,"nm1669668,nm1672247"
tt0418964,nm1672033,"nm1669668,nm1672247"
tt0418968,nm1066081,\N
tt0418977,nm0991489,\N
tt0418982,nm1061993,"nm1061993,nm0739255"
tt0418984,nm1672033,nm1669668
tt0418985,nm0490324,nm0490324
tt0418986,nm1336296,"nm1672141,nm1743448"
tt0418987,nm1672033,nm1669668
tt0418997,nm1670283,nm1670283
tt0418998,nm0784577,\N
tt0418999,\N,\N
tt0419000,nm0959977,\N
tt0419005,nm0438030,\N
tt0419020,nm2035990,nm2396132
tt0419022,nm0341001,"nm0106966,nm1259708"
tt0419023,nm0772451,nm0772451
tt0419025,nm0947711,"nm1350848,nm0276962,nm1672234"
tt0419026,nm1064411,nm1064411
tt0419034,\N,\N
tt0419041,\N,\N
tt0419054,\N,\N
tt0419055,nm0147389,"nm1354190,nm0904729"
tt0419056,nm1665932,"nm1665932,nm1302290"
tt0419058,nm0903423,nm0903423
tt0419059,nm0003776,nm0003776
tt0419062,nm1722750,nm1722750
tt0419065,nm0316830,"nm0172741,nm0886972"
tt0419067,nm1320619,nm1320619
tt0419069,"nm1626341,nm0468837",nm1626341
tt0419073,nm0605186,"nm1232670,nm0605186"
tt0419078,"nm0794415,nm0952272",\N
tt0419080,nm0854578,nm0854578
tt0419081,nm0939584,nm0939584
tt0419083,nm0797672,"nm7470203,nm0797672"
tt0419085,nm0727348,\N
tt0419086,nm0046220,\N
tt0419088,nm1442684,\N
tt0419090,nm1300137,"nm1300137,nm1280210,nm1668694"
tt0419091,nm1665953,\N
tt0419092,nm0788158,\N
tt0419094,nm1672067,nm1672067
tt0419095,nm1672033,nm1669668
tt0419097,\N,\N
tt0419098,nm1294309,"nm1723228,nm1294309"
tt0419099,nm0003284,nm0003284
tt0419100,nm1667631,"nm1667578,nm1667631"
tt0419101,nm1671985,"nm1671985,nm1860670"
tt0419102,nm0312988,"nm0342278,nm0342303,nm0830699,nm0312988"
