tconst,averagerating,numvotes
tt0330527,5.3,6
tt0330528,5.0,14
tt0330529,7.2,38
tt0330530,8.2,115
tt0330532,7.1,22
tt0330536,7.4,2217
tt0330539,6.2,470
tt0330540,3.4,462
tt0330541,3.1,589
tt0330548,3.8,108
tt0330556,6.2,39
tt0330559,4.7,55
tt0330561,5.2,14
tt0330562,7.5,68
tt0330563,6.7,19
tt0330564,8.2,9
tt0330566,7.5,70
tt0330568,4.5,650
tt0330570,8.3,42
tt0330572,5.4,20
tt0330577,7.3,13
tt0330579,7.8,7
tt0330582,6.5,120
tt0330583,6.9,178
tt0330588,4.2,942
tt0330589,7.7,10
tt0330591,5.7,19
tt0330592,7.7,93
tt0330594,7.8,15
tt0330597,4.4,58
tt0330598,5.8,78
tt0330601,6.9,14
tt0330602,6.7,6857
tt0330607,5.7,24
tt0330612,6.0,10
tt0330617,8.2,11
tt0330620,7.2,11
tt0330622,8.1,28
tt0330627,6.3,20
tt0330629,7.8,7
tt0330633,7.8,26
tt0330634,4.2,4045
tt0330640,5.7,9
tt0330644,5.5,32
tt0330647,5.8,25
tt0330648,7.1,111
tt0330653,6.7,19
tt0330654,7.4,21
tt0330657,8.1,30
tt0330660,8.0,9
tt0330664,6.8,1106
tt0330670,4.5,119
tt0330677,8.3,8
tt0330684,5.5,46
tt0330686,6.7,113
tt0330691,4.8,5552
tt0330695,5.0,199
tt0330696,6.2,11
tt0330697,4.6,172
tt0330699,6.2,40
tt0330702,7.0,8368
tt0330706,3.0,16
tt0330707,6.7,130
tt0330711,5.5,152
tt0330713,7.4,160
tt0330714,2.0,40
tt0330718,9.0,89
tt0330719,5.8,77
tt0330720,5.5,317
tt0330722,6.1,32
tt0330732,6.1,11
tt0330734,7.3,83
tt0330735,7.7,34
tt0330736,5.4,14
tt0330740,7.8,13
tt0330741,7.1,172
tt0330743,8.1,21
tt0330744,7.1,14
tt0330747,6.2,11
tt0330748,4.8,9
tt0330751,3.0,6
tt0330752,7.8,35
tt0330756,7.8,9
tt0330759,6.0,12
tt0330760,6.5,1512
tt0330765,7.2,25
tt0330768,7.0,424
tt0330769,4.0,6
tt0330772,6.7,13
tt0330775,6.8,388
tt0330777,6.2,40
tt0330778,5.6,40
tt0330779,6.8,8
tt0330781,7.2,14
tt0330783,6.2,344
tt0330788,7.9,67
tt0330790,7.0,121
tt0330793,6.4,166473
tt0330794,7.2,12
tt0330795,2.8,1267
tt0330796,4.9,11
tt0330799,5.4,36
tt0330800,6.4,36
tt0330801,7.6,2140
tt0330802,7.1,2274
tt0330804,4.0,60
tt0330805,6.4,6
tt0330807,6.7,36
tt0330809,7.6,12
tt0330821,5.8,14
tt0330827,7.5,63
tt0330829,8.4,6196
tt0330830,6.1,45
tt0330831,5.9,167
tt0330832,3.5,109
tt0330835,6.5,102
tt0330837,7.1,32
tt0330839,6.4,10
tt0330840,5.9,61
tt0330841,6.8,22
tt0330842,3.5,54
tt0330843,6.8,7528
tt0330846,5.8,12
tt0330850,6.2,12
tt0330855,6.3,26
tt0330859,6.6,1172
tt0330860,6.7,58
tt0330862,7.2,36
tt0330865,7.8,20
tt0330866,6.6,12
tt0330867,4.2,22
tt0330868,6.3,8
tt0330870,7.4,27
tt0330871,8.8,14
tt0330883,8.6,38
tt0330884,7.3,58
tt0330885,7.3,66
tt0330886,7.6,7
tt0330889,6.1,182
tt0330890,6.7,237
tt0330891,3.2,15
tt0330893,6.3,29
tt0330895,8.7,9
tt0330896,4.5,163
tt0330897,8.4,16
tt0330899,7.9,46
tt0330901,7.1,12
tt0330904,6.8,5061
tt0330908,6.8,19
tt0330910,6.3,20
tt0330911,7.0,1893
tt0330913,6.2,55
tt0330914,8.0,13
tt0330916,5.5,44
tt0330920,6.7,26
tt0330922,5.6,40
tt0330929,4.7,24
tt0330930,6.8,276
tt0330934,5.8,13
tt0330936,6.8,114
tt0330937,5.6,17
tt0330942,6.0,31
tt0330944,8.0,763
tt0330945,8.8,21
tt0330947,7.8,52
tt0330949,5.2,16
tt0330950,7.0,129
tt0330951,8.6,175
tt0330953,8.2,78
tt0330954,7.5,18
tt0330955,7.7,457
tt0330956,8.1,80
tt0330958,7.9,678
tt0330959,7.4,52
tt0330962,6.1,83
tt0330963,8.0,77
tt0330967,7.9,9
tt0330970,7.1,20
tt0330972,6.6,238
tt0330973,7.6,74
tt0330974,7.2,43
tt0330976,4.1,21
tt0330977,6.0,1963
tt0330981,6.8,14
tt0330983,6.5,32
tt0330986,9.0,9
tt0330987,7.2,18
tt0330989,4.4,216
tt0330990,7.1,20
tt0330992,8.3,19
tt0330993,7.1,10
tt0330994,1.5,9420
tt0330999,7.2,245
tt0331000,6.9,318
tt0331001,5.5,6
tt0331002,8.0,8
tt0331003,5.9,17
tt0331004,6.3,44
tt0331006,6.4,22
tt0331013,6.6,12
tt0331018,7.3,7
tt0331019,6.2,37
tt0331026,7.7,9
tt0331032,1.2,9
tt0331034,6.4,7
tt0331035,5.3,18
tt0331036,7.1,9
tt0331037,7.0,10
tt0331038,7.8,7
tt0331040,1.8,349
tt0331041,6.3,531
tt0331042,4.6,231
tt0331046,5.9,24
tt0331052,7.3,50
tt0331055,6.6,13
tt0331057,7.7,26
tt0331059,6.5,19
tt0331067,1.1,123
tt0331068,6.9,349
tt0331072,3.9,514
tt0331075,5.6,265
tt0331076,6.2,34
tt0331079,8.2,31
tt0331080,7.1,2660
tt0331081,8.1,62
tt0331083,7.9,36
tt0331084,4.4,39
tt0331085,6.9,12
tt0331088,6.4,319
tt0331097,4.1,23
tt0331100,5.1,78
tt0331106,5.1,118
tt0331107,5.3,7
tt0331121,6.8,22
tt0331126,7.0,92
tt0331130,7.0,12
tt0331132,6.2,19
tt0331133,8.4,8
tt0331134,8.0,616
tt0331135,7.0,297
tt0331136,7.2,389
tt0331137,8.1,276
tt0331139,8.4,21
tt0331143,2.7,43
tt0331144,7.2,23
tt0331146,3.8,33
tt0331148,4.6,149
tt0331153,4.0,37
tt0331154,7.0,284
tt0331156,7.6,159
tt0331157,6.7,8
tt0331159,6.9,14
tt0331160,7.8,59
tt0331164,5.6,5
tt0331166,6.0,8
tt0331167,6.2,52
tt0331175,7.1,2475
tt0331177,7.7,15
tt0331185,6.4,67
tt0331186,7.4,92
tt0331187,7.0,80
tt0331188,8.5,36
tt0331189,6.5,1058
tt0331191,9.4,40
tt0331192,7.3,15
tt0331193,5.9,21
tt0331196,7.1,23
tt0331202,5.0,22
tt0331203,7.8,22
tt0331205,6.0,16
tt0331206,3.3,13
tt0331210,7.2,19
tt0331212,5.8,393
tt0331213,2.0,94
tt0331216,4.3,1276
tt0331217,8.4,1036
tt0331218,7.3,4134
tt0331221,6.3,19
tt0331222,6.8,16
tt0331223,7.7,10
tt0331225,6.7,237
tt0331226,8.3,44
tt0331229,8.0,7
tt0331230,9.6,37
tt0331231,6.2,620
tt0331232,8.3,41
tt0331234,8.2,8
tt0331235,5.2,11
tt0331236,6.7,9
tt0331237,6.9,12
tt0331238,5.7,7
tt0331242,5.6,7
tt0331243,7.1,8
tt0331249,7.7,87
tt0331251,5.9,34
tt0331252,4.3,44
tt0331253,7.2,14
tt0331254,8.5,13
tt0331255,4.2,11
tt0331256,3.5,391
tt0331258,6.1,37
tt0331261,6.7,21
tt0331262,7.0,91
tt0331265,8.4,19
tt0331270,5.1,45
tt0331274,6.7,129
tt0331280,7.3,12
tt0331281,5.6,44
tt0331282,6.9,1898
tt0331283,7.5,14
tt0331285,6.6,43
tt0331289,6.7,8
tt0331290,5.1,17
tt0331292,7.3,19
tt0331294,7.8,35
tt0331295,6.6,98
tt0331298,2.8,13
tt0331306,7.8,13
tt0331307,8.2,65
tt0331308,7.9,16
tt0331311,6.1,87
tt0331312,7.8,68
tt0331314,4.8,418
tt0331315,3.4,19
tt0331318,7.8,24
tt0331319,6.2,7
tt0331320,6.9,19
tt0331321,4.7,824
tt0331322,4.5,86
tt0331326,8.2,7
tt0331327,3.5,181
tt0331328,6.2,68
tt0331329,7.2,9
tt0331330,9.1,10
tt0331332,7.4,11
tt0331334,3.5,999
tt0331338,6.2,1735
tt0331341,4.5,18
tt0331342,9.8,21
tt0331343,8.3,11
tt0331344,7.4,38
tt0331347,7.1,21
tt0331350,5.6,134
tt0331351,8.8,11
tt0331353,6.4,17
tt0331354,8.4,8
tt0331355,6.9,99
tt0331357,4.0,404
tt0331360,5.9,31
tt0331364,7.7,30
tt0331366,6.4,179
tt0331370,7.1,6593
tt0331372,7.1,14
tt0331380,7.9,30
tt0331381,5.9,17
tt0331387,8.6,11
tt0331389,7.7,986
tt0331390,8.8,42
tt0331391,5.0,90
tt0331395,7.0,9
tt0331396,5.2,21
tt0331398,8.5,109
tt0331400,9.1,35
tt0331404,8.3,23
tt0331405,6.8,46
tt0331407,5.9,52
tt0331408,5.7,168
tt0331409,5.8,187
tt0331410,6.7,388
tt0331411,7.3,27
tt0331412,8.8,24
tt0331413,5.1,19
tt0331415,6.9,62
tt0331417,8.1,24
tt0331418,7.3,34
tt0331419,6.2,6
tt0331421,5.1,1087
tt0331423,3.7,56
tt0331425,7.1,62
tt0331426,8.5,16
tt0331427,6.7,13
tt0331428,7.1,15
tt0331430,6.5,451
tt0331431,4.8,142
tt0331432,3.2,470
tt0331434,5.6,25
tt0331435,7.0,13
tt0331436,8.5,252
tt0331437,3.9,102
tt0331438,8.1,9
tt0331439,7.9,192
tt0331440,7.6,13
tt0331441,5.4,43
tt0331444,7.9,11
tt0331445,7.4,12
tt0331448,6.9,60
tt0331451,6.2,15
tt0331453,6.7,214
tt0331454,6.0,11
tt0331458,7.6,64
tt0331460,8.7,25
tt0331461,8.7,28
tt0331464,4.0,61
tt0331466,4.1,475
tt0331468,5.0,24066
tt0331470,5.8,39
tt0331471,7.1,42
tt0331472,4.5,115
tt0331473,4.6,9
tt0331474,4.6,15
tt0331475,5.9,98
tt0331476,6.5,45
tt0331478,10.0,5
tt0331479,3.1,600
tt0331480,7.2,21
tt0331481,4.7,30
tt0331485,6.0,6
tt0331486,9.0,56
tt0331487,6.4,98
tt0331488,3.2,2000
tt0331489,8.0,47
tt0331491,4.6,61
tt0331496,6.8,17
tt0331497,6.9,18
tt0331500,6.1,27
tt0331504,3.8,10
tt0331505,4.7,55
tt0331508,4.9,223
tt0331509,3.6,833
tt0331513,4.4,16
tt0331515,5.8,27
tt0331517,7.0,8
tt0331525,5.8,379
tt0331526,5.4,24
tt0331527,7.4,1682
tt0331528,7.2,10
tt0331529,6.4,69
tt0331531,4.3,7
tt0331532,3.1,58
tt0331534,5.4,20
tt0331535,6.1,200
tt0331536,4.4,13
tt0331537,6.2,6
tt0331538,8.8,14
tt0331541,5.9,112
tt0331542,6.0,33
tt0331543,7.0,120
tt0331547,5.8,21
tt0331553,5.7,10
tt0331555,7.7,610
tt0331556,7.0,102
tt0331559,7.3,56
tt0331560,7.6,2520
tt0331562,7.6,11
tt0331563,6.0,275
tt0331564,3.8,15
tt0331570,7.9,152
tt0331571,7.2,10
tt0331573,6.2,23
tt0331574,8.5,14
tt0331575,7.5,23
tt0331576,8.3,12
tt0331581,5.6,106
tt0331582,9.6,15
tt0331583,9.8,12
tt0331586,7.6,31
tt0331589,7.4,19
tt0331591,8.5,16
tt0331593,6.7,95
tt0331595,7.5,29
tt0331596,5.2,159
tt0331597,3.3,77
tt0331598,6.5,37
tt0331599,6.8,61
tt0331601,4.1,102
tt0331602,7.8,14
tt0331604,6.7,23
tt0331608,7.0,71
tt0331611,7.4,19
tt0331614,6.7,77
tt0331619,7.5,15
tt0331621,7.0,1022
tt0331623,7.5,18
tt0331625,5.2,334
tt0331627,6.5,21
tt0331629,7.4,114
tt0331632,5.2,62030
tt0331633,7.4,22
tt0331634,7.5,12
tt0331636,7.4,21
tt0331637,4.5,15
tt0331639,6.1,5160
tt0331642,7.0,817
tt0331643,4.4,293
tt0331646,8.1,53
tt0331649,7.4,19
tt0331650,7.4,19
tt0331652,4.2,193
tt0331654,9.2,18
tt0331655,5.4,70
tt0331657,6.0,20
tt0331660,4.5,27
tt0331666,6.3,25
tt0331668,7.3,75
tt0331674,8.0,29
tt0331675,7.6,10
tt0331686,7.0,14
tt0331692,5.0,32
tt0331697,6.2,142
tt0331698,6.5,419
tt0331700,7.1,50
tt0331701,6.7,1062
tt0331703,5.7,12
tt0331711,6.0,154
tt0331719,4.4,14
tt0331720,5.2,61
tt0331722,6.6,7
tt0331727,6.6,6
tt0331728,3.4,21
tt0331731,7.6,80
tt0331732,8.8,1172
tt0331734,8.7,23
tt0331736,7.9,43
tt0331737,5.3,46
tt0331740,8.7,274
tt0331741,7.3,18
tt0331743,7.2,957
tt0331744,7.5,3463
tt0331745,5.6,33
tt0331749,3.4,32
tt0331750,7.3,17
tt0331753,8.2,20
tt0331754,4.6,34
tt0331755,7.9,113
tt0331758,7.7,7
tt0331762,8.7,21
tt0331763,6.8,10
tt0331764,8.3,14
tt0331765,6.2,7
tt0331770,6.4,41
tt0331772,7.0,19
tt0331776,7.7,168
tt0331781,8.2,28
tt0331783,7.6,13
tt0331786,9.0,266
tt0331788,6.6,8
tt0331789,4.9,26
tt0331790,2.8,6
tt0331794,8.7,52
tt0331800,8.1,450
tt0331802,7.8,276
tt0331803,6.1,425
tt0331804,5.3,17
tt0331805,5.9,76
tt0331806,6.0,180
tt0331807,7.6,29
tt0331808,8.5,37
tt0331810,5.5,94
tt0331811,7.1,49149
tt0331812,7.2,56
tt0331813,8.3,24
tt0331814,6.3,56
tt0331815,8.9,23
tt0331816,8.5,34
tt0331817,6.7,81
tt0331818,5.7,11
tt0331819,8.0,51
tt0331822,7.4,139
tt0331823,5.5,7
tt0331829,5.5,47
tt0331832,4.9,17
tt0331834,5.5,1460
tt0331835,4.3,110
tt0331836,6.0,49
tt0331837,7.7,12
tt0331842,4.4,12
tt0331845,8.0,35
tt0331846,7.7,12
tt0331848,1.3,19
tt0331849,8.0,35
tt0331850,3.4,9
tt0331851,5.3,1181
tt0331852,3.9,19
tt0331853,5.2,9
tt0331855,4.6,26
tt0331856,4.1,21
tt0331857,7.2,19
tt0331862,6.8,23
tt0331863,6.9,142
tt0331864,6.3,58
tt0331866,6.5,12
tt0331867,7.3,30
tt0331870,7.9,11
tt0331871,4.9,12
tt0331872,7.6,26
tt0331875,5.6,9
tt0331877,7.2,7
tt0331878,6.5,6
tt0331879,6.2,32
tt0331880,4.7,15
tt0331882,6.4,116
tt0331885,6.5,42
tt0331886,6.2,28
tt0331889,7.4,72
tt0331891,5.8,39
tt0331894,7.7,65
tt0331902,6.0,5
tt0331905,8.4,37
tt0331906,5.6,181
tt0331910,7.0,48
tt0331914,7.9,26
tt0331926,8.0,18
tt0331927,5.8,10
tt0331928,6.1,36
tt0331929,8.4,5
tt0331931,6.8,9
tt0331932,6.9,9
tt0331933,5.4,24778
tt0331934,6.3,144
tt0331940,6.8,25
tt0331941,7.2,19
tt0331942,7.1,18
tt0331943,4.6,18
tt0331944,6.7,36
tt0331945,4.2,14
tt0331946,6.2,15
tt0331947,5.9,30
tt0331948,6.2,31
tt0331949,6.0,28
tt0331950,6.5,29
tt0331952,5.8,14233
tt0331953,5.6,31008
tt0331959,7.8,23
tt0331960,8.5,48
tt0331963,6.9,13
tt0331966,8.0,7
tt0331967,6.5,56
tt0331970,4.6,107
tt0331973,6.9,36
tt0331974,6.7,162
tt0331975,6.8,94
tt0331977,6.9,62
tt0331981,7.5,104
tt0331982,9.3,12
tt0331983,5.7,13
tt0331986,7.2,15
tt0331990,7.4,15
tt0331992,8.7,259
tt0331997,6.2,118
tt0331998,4.5,23
tt0331999,8.0,259
tt0332003,6.8,29
tt0332007,6.1,13
tt0332009,4.5,83
tt0332012,6.1,54
tt0332015,8.0,52
tt0332016,6.7,48
tt0332017,7.1,8
tt0332018,8.7,20
tt0332019,4.3,34
tt0332020,5.8,32
tt0332021,4.8,269
tt0332022,6.3,140
tt0332023,4.3,17
tt0332024,6.4,16
tt0332027,5.5,52
tt0332029,6.3,28
tt0332042,7.8,515
tt0332045,7.0,7
tt0332047,6.2,46680
tt0332051,6.9,18
tt0332056,5.8,173
tt0332058,4.8,8
tt0332067,4.6,10
tt0332068,7.8,60
tt0332069,5.7,230
tt0332071,6.3,25
tt0332072,1.8,38
tt0332075,4.7,15
tt0332079,4.6,111
tt0332081,8.1,42
tt0332086,5.7,27
tt0332088,8.7,16
tt0332093,4.5,44
tt0332094,4.9,26
tt0332101,7.8,26
tt0332103,8.5,73
tt0332112,7.1,21
tt0332115,6.7,45
tt0332127,7.7,9
tt0332129,5.9,84
tt0332136,7.0,33285
tt0332139,3.9,20
tt0332145,6.0,7
tt0332146,8.4,13
tt0332150,5.5,58
tt0332151,5.2,121
tt0332158,6.8,25
tt0332159,6.8,25
tt0332160,7.6,71
tt0332161,7.7,301
tt0332166,5.0,28
tt0332167,5.3,142
tt0332170,6.4,11
tt0332174,8.3,8
tt0332175,5.4,13
tt0332179,7.4,29
tt0332180,7.0,10
tt0332183,6.9,56
tt0332190,2.1,34
tt0332191,7.8,17
tt0332192,5.1,8
tt0332194,5.0,369
tt0332202,3.6,10
tt0332203,4.5,13
tt0332206,6.6,91
tt0332208,4.3,28
tt0332220,5.3,76
tt0332222,5.7,6
tt0332224,7.2,668
tt0332225,6.8,77
tt0332226,5.0,315
tt0332229,7.0,131
tt0332235,6.5,59
tt0332239,6.2,216
tt0332240,6.1,19
tt0332246,5.0,9
tt0332247,7.2,32
tt0332249,6.8,12
tt0332251,8.8,16
tt0332253,4.7,82
tt0332256,1.5,29
tt0332257,8.4,16
tt0332258,4.8,128
tt0332260,6.1,133
tt0332262,6.0,12
tt0332263,7.5,8
tt0332264,4.4,81
tt0332266,7.0,14
tt0332269,9.2,38
tt0332270,5.2,49
tt0332271,7.7,28
tt0332273,7.3,13
tt0332275,7.3,133
tt0332279,3.5,19
tt0332280,7.8,595563
tt0332281,5.3,1538
tt0332283,5.0,262
tt0332284,8.6,413
tt0332285,7.1,3400
tt0332288,8.1,523
tt0332294,3.1,74
tt0332299,6.0,23
tt0332300,7.8,189
tt0332308,6.3,139
tt0332310,3.6,65
tt0332311,5.2,34
tt0332313,4.5,307
tt0332314,6.8,6
tt0332318,3.9,1450
tt0332320,4.6,95
tt0332322,6.0,165
tt0332326,4.6,8
tt0332328,2.8,58
tt0332332,5.1,10
tt0332335,5.9,17
tt0332336,7.2,26
tt0332337,6.7,21
tt0332338,7.0,90
tt0332343,4.6,375
tt0332344,7.0,228
tt0332347,7.1,25
tt0332348,2.7,40
tt0332352,8.9,8
tt0332354,5.5,11
tt0332355,7.4,14
tt0332356,7.8,19
tt0332357,6.3,45
tt0332358,3.9,240
tt0332360,7.7,17
tt0332362,6.6,11
tt0332363,5.4,14
tt0332364,6.9,45
tt0332365,4.8,102
tt0332369,6.7,15
tt0332371,5.5,13
tt0332374,6.3,64
tt0332375,6.7,48044
tt0332379,7.2,319540
tt0332380,6.8,31
tt0332381,6.8,1733
tt0332385,4.1,28
tt0332386,4.1,50
tt0332388,5.8,12
tt0332389,4.5,158
tt0332392,8.0,9
tt0332393,7.5,14
tt0332398,5.5,70
tt0332399,4.9,381
tt0332400,6.0,14
tt0332401,6.6,26
tt0332402,6.6,25
tt0332403,6.7,20
tt0332404,4.4,110
tt0332405,4.2,79
tt0332408,6.2,77
tt0332409,7.7,14
tt0332410,7.4,49
tt0332411,5.2,34
tt0332414,7.0,9
tt0332419,7.1,10
tt0332420,6.2,13
tt0332422,7.1,590
tt0332423,4.9,71
tt0332424,8.7,15
tt0332425,6.5,32
tt0332430,3.0,28
tt0332433,5.4,41
tt0332436,6.4,427
tt0332441,5.1,175
tt0332445,4.5,56
tt0332446,5.6,73
tt0332452,7.3,553802
tt0332453,8.0,25
tt0332455,7.8,14
tt0332456,4.6,18
tt0332457,6.4,50
tt0332458,7.1,222
tt0332478,3.0,12
tt0332479,5.9,17
tt0332480,6.6,53
tt0332482,5.1,12
tt0332483,5.7,17
tt0332484,3.2,26
tt0332489,8.8,10
tt0332492,5.8,20
tt0332493,6.5,19
tt0332494,6.3,222
tt0332496,6.8,18
tt0332497,7.9,16
tt0332498,5.7,27
tt0332502,5.7,7
tt0332503,6.6,10
tt0332504,6.3,34
tt0332506,3.1,30
tt0332507,6.1,27
tt0332511,7.4,22
tt0332512,5.7,8
tt0332514,7.7,27
tt0332516,5.5,24
tt0332519,5.9,23
tt0332520,8.8,17
tt0332521,4.9,61
tt0332524,6.8,37
tt0332526,3.5,31
tt0332527,8.4,11
tt0332529,6.9,85
tt0332530,6.3,29
tt0332531,6.5,16
tt0332532,6.6,13
tt0332533,5.7,10
tt0332534,9.1,15
tt0332535,8.3,16
tt0332536,5.6,81
tt0332537,3.8,11
tt0332539,4.0,12
tt0332555,8.2,100
tt0332558,6.8,74
tt0332559,7.2,33
tt0332563,6.9,117
tt0332564,8.7,11
tt0332565,7.0,45
tt0332566,6.2,7
tt0332569,6.9,269
tt0332571,8.8,7
tt0332573,5.5,8
tt0332576,6.1,98
tt0332577,5.8,15
tt0332580,6.7,131
tt0332588,5.7,15
tt0332593,6.3,15
tt0332604,7.5,88
tt0332605,7.0,2872
tt0332606,7.4,11
tt0332610,8.8,34
tt0332614,7.4,18
tt0332615,4.5,11
tt0332617,8.8,17
tt0332618,7.9,101
tt0332619,4.7,99
tt0332626,7.0,610
tt0332630,7.5,76
tt0332634,7.0,7
tt0332636,6.4,122
tt0332639,7.4,4437
tt0332640,7.7,459
tt0332642,8.0,42
tt0332649,6.5,43
tt0332658,6.8,16260
tt0332659,7.9,47
tt0332663,8.6,822
tt0332664,8.6,62
tt0332669,7.5,64
tt0332676,8.7,9
tt0332679,5.4,34
tt0332686,5.5,27
tt0332691,4.7,8
tt0332697,7.3,27
tt0332699,6.5,267
tt0332701,7.0,130
tt0332702,5.5,94
tt0332706,6.7,322
tt0332710,5.8,21
tt0332712,4.5,3836
tt0332716,7.5,24
tt0332717,7.3,121
tt0332718,5.3,83
tt0332720,6.7,358
tt0332724,6.8,42
tt0332729,7.4,6
tt0332732,6.9,405
tt0332734,7.3,74
tt0332736,5.2,27
tt0332737,6.5,17
tt0332741,5.9,153
tt0332743,7.0,457
tt0332751,3.8,11
tt0332758,3.9,117
tt0332762,7.7,22
tt0332764,3.0,7
tt0332766,6.5,559
tt0332777,6.4,10
tt0332806,7.5,41
tt0332807,6.2,7
tt0332808,6.0,16
tt0332809,7.0,24
tt0332810,6.5,11
tt0332811,7.8,49
tt0332812,6.4,24
tt0332813,5.7,31
tt0332814,5.4,22
tt0332817,5.4,392
tt0332819,6.6,20
tt0332820,6.8,33
tt0332821,3.9,19
tt0332830,7.9,30
tt0332831,6.9,1353
tt0332834,6.5,979
tt0332835,6.4,56
tt0332837,6.0,8
tt0332841,6.0,19
tt0332844,4.6,46
tt0332856,5.6,47
tt0332861,1.7,23
tt0332864,6.2,7
tt0332870,6.8,10
tt0332873,6.0,94
tt0332880,7.0,7
tt0332883,5.3,10
tt0332884,5.9,45
tt0332885,6.1,40
tt0332896,1.8,40
tt0332903,7.7,23
tt0332907,3.3,36
tt0332910,8.3,40
tt0332918,5.0,24
tt0332921,5.5,102
tt0332922,6.0,7
tt0332926,7.5,16
tt0332927,6.1,16
tt0332934,4.9,31
tt0332936,5.7,42
tt0332938,5.2,78
tt0332939,5.6,73
tt0332941,5.7,7
tt0332942,6.5,31
tt0332944,7.6,6
tt0332945,4.5,30
tt0332946,4.5,32
tt0332949,6.5,25
tt0332950,7.2,12
tt0332957,5.5,30
tt0332959,6.0,7
tt0332960,6.2,814
tt0332970,4.9,18
tt0332971,3.8,9
tt0332972,6.8,23
tt0332973,5.1,160
tt0332977,6.2,20
tt0332978,7.0,11
tt0332985,6.3,63
tt0332986,7.2,7
tt0332988,6.3,18
tt0332998,6.8,24
tt0333004,4.9,10
tt0333010,5.0,8
tt0333011,6.5,21
tt0333012,8.1,18
tt0333013,5.2,34
tt0333017,5.7,14
tt0333021,7.6,7
tt0333022,4.6,23
tt0333023,6.5,101
tt0333024,6.2,25
tt0333027,7.6,51
tt0333028,6.3,9
tt0333030,5.0,62
tt0333032,7.3,31
tt0333040,6.2,66
tt0333046,6.5,127
tt0333049,5.2,15
tt0333051,7.7,18
tt0333052,8.2,9
tt0333056,4.5,46
tt0333058,7.5,25
tt0333062,8.6,10
tt0333066,7.1,14
tt0333067,7.2,40
tt0333071,9.0,14
tt0333074,6.6,2372
tt0333075,4.7,10
tt0333079,6.2,47
tt0333081,6.0,11
tt0333088,7.4,18
tt0333089,4.9,338
tt0333097,7.0,7
tt0333099,7.4,61
tt0333100,5.8,9
tt0333111,8.0,8
tt0333115,4.8,28
tt0333116,7.7,26
tt0333121,7.6,25
tt0333126,5.3,18
tt0333135,7.1,27
tt0333139,7.3,23
tt0333142,5.2,25
tt0333144,6.2,9
tt0333145,1.7,14
tt0333150,7.9,32
tt0333155,6.8,15
tt0333156,7.7,53
tt0333160,7.9,14
tt0333162,8.4,30
tt0333166,6.5,65
tt0333167,7.4,19
tt0333170,7.9,21
tt0333178,7.9,69
tt0333183,9.2,20
tt0333186,8.6,17
tt0333189,9.3,240
tt0333191,6.1,19
tt0333200,6.8,8
tt0333210,4.3,12
tt0333211,4.6,11
tt0333213,6.1,14
tt0333215,8.4,743
tt0333216,8.2,18
tt0333217,5.5,11
tt0333219,4.5,17
tt0333221,6.3,24
tt0333226,6.7,11
tt0333227,7.0,81
tt0333234,5.6,15
tt0333235,8.4,11
tt0333241,7.8,12
tt0333245,3.8,33
tt0333247,6.8,18
tt0333249,7.3,10
tt0333261,8.3,18
tt0333263,6.4,69
tt0333266,8.2,6
tt0333272,8.3,8
tt0333277,8.2,15
tt0333284,7.3,19
tt0333287,6.6,10
tt0333289,7.3,23
tt0333292,7.7,19
tt0333295,6.2,8
tt0333297,7.0,13
tt0333301,6.6,16
tt0333303,3.9,132
tt0333309,5.4,36
tt0333312,5.1,71
tt0333314,7.9,31
tt0333316,5.5,14
tt0333317,5.8,20
tt0333322,7.4,14
tt0333326,6.7,10
tt0333327,5.1,11
tt0333330,7.1,116
tt0333332,5.8,6
tt0333334,7.7,14
tt0333335,2.4,47
tt0333336,4.7,33
tt0333337,7.1,11
tt0333338,5.7,11
tt0333342,5.8,53
tt0333346,7.6,5
tt0333348,6.2,8
tt0333351,7.2,16
tt0333352,7.4,21
tt0333356,6.3,17
tt0333358,7.5,16
tt0333360,6.9,8
tt0333362,7.5,20
tt0333370,7.8,5
tt0333372,8.6,17
tt0333373,6.8,175
tt0333375,6.6,6
tt0333376,7.6,48
tt0333378,8.9,24
tt0333379,9.8,11
tt0333380,7.8,14
tt0333383,6.4,9
tt0333388,8.3,1604
tt0333393,6.6,40
tt0333394,6.3,9
tt0333395,8.4,34
tt0333397,5.2,14
tt0333399,6.9,162
tt0333407,6.7,133
tt0333410,7.3,8
tt0333426,4.8,6
tt0333432,7.0,8
tt0333433,4.5,8
tt0333436,7.0,8
tt0333437,8.0,23
tt0333445,7.0,270
tt0333458,5.9,46
tt0333467,6.6,19
tt0333468,7.6,6
tt0333469,9.6,12
tt0333475,7.6,6
tt0333479,6.4,44
tt0333482,4.8,23
tt0333487,8.1,45
tt0333494,8.1,32
tt0333496,7.1,32
tt0333497,4.5,8
tt0333501,3.8,67
tt0333503,5.2,11
tt0333504,8.8,17
tt0333505,7.8,21
tt0333510,2.6,15
tt0333518,9.3,215
tt0333521,5.3,25
tt0333526,6.4,374
tt0333527,7.4,27
tt0333528,6.2,441
tt0333531,6.8,6
tt0333534,2.8,19
tt0333535,3.5,8
tt0333536,5.4,50
tt0333538,6.1,20
tt0333553,6.0,10
tt0333555,4.3,17
tt0333563,5.4,21
tt0333565,7.7,46
tt0333572,7.4,7
tt0333573,4.3,136
