tconst,averagerating,numvotes
tt0230461,7.2,88
tt0230462,6.8,11
tt0230464,7.1,47
tt0230465,7.1,19
tt0230467,4.4,16
tt0230468,7.7,153
tt0230469,3.2,12
tt0230471,4.9,122
tt0230474,8.1,337
tt0230475,8.0,13
tt0230476,7.4,9
tt0230477,7.4,19
tt0230478,4.0,10
tt0230481,2.9,12
tt0230483,8.7,37
tt0230493,6.3,10
tt0230495,6.1,18
tt0230496,6.7,13
tt0230498,6.8,55
tt0230499,7.6,6
tt0230501,5.8,9
tt0230505,4.6,335
tt0230510,3.9,92
tt0230512,7.0,1621
tt0230514,2.3,16
tt0230515,6.3,26
tt0230516,7.0,23
tt0230518,9.0,15
tt0230519,6.3,72
tt0230521,5.5,216
tt0230523,5.9,373
tt0230524,7.6,9
tt0230525,2.1,44
tt0230526,4.6,103
tt0230527,6.1,34
tt0230529,5.8,34
tt0230532,5.1,210
tt0230533,6.9,10
tt0230534,7.6,4497
tt0230535,7.6,16
tt0230536,5.0,61
tt0230538,5.9,157
tt0230539,7.5,7
tt0230540,4.0,179
tt0230541,6.3,31
tt0230544,7.1,28
tt0230545,7.3,115
tt0230547,6.5,8
tt0230548,6.9,109
tt0230550,7.2,19
tt0230552,6.2,21
tt0230556,6.1,91
tt0230558,7.0,8
tt0230559,6.8,5
tt0230560,6.9,58
tt0230562,6.6,11
tt0230563,7.4,149
tt0230571,7.5,128
tt0230573,6.0,81
tt0230575,4.7,670
tt0230576,6.5,111
tt0230577,6.1,11
tt0230579,6.6,12
tt0230580,7.9,112
tt0230582,6.3,229
tt0230583,5.0,22
tt0230588,7.0,57
tt0230590,4.2,26
tt0230591,7.8,6139
tt0230595,7.0,205
tt0230596,3.1,149
tt0230597,8.7,5731
tt0230598,6.3,67
tt0230599,4.7,140
tt0230600,7.6,379950
tt0230602,6.8,170
tt0230605,7.5,22
tt0230606,5.2,34
tt0230608,7.2,35
tt0230612,5.8,119
tt0230613,5.8,326
tt0230614,5.4,79
tt0230615,4.4,85
tt0230621,5.5,62
tt0230622,7.9,73
tt0230623,7.6,131
tt0230624,6.4,620
tt0230629,3.7,160
tt0230630,3.3,12
tt0230631,6.4,358
tt0230632,7.7,10
tt0230634,4.8,183
tt0230635,4.1,11
tt0230638,6.9,68
tt0230639,3.4,25
tt0230643,7.1,27
tt0230651,7.0,99
tt0230652,6.6,349
tt0230654,8.4,12
tt0230656,5.8,434
tt0230657,6.7,58
tt0230662,5.9,14
tt0230665,6.5,14
tt0230670,6.4,125
tt0230675,6.2,57
tt0230676,3.0,13
tt0230678,5.6,9
tt0230679,5.1,23
tt0230680,5.5,28
tt0230681,9.0,14
tt0230683,8.7,15
tt0230685,7.0,45
tt0230686,7.5,67
tt0230687,5.9,35
tt0230688,6.8,52
tt0230689,4.8,333
tt0230690,4.1,54
tt0230693,5.5,18
tt0230694,7.1,50
tt0230702,5.2,80
tt0230703,5.4,154
tt0230712,3.6,36
tt0230716,5.4,8
tt0230717,5.6,7
tt0230718,5.1,159
tt0230731,5.7,9
tt0230732,7.0,31
tt0230734,7.6,193
tt0230737,6.4,122
tt0230742,7.9,16
tt0230743,5.7,14
tt0230744,7.6,198
tt0230745,6.3,721
tt0230746,5.0,210
tt0230749,6.2,58
tt0230750,4.9,17
tt0230751,6.8,17
tt0230753,6.5,345
tt0230755,5.0,9
tt0230756,6.0,29
tt0230757,5.7,11
tt0230758,4.7,114
tt0230764,6.5,88
tt0230765,3.4,32
tt0230768,4.7,9
tt0230771,6.1,65
tt0230772,6.4,62
tt0230776,4.9,26
tt0230780,5.0,26
tt0230781,6.3,11
tt0230783,5.9,682
tt0230790,4.7,23
tt0230791,7.4,50
tt0230792,6.2,98
tt0230796,9.0,128
tt0230800,6.5,15
tt0230802,6.6,511
tt0230803,7.5,54
tt0230804,6.2,3088
tt0230806,6.3,7
tt0230807,4.4,56
tt0230808,6.9,15
tt0230809,3.6,19
tt0230818,3.2,58
tt0230822,6.1,130
tt0230824,5.7,76
tt0230825,5.9,315
tt0230828,8.1,11
tt0230831,3.8,140
tt0230832,3.5,648
tt0230833,6.1,14
tt0230834,5.2,32
tt0230835,6.4,99
tt0230836,6.9,12
tt0230837,7.0,33
tt0230838,6.7,92986
tt0230840,4.3,16
tt0230846,6.0,12
tt0230849,6.7,10
tt0230854,5.9,8
tt0230858,5.4,36
tt0230859,6.4,34
tt0230862,4.8,13
tt0230866,7.2,17
tt0230867,5.9,11
tt0230870,4.7,16
tt0230873,7.3,41
tt0230875,7.6,38
tt0230877,6.6,98
tt0230880,5.6,17
tt0230883,3.6,88
tt0230885,2.0,18
tt0230891,5.9,12
tt0230894,6.9,21
tt0230898,6.9,1034
tt0230899,5.8,13
tt0230901,5.1,50
tt0230904,5.9,570
tt0230906,7.1,75
tt0230908,7.0,11
tt0230909,5.4,220
tt0230910,4.5,25
tt0230911,6.4,31
tt0230912,8.4,7
tt0230913,6.5,113
tt0230915,7.2,107
tt0230917,7.9,12
tt0230919,5.9,9
tt0230921,6.5,154
tt0230924,6.6,33
tt0230926,7.9,19
tt0230928,6.6,7
tt0230929,4.2,40
tt0230930,8.0,7
tt0230932,5.9,297
tt0230938,7.0,1105
tt0230940,8.5,8
tt0230941,5.2,8
tt0230942,7.8,17
tt0230944,7.4,72
tt0230945,7.0,11
tt0230947,6.5,52
tt0230950,8.0,11
tt0230952,3.9,40
tt0230953,6.4,12
tt0230954,6.8,56
tt0230956,5.7,18
tt0230957,6.1,25
tt0230958,7.7,79
tt0230960,7.5,15
tt0230961,6.1,66
tt0230966,5.8,22
tt0230967,8.5,9
tt0230969,6.7,98
tt0230971,3.8,29
tt0230972,7.0,14
tt0230973,5.1,155
tt0230975,8.7,15
tt0230977,6.3,7
tt0230978,6.3,61
tt0230981,3.4,13
tt0230982,4.3,19
tt0230986,6.8,7
tt0230988,7.4,81
tt0230989,7.3,77
tt0230991,5.0,131
tt0230992,4.8,370
tt0230993,6.6,170
tt0230994,7.2,133
tt0230996,5.9,25
tt0230997,4.8,11
tt0230998,5.4,200
tt0230999,8.1,33
tt0231000,6.6,67
tt0231001,6.8,4329
tt0231003,6.2,53
tt0231004,6.1,8
tt0231006,6.7,107
tt0231007,5.1,32
tt0231009,6.5,26
tt0231010,8.4,34
tt0231011,4.9,66
tt0231012,7.2,1342
tt0231013,6.6,81
tt0231015,5.9,11
tt0231016,6.4,33
tt0231019,8.0,47
tt0231022,8.0,100
tt0231023,7.5,28
tt0231025,7.1,31
tt0231027,7.2,32
tt0231028,7.9,280
tt0231029,7.1,10
tt0231030,6.7,7
tt0231031,5.0,12
tt0231034,8.3,229
tt0231035,5.9,646
tt0231036,7.1,41
tt0231037,6.9,36
tt0231039,6.5,12
tt0231040,6.9,180
tt0231041,7.2,59
tt0231042,6.7,67
tt0231043,5.9,10
tt0231044,6.9,75
tt0231045,7.5,61
tt0231046,7.4,525
tt0231047,8.5,208
tt0231048,7.6,1723
tt0231050,6.6,580
tt0231051,7.6,98
tt0231052,6.9,43
tt0231054,6.4,32
tt0231058,6.6,72
tt0231059,7.8,279
tt0231060,6.2,7
tt0231063,8.3,46
tt0231067,6.2,8
tt0231069,6.3,32
tt0231070,6.5,22
tt0231073,5.2,38
tt0231075,7.2,7
tt0231076,6.8,14
tt0231082,6.6,15
tt0231083,7.0,87
tt0231085,5.9,10
tt0231090,5.8,13
tt0231093,4.7,68
tt0231094,7.6,5
tt0231095,4.7,40
tt0231100,6.0,30
tt0231101,4.2,6
tt0231102,3.7,23
tt0231103,5.9,64
tt0231104,3.5,25
tt0231105,5.4,29
tt0231106,4.9,13
tt0231107,7.3,14
tt0231108,5.5,13
tt0231109,6.1,101
tt0231110,5.3,16
tt0231113,6.9,12
tt0231114,8.6,11
tt0231115,4.6,20
tt0231118,7.5,34
tt0231119,6.5,6
tt0231120,6.3,9
tt0231125,6.4,8
tt0231126,6.5,92
tt0231131,7.1,21
tt0231133,5.6,6
tt0231134,7.2,36
tt0231135,8.5,55
tt0231136,4.4,34
tt0231138,2.1,1356
tt0231140,7.3,74
tt0231141,4.9,20
tt0231146,4.0,10
tt0231147,5.9,36
tt0231148,4.7,20
tt0231149,6.4,18
tt0231150,6.3,154
tt0231153,6.0,73
tt0231154,3.8,62
tt0231155,4.8,26
tt0231156,6.9,35
tt0231157,6.4,48
tt0231159,4.3,67
tt0231161,5.1,17
tt0231162,4.5,11
tt0231163,4.1,52
tt0231165,7.1,92
tt0231167,4.6,41
tt0231170,4.7,70
tt0231171,6.4,17
tt0231172,7.5,15
tt0231174,4.4,50
tt0231178,4.0,72
tt0231179,3.2,31
tt0231183,5.7,84
tt0231186,5.3,29
tt0231187,4.8,9
tt0231188,6.8,85
tt0231191,7.3,19
tt0231192,6.4,208
tt0231194,6.7,13
tt0231195,5.4,13
tt0231196,5.6,66
tt0231197,4.0,51
tt0231200,5.9,16
tt0231202,3.8,21
tt0231204,5.1,24
tt0231208,4.3,655
tt0231209,6.4,44
tt0231210,6.8,313
tt0231212,7.3,54
tt0231214,6.1,87
tt0231215,6.0,24
tt0231218,7.9,10
tt0231222,5.4,9
tt0231223,3.3,26
tt0231225,8.0,12
tt0231226,6.5,71
tt0231227,5.7,10
tt0231228,7.7,22
tt0231231,8.0,22
tt0231232,7.1,12
tt0231233,8.0,35
tt0231234,5.9,74
tt0231235,6.5,8
tt0231237,7.7,6368
tt0231241,5.4,21
tt0231242,6.7,95
tt0231243,6.6,115
tt0231245,8.1,53
tt0231246,8.3,32
tt0231249,8.1,50
tt0231251,6.8,14
tt0231254,5.2,49
tt0231255,6.8,22
tt0231256,6.1,16
tt0231257,8.0,7
tt0231260,6.6,16
tt0231264,7.0,12
tt0231265,8.2,34
tt0231267,7.1,27
tt0231269,7.8,272
tt0231270,8.8,97
tt0231271,7.1,11
tt0231272,5.2,7
tt0231278,8.2,418
tt0231280,7.1,9
tt0231281,5.8,130
tt0231284,6.6,34
tt0231289,6.8,16
tt0231290,6.4,164
tt0231291,4.0,28
tt0231296,6.9,31
tt0231301,5.7,9
tt0231306,5.4,55
tt0231307,6.7,16
tt0231310,5.3,24
tt0231313,6.5,9
tt0231316,8.3,25
tt0231317,6.6,18
tt0231318,3.5,27
tt0231319,4.6,25
tt0231320,5.7,11
tt0231321,5.2,58
tt0231322,5.1,48
tt0231324,4.7,26
tt0231325,6.2,754
tt0231329,2.5,8
tt0231335,6.5,19
tt0231337,4.7,9
tt0231342,6.8,105
tt0231344,6.7,7
tt0231347,7.6,25
tt0231348,8.4,101
tt0231349,5.7,39
tt0231356,4.6,25
tt0231358,4.4,36
tt0231364,6.2,25
tt0231365,5.3,73
tt0231367,6.9,18
tt0231370,6.7,18
tt0231374,5.6,22
tt0231375,8.6,10
tt0231376,6.4,10
tt0231379,8.0,40
tt0231383,5.2,32
tt0231384,7.0,6
tt0231390,4.3,41
tt0231391,4.2,14
tt0231393,6.2,9
tt0231401,6.4,13
tt0231402,4.8,25726
tt0231403,2.5,23
tt0231404,4.9,14
tt0231405,6.9,27
tt0231406,3.0,103
tt0231407,6.2,14
tt0231409,3.3,65
tt0231411,3.3,9
tt0231414,5.6,54
tt0231416,5.4,46
tt0231419,3.5,29
tt0231421,7.6,65
tt0231423,5.4,7
tt0231424,8.5,46
tt0231426,5.9,17
tt0231427,6.5,28
tt0231428,8.7,37
tt0231433,3.4,9
tt0231437,5.7,80
tt0231440,6.5,20
tt0231441,6.1,1067
tt0231445,5.9,424
tt0231447,6.3,9
tt0231448,5.6,7691
tt0231449,4.0,27
tt0231451,7.6,9
tt0231453,5.8,24
tt0231454,7.8,35
tt0231455,7.2,15
tt0231460,6.5,17
tt0231461,6.5,40
tt0231462,7.6,16
tt0231463,7.5,42
tt0231466,6.4,219
tt0231468,7.0,7
tt0231469,6.8,118
tt0231470,5.3,20
tt0231471,6.0,18
tt0231473,8.0,16
tt0231474,6.0,13
tt0231475,5.8,70
tt0231476,8.6,11
tt0231477,8.1,1889
tt0231480,8.6,9
tt0231482,5.9,11
tt0231483,6.6,42
tt0231484,6.9,29
tt0231487,6.6,7
tt0231492,3.9,27
tt0231494,4.9,26
tt0231496,3.3,253
tt0231498,3.8,22
tt0231500,5.5,61
tt0231505,4.4,7
tt0231507,5.9,7
tt0231510,5.1,14
tt0231511,4.7,19
tt0231512,3.9,24
tt0231513,2.6,19
tt0231514,6.2,14
tt0231515,8.2,65
tt0231518,4.0,31
tt0231520,7.3,90
tt0231521,7.2,6
tt0231522,6.7,22
tt0231523,2.8,1852
tt0231524,4.9,39
tt0231529,3.9,19
tt0231531,3.6,27
tt0231532,3.8,14
tt0231537,4.2,31
tt0231542,7.9,230
tt0231544,5.3,8
tt0231545,4.4,13
tt0231546,6.0,154
tt0231547,4.6,40
tt0231549,5.3,225
tt0231554,3.0,9
tt0231555,6.4,42
tt0231557,6.7,6
tt0231562,8.4,6
tt0231563,4.1,23
tt0231564,4.6,11
tt0231565,5.7,18
tt0231567,5.0,6
tt0231569,7.5,9
tt0231570,5.0,31
tt0231575,6.4,9
tt0231582,4.3,40
tt0231583,5.6,31
tt0231585,7.7,14
tt0231586,8.3,15
tt0231587,6.0,24
tt0231589,5.4,170
tt0231591,5.8,183
tt0231592,6.9,45
tt0231594,7.4,6
tt0231596,4.6,14
tt0231597,5.7,9
tt0231599,6.6,35
tt0231601,6.3,23
tt0231604,5.0,18
tt0231610,5.9,9
tt0231611,6.1,14
tt0231614,5.5,21
tt0231615,5.5,636
tt0231616,5.8,19
tt0231617,8.5,41
tt0231618,4.8,36
tt0231620,5.3,18
tt0231623,5.0,66
tt0231625,3.3,18
tt0231626,8.0,2047
tt0231627,7.9,1112
tt0231628,3.8,20
tt0231632,3.2,25
tt0231634,5.7,32
tt0231636,9.4,11
tt0231637,7.7,13
tt0231638,6.3,7
tt0231639,5.7,1140
tt0231640,4.5,39
tt0231641,3.7,8
tt0231643,6.1,116
tt0231645,7.2,53
tt0231646,4.9,246
tt0231648,6.8,17
tt0231651,6.6,7
tt0231652,3.2,11
tt0231653,4.2,67
tt0231655,6.8,7
tt0231656,6.5,12
tt0231670,4.0,27
tt0231673,7.6,7
tt0231675,4.9,82
tt0231679,4.8,23
tt0231686,6.5,13
tt0231687,2.9,53
tt0231688,5.6,19
tt0231689,5.7,112
tt0231690,7.7,13
tt0231693,6.8,86
tt0231697,6.7,70
tt0231702,5.2,33
tt0231703,6.9,13
tt0231710,4.9,56
tt0231716,5.4,76
tt0231717,6.2,74
tt0231730,7.2,16
tt0231733,4.6,258
tt0231736,6.1,10
tt0231741,6.3,132
tt0231742,4.4,24
tt0231747,5.4,301
tt0231752,6.6,99
tt0231756,5.2,76
tt0231757,5.7,165
tt0231758,5.2,275
tt0231761,7.6,302
tt0231763,6.6,34
tt0231765,5.4,28
tt0231767,3.9,19
tt0231771,6.9,16
tt0231773,7.2,226
tt0231774,7.7,76
tt0231775,5.4,24445
tt0231776,5.0,19
tt0231778,5.6,13
tt0231781,7.1,129
tt0231782,6.8,192
tt0231791,6.2,13
tt0231792,5.2,11
tt0231794,6.5,67
tt0231796,5.0,82
tt0231801,2.4,31
tt0231802,3.6,17
tt0231804,8.6,40
tt0231806,6.3,32
tt0231807,5.9,14
tt0231813,6.0,9
tt0231815,6.2,6
tt0231816,6.0,78
tt0231817,6.3,31
tt0231818,4.3,38
tt0231819,6.7,15
tt0231820,5.7,14
tt0231824,8.0,31
tt0231826,6.9,213
tt0231827,6.9,57
tt0231828,7.1,20
tt0231830,6.5,15
tt0231831,7.3,23
tt0231842,4.9,13
tt0231844,7.8,5970
tt0231845,5.6,11
tt0231846,6.7,153
tt0231847,7.2,74
tt0231851,4.0,13
tt0231852,3.2,13
tt0231853,7.6,29
tt0231861,2.1,10
tt0231863,3.6,24
tt0231864,3.6,82
tt0231865,4.9,35
tt0231866,6.5,204
tt0231867,7.8,26
tt0231868,4.9,173
tt0231870,5.5,7
tt0231873,7.4,154
tt0231874,4.8,38
tt0231875,4.6,22
tt0231877,4.7,8
tt0231880,9.2,23
tt0231882,7.5,57
tt0231883,4.5,14
tt0231884,3.8,9
tt0231885,5.6,8
tt0231886,4.9,44
tt0231887,5.6,11
tt0231889,4.8,14
tt0231890,7.5,20
tt0231891,6.2,61
tt0231897,8.1,12
tt0231898,5.4,8
tt0231899,5.6,23
tt0231900,6.8,9
tt0231901,6.3,14
tt0231908,5.3,19
tt0231912,7.1,12
tt0231913,6.0,9
tt0231914,7.8,24
tt0231917,6.5,11
tt0231918,6.5,112
tt0231922,5.3,8
tt0231925,6.6,68
tt0231927,5.9,27
tt0231929,4.4,10
tt0231931,6.7,2723
tt0231932,2.4,7
tt0231933,6.6,87
tt0231934,7.9,7
tt0231935,5.5,24
tt0231936,7.8,64
tt0231937,6.8,23
tt0231938,5.9,15
tt0231939,6.2,13
tt0231944,7.1,10
tt0231947,6.8,8
tt0231950,6.0,21
tt0231951,4.6,8
tt0231953,3.3,24
tt0231955,6.9,15
tt0231956,5.2,608
tt0231959,4.5,108
tt0231964,6.6,109
tt0231965,6.6,8
tt0231966,6.0,84
tt0231967,5.7,11
tt0231968,6.8,88
tt0231971,5.6,3879
tt0231982,4.7,28
tt0231984,5.3,40
tt0231985,5.5,18
tt0232000,6.7,15
tt0232002,6.5,271
tt0232010,5.9,11
tt0232012,5.9,285
tt0232014,3.6,13
tt0232015,4.5,518
tt0232016,5.6,29
tt0232017,8.5,170
tt0232018,5.9,23
tt0232019,6.6,155
tt0232023,7.0,10
tt0232025,5.5,299
tt0232030,4.7,72
tt0232034,6.1,10
tt0232035,7.3,17
tt0232036,6.0,12
tt0232037,9.2,27
tt0232041,8.2,14
tt0232042,7.5,24
tt0232043,6.8,18
tt0232050,7.7,21
tt0232051,2.3,33
tt0232054,4.7,27
tt0232060,6.6,121
tt0232061,4.6,8
tt0232062,5.6,699
tt0232063,7.8,35
tt0232066,7.6,80
tt0232071,4.8,31
tt0232073,4.6,52
tt0232074,3.5,19
tt0232076,4.0,7
tt0232078,7.3,10
tt0232079,3.7,4775
tt0232080,5.4,23
tt0232081,7.2,365
tt0232083,6.7,5774
tt0232084,5.2,6
tt0232086,5.2,40
tt0232090,6.7,28
tt0232092,3.8,9
tt0232098,3.2,954
tt0232099,4.7,12
tt0232100,6.3,65
tt0232107,7.5,21
tt0232111,7.7,29
tt0232113,5.8,14
tt0232114,7.1,944
tt0232123,4.3,74
tt0232125,4.0,10
tt0232129,7.2,60
tt0232131,4.2,9
tt0232136,4.4,9
tt0232137,7.3,19
tt0232139,8.2,20
tt0232140,6.5,28
tt0232141,6.4,34
tt0232142,4.9,10
tt0232145,9.3,9
tt0232146,8.6,9
tt0232147,6.1,20
tt0232149,6.9,22
tt0232151,6.0,6
tt0232152,9.1,1149
tt0232155,7.5,40
tt0232160,4.7,38
tt0232161,8.6,16
tt0232164,6.9,18
tt0232166,6.7,47
tt0232168,8.9,18
tt0232169,6.2,176
tt0232170,4.6,16
tt0232181,5.1,255
tt0232182,4.5,85
tt0232183,4.9,49
tt0232185,4.8,17
tt0232187,3.6,31
tt0232188,8.4,34
tt0232189,7.0,8
tt0232190,4.7,238
tt0232191,5.2,41
tt0232193,4.4,11
tt0232194,3.7,10
tt0232195,7.4,26
tt0232196,5.0,15
tt0232197,5.3,10
tt0232199,8.2,24
tt0232205,6.2,57
tt0232206,7.0,30
tt0232208,6.4,7
tt0232209,6.3,21
tt0232210,6.9,8
tt0232212,5.4,109
tt0232216,4.8,247
tt0232217,5.8,10
tt0232219,5.5,64
tt0232223,9.0,10
tt0232224,5.8,26
tt0232227,5.6,21
tt0232228,4.8,23
tt0232229,3.9,74
tt0232230,6.8,19
tt0232231,5.3,42
tt0232235,4.8,19
tt0232236,5.2,69
tt0232237,5.4,14
tt0232238,4.8,24
tt0232240,7.2,24
tt0232241,5.5,7
tt0232244,4.2,6
tt0232247,5.5,16
tt0232252,8.7,96
tt0232260,5.5,49
tt0232261,8.5,67
tt0232263,5.8,576
tt0232264,8.3,74
tt0232267,3.3,21
tt0232270,4.9,49
tt0232272,4.1,55
tt0232273,4.3,57
tt0232274,6.3,15
tt0232275,6.0,16
tt0232276,6.2,40
tt0232280,8.6,70
tt0232288,5.7,24
tt0232289,5.7,295
tt0232290,5.1,8
tt0232291,4.6,56
tt0232292,5.5,47
tt0232293,7.3,350
tt0232295,6.8,986
tt0232296,7.2,8
tt0232297,5.0,12
tt0232300,4.4,31
tt0232305,5.6,10
tt0232307,3.5,83
tt0232308,8.7,98
tt0232309,5.6,48
tt0232311,5.3,64
tt0232313,7.6,86
tt0232315,6.5,24
tt0232401,4.2,5
tt0232414,3.7,9
tt0232416,7.4,91
tt0232418,6.1,30
tt0232419,8.6,14
tt0232420,7.4,6
tt0232421,6.7,60
tt0232422,6.3,243
tt0232423,7.2,16
tt0232424,6.6,12
tt0232425,5.8,12
tt0232426,4.3,6
tt0232428,6.6,19
tt0232429,6.8,10
tt0232431,8.1,12
tt0232433,4.1,65
tt0232434,6.3,36
tt0232435,7.7,44
tt0232436,6.5,41
tt0232437,5.4,9
tt0232438,7.5,46
tt0232441,4.5,34
tt0232444,6.0,8
tt0232445,3.6,10
tt0232448,3.9,10
tt0232450,5.4,32
tt0232455,4.5,73
tt0232456,4.4,61
tt0232457,4.5,60
tt0232458,3.9,77
tt0232460,3.2,34
tt0232464,6.5,63
tt0232465,4.0,359
tt0232471,5.4,42
tt0232472,3.3,30
tt0232473,6.0,9
tt0232474,5.2,8
tt0232475,6.7,176
tt0232478,5.2,8
tt0232479,4.6,9
tt0232480,5.9,200
tt0232481,3.5,121
tt0232483,4.2,31
tt0232485,4.8,7
tt0232486,7.0,7
tt0232491,4.8,7
tt0232492,6.0,235
tt0232495,5.5,73
tt0232497,6.4,71
tt0232500,6.8,405953
tt0232502,6.6,278
tt0232503,9.5,1569
tt0232505,6.7,30
tt0232508,6.1,28
tt0232515,8.2,164
tt0232521,8.5,82
tt0232529,6.3,19
tt0232531,7.7,2487
tt0232532,5.2,521
tt0232534,5.2,17
tt0232537,6.5,92
tt0232538,7.4,5
tt0232542,6.6,38
tt0232543,6.9,11
tt0232545,7.9,85
tt0232547,5.1,127
tt0232548,6.2,75
tt0232550,7.7,13
tt0232555,6.8,41
tt0232561,6.5,24
tt0232563,8.1,125
tt0232564,5.0,62
tt0232565,6.0,8
tt0232572,8.3,125
tt0232574,7.5,38
tt0232582,7.2,6
tt0232583,4.6,10
tt0232585,7.3,90
tt0232591,6.7,14
tt0232592,3.7,8
tt0232594,5.9,11
tt0232598,7.3,9
tt0232600,6.0,10
tt0232603,6.3,76
tt0232604,6.3,7
tt0232605,5.2,78
tt0232609,6.5,10
tt0232610,6.5,16
tt0232611,6.3,1701
tt0232612,7.9,57
tt0232617,5.9,48
tt0232620,6.4,94
tt0232621,5.8,9
tt0232622,5.4,327
tt0232624,6.8,34
tt0232625,8.2,119
tt0232626,6.9,65
tt0232632,5.9,2149
tt0232633,4.8,407
tt0232639,4.1,8
tt0232640,8.7,63
tt0232641,7.4,96
tt0232642,6.7,36
tt0232643,8.4,24
tt0232644,6.7,8
tt0232645,6.8,186
tt0232648,5.8,24
tt0232649,4.5,24
tt0232650,5.8,13
tt0232652,6.3,13
tt0232657,2.7,511
tt0232659,4.2,16
tt0232660,6.7,955
tt0232661,6.6,5
tt0232662,6.0,25
tt0232666,4.6,13
tt0232671,5.8,184
tt0232672,5.2,7
tt0232674,5.3,66
tt0232676,6.3,113
tt0232679,6.2,8
tt0232680,6.5,68
tt0232682,4.0,78
tt0232685,6.0,35
tt0232691,6.8,8
tt0232702,5.1,12
tt0232707,6.7,7
tt0232709,4.2,11
tt0232711,4.4,8
tt0232714,4.8,10
tt0232715,5.4,53
tt0232719,5.0,87
tt0232721,6.3,34
tt0232725,5.6,251
tt0232731,6.2,136
tt0232734,5.6,156
tt0232735,7.9,41
tt0232736,8.5,21
tt0232739,6.8,21
tt0232746,6.0,17
tt0232750,7.5,764
tt0232753,8.1,89
tt0232754,4.9,8
tt0232757,6.0,19
tt0232759,6.6,24
tt0232764,6.1,176
tt0232765,4.5,12
tt0232766,7.8,38
tt0232767,5.2,13
tt0232769,3.8,63
tt0232770,6.4,22
tt0232778,6.3,34
tt0232779,5.0,32
tt0232783,6.3,29
tt0232784,5.5,14
tt0232785,5.3,89
tt0232789,2.8,8
tt0232790,6.5,98
tt0232791,6.8,26
tt0232794,4.0,27
tt0232795,4.5,84
tt0232797,3.3,19
tt0232801,8.1,25
tt0232811,5.4,66
tt0232818,6.1,26
tt0232821,5.9,69
tt0232823,6.1,40
tt0232826,6.5,32
tt0232831,5.6,66
tt0232834,5.1,34
tt0232844,5.2,25
tt0232845,3.6,7
tt0232846,4.5,32
tt0232848,5.7,23
tt0232850,8.6,23
tt0232852,4.4,60
tt0232855,7.0,16
tt0232858,5.4,28
tt0232859,5.2,8
tt0232860,6.8,8
tt0232863,8.5,19
tt0232864,8.4,37
tt0232865,2.0,54
tt0232867,5.5,7
tt0232870,8.2,18
tt0232873,5.8,12
tt0232877,5.9,13
tt0232878,8.3,26
tt0232881,6.0,10
tt0232882,7.0,128
tt0232883,5.9,38
tt0232884,5.3,38
tt0232893,8.0,8
tt0232894,3.8,10
tt0232898,6.1,13
tt0232899,6.8,104
tt0232900,5.7,31
tt0232902,8.6,168
tt0232903,6.6,31
tt0232905,6.0,5
tt0232906,5.2,10
tt0232908,3.4,712
tt0232909,7.6,14
tt0232910,5.3,13
tt0232911,5.6,15
tt0232913,7.7,9
tt0232914,4.9,34
tt0232915,6.0,44
tt0232916,5.6,8
tt0232919,6.4,9
tt0232923,4.4,17
tt0232924,8.7,16
tt0232925,7.1,8
tt0232926,6.9,9
tt0232928,7.8,10
tt0232932,5.8,366
tt0232940,5.0,6
tt0232946,4.0,53
tt0232947,8.7,29
tt0232951,5.5,11
tt0232954,6.9,165
tt0232955,5.8,11
tt0232956,3.1,159
tt0232957,7.7,51
tt0232960,7.5,1218
tt0232962,8.3,11
tt0232963,6.5,73
tt0232964,6.9,13
tt0232966,7.1,1077
tt0232967,6.3,18
tt0232968,5.7,61
tt0232969,5.2,53
tt0232970,7.4,52
tt0232972,6.3,10
tt0232973,8.0,29
tt0232975,3.5,25
tt0232977,7.3,93
tt0232979,6.0,37
tt0232987,5.2,23
tt0232988,5.5,15
tt0232990,4.5,17
tt0232992,4.2,77
tt0232993,7.6,20
tt0232994,5.6,81
tt0232995,6.2,22
tt0232998,6.1,9
tt0233000,7.6,9
tt0233001,8.3,96
tt0233002,8.0,8
tt0233004,3.7,607
tt0233006,4.0,32
tt0233008,5.7,25
tt0233009,6.7,9
tt0233014,7.4,24
tt0233023,7.4,102
tt0233025,8.2,128
tt0233026,7.7,19
tt0233031,5.9,10
tt0233032,6.9,136
tt0233033,6.9,3487
tt0233034,7.4,1466
tt0233036,8.2,19
tt0233038,6.6,37
tt0233039,5.6,11
tt0233041,6.5,5251
tt0233043,7.1,193
tt0233044,6.5,6399
tt0233047,7.3,25
tt0233048,7.0,177
tt0233049,7.5,23
tt0233050,7.5,45
tt0233052,7.2,133
tt0233053,6.7,43
tt0233054,7.8,36
tt0233056,6.1,23
tt0233057,5.6,19
tt0233058,4.6,46
tt0233061,7.3,15
tt0233062,7.4,72
tt0233065,7.2,90
tt0233067,6.7,160
tt0233069,6.8,12
tt0233070,8.4,49
tt0233071,7.6,45
tt0233079,6.8,11
tt0233080,7.2,16
tt0233081,6.6,5
tt0233082,4.9,9
tt0233083,5.4,20
tt0233084,6.6,2068
tt0233085,7.0,6
tt0233090,6.9,92
tt0233092,7.1,370
tt0233095,6.8,156
tt0233096,8.6,62
tt0233098,6.0,196
tt0233099,6.9,53
tt0233102,8.1,16
tt0233103,8.4,214
tt0233105,5.2,476
tt0233110,8.4,123
tt0233112,6.9,20
