tconst,averagerating,numvotes
tt0248058,6.7,23
tt0248061,4.1,22
tt0248062,6.6,127
tt0248066,5.4,44
tt0248068,5.2,20
tt0248074,4.1,28
tt0248078,5.8,67
tt0248079,5.8,32
tt0248081,5.4,31
tt0248084,9.0,44
tt0248085,7.8,11
tt0248086,5.9,8
tt0248087,8.7,7
tt0248088,6.4,11
tt0248089,6.5,16
tt0248090,8.0,9
tt0248093,6.3,156
tt0248097,7.1,20
tt0248099,6.7,97
tt0248103,6.9,2684
tt0248104,8.9,10
tt0248109,5.4,189
tt0248110,4.3,595
tt0248112,3.4,30
tt0248114,4.8,108
tt0248115,4.3,13
tt0248116,6.2,22
tt0248117,1.4,22
tt0248119,7.8,1662
tt0248120,9.1,12
tt0248123,6.3,380
tt0248124,6.0,60
tt0248125,6.5,161
tt0248126,7.4,52960
tt0248127,6.6,21
tt0248128,7.0,16
tt0248129,7.3,18
tt0248130,5.2,25
tt0248131,7.2,35
tt0248135,6.0,341
tt0248136,5.6,211
tt0248137,6.0,6
tt0248138,4.0,153
tt0248141,6.8,28
tt0248152,5.5,27
tt0248154,5.6,15
tt0248156,7.2,7
tt0248157,6.2,176
tt0248158,5.7,19
tt0248164,5.5,110
tt0248168,7.5,46
tt0248169,5.3,485
tt0248177,6.6,25
tt0248178,6.9,38
tt0248179,4.3,7
tt0248180,5.2,184
tt0248181,5.8,8
tt0248182,7.9,361
tt0248185,6.6,7422
tt0248187,4.4,11
tt0248190,6.0,4318
tt0248191,6.3,22
tt0248194,7.4,177
tt0248198,5.8,26
tt0248201,7.2,15
tt0248209,3.6,34
tt0248214,6.0,11
tt0248215,5.4,28
tt0248216,4.9,2974
tt0248219,5.1,37
tt0248220,7.6,15
tt0248222,5.4,5
tt0248226,7.8,162
tt0248227,8.1,13
tt0248228,6.9,28
tt0248230,7.0,29
tt0248231,4.8,9
tt0248234,7.5,41
tt0248238,5.5,20
tt0248241,7.1,22
tt0248242,6.7,12
tt0248244,4.9,10
tt0248246,5.1,23
tt0248250,5.2,21
tt0248254,3.4,143
tt0248257,5.2,21
tt0248261,7.5,19
tt0248262,5.2,88
tt0248263,6.3,99
tt0248266,5.6,9
tt0248269,7.6,13
tt0248271,6.9,1097
tt0248274,5.7,53
tt0248285,5.3,37
tt0248286,7.4,5
tt0248288,6.0,37
tt0248289,7.4,611
tt0248291,6.6,21
tt0248295,7.0,16
tt0248297,6.9,156
tt0248300,6.0,85
tt0248307,7.4,29
tt0248308,5.9,24
tt0248309,5.0,18
tt0248310,3.9,25
tt0248313,6.2,22
tt0248314,6.9,47
tt0248315,7.2,9
tt0248317,8.0,999
tt0248319,8.2,19
tt0248321,7.6,84
tt0248322,4.2,10
tt0248323,4.9,18
tt0248325,6.1,152
tt0248329,3.4,14
tt0248330,7.5,31
tt0248332,2.8,38
tt0248333,6.1,21
tt0248335,4.8,15
tt0248343,8.9,9
tt0248347,7.5,45
tt0248350,5.1,25
tt0248362,7.4,5
tt0248368,5.6,21
tt0248369,6.2,17
tt0248370,6.7,35
tt0248371,5.7,61
tt0248372,5.8,38
tt0248373,4.1,16
tt0248374,5.3,27
tt0248375,5.5,18
tt0248378,6.9,16
tt0248379,6.0,1641
tt0248381,5.5,156
tt0248384,7.0,25
tt0248387,6.7,65
tt0248396,5.4,20
tt0248399,7.1,61
tt0248402,4.6,27
tt0248408,6.7,19688
tt0248409,6.4,3508
tt0248410,5.5,11
tt0248415,5.3,336
tt0248417,5.4,19
tt0248420,4.9,49
tt0248427,4.0,17
tt0248428,8.0,3814
tt0248431,6.4,18
tt0248433,5.8,153
tt0248436,6.4,44
tt0248438,6.8,32
tt0248439,6.2,25
tt0248440,8.1,45
tt0248441,7.8,109
tt0248443,4.9,12
tt0248452,6.1,15
tt0248459,3.2,37
tt0248461,7.3,49
tt0248462,9.4,27
tt0248464,7.3,12
tt0248465,5.6,61
tt0248473,8.3,14
tt0248485,5.8,12
tt0248486,6.3,39
tt0248487,6.8,27
tt0248489,7.0,6
tt0248490,7.1,86
tt0248494,7.8,56
tt0248495,6.0,12
tt0248496,7.0,34
tt0248497,7.1,639
tt0248498,6.5,13
tt0248500,8.2,522
tt0248502,6.6,20
tt0248506,7.6,62
tt0248507,8.0,59
tt0248508,7.8,48
tt0248509,6.9,109
tt0248510,7.4,56
tt0248511,6.9,107
tt0248512,6.0,115
tt0248513,7.8,52
tt0248514,7.5,67
tt0248518,5.2,52
tt0248522,5.0,32
tt0248523,6.4,59
tt0248524,6.3,43
tt0248526,5.5,16
tt0248528,6.4,12
tt0248530,4.2,7
tt0248533,7.0,18
tt0248534,4.0,481
tt0248535,5.0,171
tt0248537,5.9,773
tt0248540,7.6,30
tt0248542,7.3,48
tt0248543,6.9,35
tt0248544,5.3,29
tt0248546,7.6,26
tt0248547,8.4,4266
tt0248551,6.2,53
tt0248553,4.2,63
tt0248555,6.1,16
tt0248556,4.8,15
tt0248559,3.2,20
tt0248563,6.8,10
tt0248567,4.7,18
tt0248568,5.2,600
tt0248569,6.3,9
tt0248570,6.6,16
tt0248575,5.7,825
tt0248579,6.6,87
tt0248582,4.5,20
tt0248583,7.4,10
tt0248585,4.3,62
tt0248586,8.3,16
tt0248590,8.8,26
tt0248595,5.4,30
tt0248596,6.6,17
tt0248599,7.4,13
tt0248601,7.1,414
tt0248604,7.0,29
tt0248605,5.4,181
tt0248606,7.3,317
tt0248608,2.7,6
tt0248612,5.5,106
tt0248614,7.2,1261
tt0248615,6.1,1147
tt0248617,4.2,3690
tt0248619,7.8,112
tt0248620,8.0,51
tt0248622,6.2,16
tt0248624,7.9,68
tt0248625,6.5,77
tt0248626,5.1,503
tt0248628,6.4,466
tt0248632,6.8,52
tt0248637,3.6,30
tt0248638,7.1,54
tt0248639,8.0,18
tt0248640,4.5,3438
tt0248642,6.5,7
tt0248644,4.5,306
tt0248645,6.8,66
tt0248647,9.5,8
tt0248648,8.2,22
tt0248651,7.0,24
tt0248652,6.6,9
tt0248654,8.7,140370
tt0248655,7.6,1230
tt0248656,8.0,74
tt0248657,6.2,16
tt0248658,7.8,32
tt0248660,5.8,8
tt0248661,5.8,1360
tt0248666,5.0,9
tt0248667,6.7,103329
tt0248673,8.0,460
tt0248675,7.4,313
tt0248680,7.9,15
tt0248683,6.3,11
tt0248695,5.1,168
tt0248707,8.7,14
tt0248709,4.3,81
tt0248710,8.2,14
tt0248716,7.5,9
tt0248722,1.6,502
tt0248729,6.6,36
tt0248730,6.0,14
tt0248738,4.3,64
tt0248739,5.9,18
tt0248742,3.4,524
tt0248743,4.9,23
tt0248745,6.7,9
tt0248747,7.5,387
tt0248750,5.8,11
tt0248751,7.6,1036
tt0248752,7.4,2758
tt0248754,6.6,21
tt0248755,7.6,276
tt0248757,7.2,26
tt0248760,6.6,11
tt0248761,6.5,76
tt0248766,5.4,11
tt0248767,7.0,37
tt0248770,6.0,686
tt0248773,6.7,7
tt0248774,2.8,9
tt0248776,7.2,20
tt0248780,6.0,8
tt0248793,6.9,12
tt0248803,5.1,702
tt0248808,8.0,33248
tt0248814,7.5,36
tt0248820,7.3,8
tt0248824,5.2,16
tt0248826,8.3,990
tt0248827,7.9,1186
tt0248828,7.9,1839
tt0248829,8.2,175
tt0248831,5.0,12
tt0248832,5.7,84
tt0248835,4.6,26
tt0248837,7.0,32
tt0248838,7.0,13
tt0248839,7.2,7
tt0248845,7.7,36743
tt0248848,8.6,18
tt0248849,8.7,17
tt0248850,8.9,20
tt0248860,5.1,24
tt0248866,5.8,19
tt0248867,4.9,146
tt0248869,5.4,16
tt0248872,4.0,22
tt0248875,6.8,296
tt0248876,5.3,13
tt0248877,5.7,184
tt0248878,7.2,19
tt0248879,5.6,10
tt0248880,6.6,73
tt0248881,6.1,15
tt0248883,5.2,9
tt0248885,6.7,22
tt0248890,5.5,128
tt0248902,8.7,23
tt0248908,6.1,9
tt0248909,8.0,511
tt0248911,7.4,19
tt0248912,7.7,1893
tt0248916,8.5,12
tt0248918,7.7,7
tt0248919,8.4,263
tt0248923,8.8,19
tt0248924,6.9,373
tt0248925,5.9,17
tt0248926,7.6,435
tt0248927,3.3,22
tt0248928,6.8,843
tt0248929,5.6,62
tt0248933,7.2,161
tt0248934,7.7,536
tt0248935,6.4,14
tt0248936,5.5,13
tt0248937,7.5,13
tt0248938,9.5,20
tt0248946,7.6,269
tt0248948,5.9,56
tt0248953,4.2,278
tt0248954,5.2,68
tt0248955,6.5,408
tt0248958,4.2,39
tt0248961,4.5,11
tt0248962,7.2,15
tt0248963,7.3,20
tt0248964,6.6,168
tt0248965,4.8,827
tt0248966,8.2,71
tt0248973,9.0,19
tt0248974,4.5,129
tt0248977,6.4,38
tt0248978,5.9,9
tt0248981,5.9,73
tt0248984,8.0,64
tt0248985,6.3,12
tt0248989,5.6,73
tt0248990,6.1,86
tt0248992,5.7,115
tt0248993,5.8,84
tt0248994,5.3,76
tt0248995,5.4,224
tt0249000,7.0,5
tt0249006,7.8,1358
tt0249007,6.5,71
tt0249008,9.0,8915
tt0249009,5.1,21
tt0249010,6.9,14
tt0249011,4.9,24
tt0249017,4.3,18
tt0249021,6.2,7
tt0249025,8.2,21
tt0249027,8.3,1061
tt0249028,5.8,12
tt0249031,7.0,33
tt0249032,5.4,108
tt0249033,6.5,24
tt0249034,8.4,56
tt0249035,6.5,193
tt0249042,7.9,11
tt0249044,6.6,841
tt0249047,8.5,2488
tt0249048,5.5,16
tt0249049,6.7,30
tt0249050,3.2,67
tt0249051,4.5,17
tt0249054,5.7,16
tt0249055,4.2,11
tt0249059,7.5,86
tt0249060,7.0,117
tt0249062,6.7,52
tt0249065,6.8,33
tt0249069,7.4,110
tt0249073,4.0,47
tt0249074,6.8,53
tt0249075,6.0,8
tt0249078,6.7,8
tt0249079,5.6,10
tt0249080,9.4,9
tt0249081,5.3,942
tt0249082,4.4,668
tt0249083,7.7,25
tt0249086,5.5,61
tt0249087,6.8,120
tt0249090,6.8,14
tt0249105,5.6,9
tt0249106,8.3,24
tt0249107,7.3,21
tt0249108,5.1,17
tt0249110,6.5,1353
tt0249114,7.3,21
tt0249115,6.3,585
tt0249118,7.4,49
tt0249124,7.4,13
tt0249126,7.1,50
tt0249129,6.7,74
tt0249131,6.2,1156
tt0249134,6.1,39
tt0249136,8.2,111
tt0249138,6.8,9
tt0249142,8.0,25
tt0249145,5.4,47
tt0249146,6.9,16
tt0249147,8.0,20
tt0249152,6.0,46
tt0249153,9.0,742
tt0249159,6.9,659
tt0249161,6.8,62
tt0249164,7.7,140
tt0249165,7.3,11
tt0249166,6.0,10
tt0249167,7.3,13
tt0249172,6.0,360
tt0249173,7.1,49
tt0249174,9.2,5620
tt0249180,6.2,786
tt0249182,6.3,17
tt0249185,7.6,162
tt0249188,8.6,4328
tt0249192,7.2,12
tt0249195,6.2,20
tt0249197,7.1,23
tt0249199,6.9,39
tt0249208,7.7,31
tt0249209,5.5,87
tt0249213,7.2,7
tt0249215,5.5,277
tt0249217,6.9,21
tt0249218,4.8,707
tt0249220,6.0,38
tt0249224,4.4,38
tt0249225,5.2,21
tt0249228,6.8,50
tt0249230,6.8,6
tt0249232,3.4,95
tt0249238,3.4,132
tt0249241,8.0,15193
tt0249248,7.5,1399
tt0249252,6.3,48
tt0249259,7.3,173
tt0249261,4.7,679
tt0249262,5.8,33
tt0249267,5.7,21
tt0249268,7.5,66
tt0249270,7.3,37
tt0249272,7.6,20
tt0249273,6.2,11
tt0249275,2.5,112
tt0249277,7.4,115
tt0249278,9.1,30
tt0249279,8.5,38
tt0249280,9.0,115
tt0249281,8.6,20
tt0249282,4.3,8
tt0249284,7.4,70
tt0249285,7.1,18
tt0249286,6.7,182
tt0249287,8.2,41
tt0249290,7.8,5
tt0249292,8.0,9
tt0249293,6.0,196
tt0249296,6.8,33
tt0249297,7.7,160
tt0249298,7.3,260
tt0249299,7.4,815
tt0249300,8.5,7
tt0249301,7.9,2044
tt0249303,8.1,13
tt0249305,8.5,56
tt0249306,6.1,22
tt0249308,6.3,64
tt0249311,8.1,28
tt0249312,7.6,126
tt0249313,7.3,222
tt0249314,7.8,80
tt0249315,6.3,53
tt0249316,6.7,65
tt0249319,5.8,7
tt0249320,7.1,32
tt0249321,5.9,74
tt0249323,4.7,14
tt0249324,7.2,21
tt0249325,6.4,118
tt0249326,6.4,1861
tt0249327,7.3,22488
tt0249328,4.4,8
tt0249329,4.2,235
tt0249330,6.6,15
tt0249331,7.6,12
tt0249334,4.5,23
tt0249336,9.0,3179
tt0249338,6.7,35
tt0249340,5.4,88
tt0249342,8.7,29
tt0249343,7.6,7
tt0249347,6.9,25
tt0249351,8.1,54
tt0249352,7.1,68
tt0249353,6.2,64
tt0249355,6.1,192
tt0249356,6.6,195
tt0249357,5.9,35
tt0249358,8.0,127
tt0249359,8.1,66
tt0249361,8.0,1847
tt0249364,7.7,36
tt0249365,7.4,7
tt0249368,7.4,6
tt0249371,6.4,14732
tt0249372,5.7,16
tt0249374,7.5,31
tt0249375,8.3,19
tt0249378,5.3,718
tt0249380,4.4,18229
tt0249382,6.4,14
tt0249383,7.4,69
tt0249384,7.7,8
tt0249385,7.5,8
tt0249386,8.4,60
tt0249387,5.2,27
tt0249391,3.8,20
tt0249392,5.6,14
tt0249393,4.9,96
tt0249396,7.0,75
tt0249397,5.7,204
tt0249398,7.5,15
tt0249400,7.4,30
tt0249402,6.5,15
tt0249405,7.4,8
tt0249408,6.9,22
tt0249410,5.8,95
tt0249412,7.1,569
tt0249413,7.9,18
tt0249418,7.5,74
tt0249419,7.2,21
tt0249420,4.9,11
tt0249422,4.5,20
tt0249428,6.6,10
tt0249432,6.7,10
tt0249435,5.2,114
tt0249437,6.0,7
tt0249442,7.3,258
tt0249443,4.0,188
tt0249444,5.4,11
tt0249448,5.8,44
tt0249450,8.4,12
tt0249453,6.2,17
tt0249454,5.1,84
tt0249457,7.7,34
tt0249458,5.4,72
tt0249460,4.7,11
tt0249462,7.7,139343
tt0249465,6.6,100
tt0249466,6.3,80
tt0249469,8.9,9
tt0249474,6.9,605
tt0249475,7.8,6
tt0249477,4.5,34
tt0249478,5.6,28225
tt0249479,5.3,24
tt0249485,5.4,20
tt0249486,7.1,9
tt0249488,4.7,42
tt0249490,2.3,8
tt0249491,6.7,39
tt0249492,7.6,24
tt0249495,7.2,16
tt0249498,4.9,137
tt0249500,6.7,10
tt0249501,7.3,11
tt0249506,5.0,459
tt0249507,2.4,7
tt0249509,6.6,74
tt0249510,8.8,5420
tt0249511,4.2,154
tt0249516,1.3,11586
tt0249517,6.9,1021
tt0249518,5.0,63
tt0249519,5.4,25
tt0249521,8.2,15
tt0249522,4.5,10
tt0249524,7.4,33
tt0249526,5.3,78
tt0249528,7.3,44
tt0249533,7.0,9
tt0249534,6.0,9
tt0249535,8.4,823
tt0249537,6.1,13
tt0249538,4.6,468
tt0249539,3.8,92
tt0249542,6.2,142
tt0249549,6.6,51
tt0249553,6.0,15
tt0249554,6.1,28
tt0249555,5.4,44
tt0249557,5.8,56
tt0249558,9.0,25
tt0249559,6.1,64
tt0249561,8.4,113
tt0249562,3.0,32
tt0249564,7.3,42
tt0249567,6.2,862
tt0249568,5.9,129
tt0249569,7.1,117
tt0249571,5.4,11
tt0249572,7.2,29
tt0249577,7.4,1427
tt0249578,4.0,8
tt0249581,5.8,161
tt0249586,5.8,32
tt0249587,5.2,18
tt0249588,3.0,442
tt0249591,4.1,116
tt0249592,5.3,29
tt0249593,7.8,11
tt0249595,4.7,28
tt0249600,6.8,675
tt0249601,9.1,24
tt0249603,6.1,784
tt0249605,4.4,17
tt0249609,6.0,22
tt0249610,6.8,29
tt0249615,8.2,48
tt0249616,7.5,23
tt0249617,7.4,128
tt0249618,5.5,50
tt0249624,4.8,177
tt0249629,5.4,132
tt0249632,7.4,22
tt0249639,2.7,36
tt0249641,5.3,10
tt0249642,7.2,15
tt0249643,3.5,412
tt0249645,7.4,8
tt0249647,7.9,20
tt0249648,9.4,88
tt0249649,6.4,20
tt0249655,6.7,562
tt0249656,7.9,10
tt0249657,6.8,34
tt0249661,5.7,162
tt0249664,6.6,15
tt0249665,6.2,8
tt0249666,5.7,10
tt0249667,5.9,53
tt0249670,6.3,141
tt0249672,6.6,94
tt0249675,6.4,9
tt0249677,5.7,12681
tt0249678,5.1,28
tt0249682,2.6,224
tt0249683,5.9,232
tt0249684,6.5,7
tt0249688,6.4,17
tt0249691,5.5,118
tt0249692,6.5,33
tt0249694,5.7,26
tt0249705,3.6,15
tt0249707,5.6,31
tt0249710,4.2,106
tt0249711,4.2,75
tt0249712,6.9,11
tt0249713,7.3,11
tt0249717,5.8,41
tt0249719,5.8,43
tt0249720,6.1,16
tt0249727,6.6,50
tt0249729,3.9,16
tt0249731,6.3,12
tt0249734,6.9,22
tt0249735,6.6,20
tt0249738,6.0,51
tt0249743,6.1,245
tt0249749,5.4,10
tt0249750,7.4,11
tt0249751,5.2,179
tt0249753,6.0,47
tt0249757,6.3,91
tt0249758,4.8,10
tt0249762,6.0,12
tt0249768,5.9,16
tt0249769,6.0,6
tt0249770,5.8,25
tt0249771,6.3,8
tt0249772,8.8,9
tt0249773,5.1,15
tt0249774,5.4,9
tt0249777,4.5,90
tt0249778,7.1,12
tt0249779,5.5,27
tt0249780,5.6,9
tt0249781,7.5,8
tt0249783,7.1,397
tt0249785,5.8,57
tt0249787,6.7,9
tt0249790,5.6,48
tt0249791,6.0,116
tt0249792,6.5,317
tt0249794,6.1,164
tt0249795,9.1,5479
tt0249797,7.0,122
tt0249801,1.7,9
tt0249807,7.2,59
tt0249813,6.7,10
tt0249814,6.7,35
tt0249816,7.6,376
tt0249817,7.1,76
tt0249818,4.5,326
tt0249819,5.8,7
tt0249822,4.8,18
tt0249823,9.1,21
tt0249826,7.2,60
tt0249827,7.4,12
tt0249829,5.0,9
tt0249830,7.6,42
tt0249834,7.6,6
tt0249836,7.9,210
tt0249838,9.2,92
tt0249839,5.2,7
tt0249840,3.3,470
tt0249842,5.1,21
tt0249844,6.4,14
tt0249846,5.6,227
tt0249848,5.3,21
tt0249849,6.1,14
tt0249852,7.6,10
tt0249853,8.1,1447
tt0249854,7.6,1041
tt0249856,6.9,9
tt0249857,8.6,45
tt0249858,7.4,30
tt0249859,7.7,49
tt0249863,6.4,57
tt0249866,7.6,385
tt0249868,6.8,62
tt0249869,3.4,37
tt0249870,6.8,16
tt0249871,7.0,145
tt0249872,8.1,20
tt0249873,4.6,28
tt0249875,4.6,9
tt0249879,7.4,107
tt0249883,6.2,35
tt0249884,5.7,64
tt0249885,7.0,14
tt0249886,7.6,14
tt0249892,5.4,816
tt0249893,6.5,1748
tt0249895,9.2,29
tt0249898,6.1,116
tt0249900,5.8,52
tt0249901,5.6,15
tt0249902,4.6,11
tt0249904,7.5,72
tt0249906,7.3,235
tt0249908,9.1,35
tt0249909,8.2,13
tt0249912,6.3,8
tt0249913,8.8,12
tt0249915,9.0,9
tt0249923,5.8,313
tt0249925,5.1,44
tt0249928,7.5,19
tt0249931,6.5,15
tt0249934,6.5,302
tt0249935,5.6,46
tt0249936,8.2,181
tt0249941,6.0,28
tt0249943,6.8,13
tt0249946,7.1,24
tt0249947,6.7,192
tt0249953,7.5,29
tt0249956,4.9,135
tt0249957,3.5,14
tt0249960,5.7,165
tt0249963,7.7,55
tt0249964,8.0,273
tt0249968,6.1,150
tt0249970,5.7,15
tt0249973,5.9,392
tt0249975,6.5,8
tt0249978,8.0,13
tt0249979,8.1,178
tt0249981,7.3,82
tt0249982,7.3,83
tt0249983,4.5,377
tt0249984,4.7,21
tt0249985,7.8,114
tt0249986,7.6,64
tt0249988,5.1,45
tt0249991,6.8,47
tt0250004,5.1,20
tt0250010,7.3,24
tt0250012,8.3,473
tt0250017,7.8,11
tt0250018,5.0,8
tt0250019,4.1,37
tt0250021,4.9,12
tt0250023,6.1,44
tt0250024,7.2,77
tt0250026,6.3,27
tt0250027,6.3,30
tt0250034,6.6,18
tt0250035,4.8,62
tt0250036,4.1,222
tt0250037,4.0,238
tt0250038,3.7,28
tt0250039,3.8,31
tt0250042,6.3,6
tt0250043,7.4,212
tt0250044,6.0,26
tt0250046,3.7,15
tt0250047,5.2,16
tt0250048,6.2,51
tt0250049,8.3,191
tt0250050,7.8,37
tt0250051,8.5,29
tt0250052,7.8,643
tt0250053,4.6,28
tt0250054,5.9,42
tt0250055,5.8,38
tt0250057,4.9,16
tt0250059,6.9,90
tt0250063,6.7,11
tt0250064,8.3,78
tt0250065,7.1,20
tt0250066,4.7,36
tt0250067,7.0,3879
tt0250068,5.1,10
tt0250069,6.1,81
tt0250075,7.7,34
tt0250076,6.9,8
tt0250077,6.4,13
tt0250081,6.8,18073
tt0250084,4.5,9
tt0250092,7.8,5
tt0250093,6.9,14
tt0250094,6.4,31
tt0250098,7.2,5
tt0250102,4.3,24
tt0250103,6.3,30
tt0250104,7.5,118
tt0250108,6.8,16
tt0250109,6.8,20
tt0250113,8.9,120
tt0250116,7.2,29
tt0250117,3.7,27
tt0250118,5.2,36
tt0250120,7.6,15
tt0250121,6.6,42
tt0250122,7.2,1210
tt0250124,6.7,60
tt0250125,7.3,1643
tt0250126,6.0,27
tt0250128,5.6,6
tt0250129,7.2,9
tt0250132,5.9,23
tt0250133,6.4,381
tt0250134,7.4,10
tt0250135,5.5,239
tt0250138,8.7,10
tt0250139,8.1,16
tt0250141,8.0,1255
tt0250142,8.3,33
tt0250143,7.8,21
tt0250151,5.2,87
tt0250152,4.7,10
tt0250153,7.0,10
tt0250154,4.1,18
tt0250155,6.4,297
tt0250157,6.1,469
tt0250159,6.6,23
tt0250160,7.5,8
tt0250161,5.9,208
tt0250164,6.5,49
tt0250165,8.8,208
tt0250166,8.5,30
tt0250167,8.1,125
tt0250169,7.8,5
tt0250170,7.8,14
tt0250173,9.0,39
tt0250175,7.9,13
tt0250176,6.7,9
tt0250177,8.1,39
tt0250178,5.6,22
tt0250179,8.4,8
tt0250180,7.5,13
tt0250181,5.2,17
tt0250182,6.5,327
tt0250183,7.8,8
tt0250186,6.3,9
tt0250190,6.7,13
tt0250191,8.2,30
tt0250193,5.8,14
tt0250196,6.8,694
tt0250197,6.6,607
tt0250198,6.8,707
tt0250199,7.1,695
tt0250200,7.2,6
tt0250201,5.7,9
tt0250202,6.4,4924
tt0250206,9.1,17
tt0250209,7.1,279
tt0250210,7.0,24
tt0250212,7.2,15
tt0250213,7.6,58
tt0250214,4.2,214
tt0250218,6.1,13
tt0250219,5.2,17
tt0250220,5.8,23
tt0250221,4.6,26
tt0250223,6.7,56125
tt0250224,6.4,25285
tt0250226,5.6,18
tt0250227,7.4,222
tt0250230,7.4,23
tt0250236,8.0,57
tt0250240,7.7,115
tt0250244,5.1,89
tt0250247,6.5,60
tt0250248,6.5,34
tt0250249,5.9,22
tt0250251,8.8,16
tt0250254,6.9,49
tt0250256,7.2,743
tt0250257,7.0,32
tt0250258,7.7,95222
tt0250262,5.5,18
tt0250263,4.3,10
tt0250264,6.3,763
tt0250265,6.4,10
tt0250266,7.4,94
tt0250274,6.3,4942
tt0250275,3.2,23
tt0250276,6.0,23
tt0250278,5.0,46
tt0250279,6.0,7
tt0250280,6.9,16
tt0250282,3.9,458
tt0250286,5.7,19
tt0250287,6.0,11
tt0250289,4.1,36
tt0250291,2.3,24
tt0250292,6.0,4507
tt0250297,7.5,171
tt0250306,7.4,209
tt0250307,6.8,14
tt0250308,5.7,30
tt0250309,6.6,13
tt0250310,4.7,13539
tt0250312,6.6,29
tt0250313,5.8,309
tt0250319,5.4,67
tt0250321,9.6,12
tt0250323,6.5,11868
tt0250325,6.8,6
tt0250333,6.1,103
tt0250338,6.1,35
tt0250339,6.2,122
tt0250340,6.9,22
tt0250341,6.5,78
tt0250342,7.5,13
tt0250343,5.8,370
tt0250344,6.4,8
tt0250345,7.7,10
tt0250347,5.7,3866
tt0250348,5.4,14
tt0250349,5.5,30
tt0250350,5.2,29
tt0250354,7.8,14
tt0250357,7.3,28
tt0250358,5.6,48
tt0250359,9.0,16
tt0250365,6.5,42
tt0250366,8.7,32
tt0250371,6.3,4621
tt0250372,4.6,148
tt0250373,7.2,68
tt0250376,5.7,11
tt0250377,6.0,27
tt0250379,6.2,26
tt0250381,6.6,23
tt0250382,3.8,37
tt0250384,5.8,6
tt0250385,8.6,11
tt0250389,5.6,182
tt0250390,3.2,916
tt0250392,5.2,150
tt0250393,8.4,5
tt0250395,8.9,16
tt0250396,8.8,22
tt0250398,6.6,12
tt0250399,8.2,6
tt0250400,8.9,22
tt0250403,6.0,46
tt0250404,6.5,244
tt0250405,5.1,85
tt0250406,6.5,32
tt0250409,4.9,19
tt0250411,8.6,25
tt0250413,8.0,6
tt0250415,5.1,4686
tt0250416,5.2,28
tt0250417,4.4,11
tt0250418,6.3,11
tt0250419,5.4,14
tt0250425,7.5,1354
tt0250427,6.9,60
tt0250428,6.2,9
tt0250429,3.1,27
tt0250430,4.9,12
tt0250431,6.8,32
tt0250436,2.3,27
tt0250440,8.1,4129
tt0250441,8.4,10
tt0250442,7.9,34
tt0250445,6.9,249
tt0250450,3.6,42
tt0250451,5.6,83
tt0250452,5.1,1233
tt0250455,2.8,9
tt0250457,8.4,24
tt0250459,7.0,71
tt0250460,7.9,107
tt0250461,8.3,603
tt0250463,6.7,109
tt0250464,7.0,27
tt0250467,3.0,30
tt0250468,5.4,18784
tt0250469,2.7,2120
tt0250471,9.1,36
tt0250473,7.4,9
tt0250475,3.8,9
tt0250476,5.8,11
tt0250478,6.7,6259
tt0250483,5.8,2186
tt0250484,6.8,38
tt0250485,3.6,527
tt0250487,7.5,15
tt0250489,5.3,62
tt0250491,6.8,2279
tt0250492,6.0,7
tt0250493,4.8,32
tt0250494,6.4,233826
tt0250495,5.7,17
tt0250498,6.8,11
tt0250500,7.1,20
tt0250501,7.9,24
tt0250502,7.3,46
tt0250503,5.7,32
tt0250507,7.0,30
tt0250512,7.9,34
tt0250513,5.2,216
tt0250517,4.1,195
tt0250518,6.3,95
tt0250522,4.9,27
tt0250524,6.2,63
tt0250534,6.1,19
tt0250547,8.5,8
tt0250550,4.7,18
tt0250551,5.5,73
tt0250553,7.7,89
tt0250555,1.6,7
tt0250558,5.4,49
tt0250567,7.7,8
tt0250570,7.9,138
tt0250571,8.0,27
tt0250572,8.9,12
tt0250573,8.2,699
tt0250575,6.3,348
tt0250576,6.7,89
tt0250580,6.5,28
tt0250581,7.9,2341
tt0250583,8.1,753
tt0250584,6.6,165
tt0250585,3.2,12
tt0250586,6.5,10
tt0250589,6.3,13
tt0250593,5.8,4703
tt0250594,6.3,57
tt0250595,8.9,336
tt0250598,6.6,7
tt0250601,5.0,101
tt0250603,8.0,34
tt0250604,6.5,22
tt0250606,6.9,18
tt0250607,2.7,30
tt0250608,3.2,29
tt0250610,6.2,9
tt0250612,6.6,27
tt0250613,3.4,1805
tt0250614,6.0,23
tt0250616,6.8,102
tt0250617,5.8,2609
tt0250619,7.8,21
tt0250621,5.1,99
tt0250622,7.0,55
tt0250625,6.1,225
tt0250626,6.1,19
tt0250628,7.3,22
tt0250630,4.0,40
tt0250632,7.0,149
tt0250633,5.2,10
tt0250635,4.5,204
tt0250636,4.1,364
tt0250637,4.3,47
tt0250638,7.0,4976
tt0250640,5.7,70
tt0250641,8.4,62
tt0250642,8.3,20
tt0250643,7.2,25
tt0250645,6.8,36
tt0250647,6.0,104
tt0250652,8.2,20
tt0250653,8.0,51
tt0250654,7.4,11
tt0250655,6.1,23
tt0250656,7.2,16
tt0250658,8.7,37
tt0250659,7.7,13
tt0250660,7.0,73
tt0250663,6.1,16
tt0250665,8.0,62
tt0250668,4.7,147
tt0250669,4.7,27
tt0250671,8.3,29
tt0250674,5.8,8
tt0250676,8.2,6
tt0250680,5.5,18
